person_id,movie_id
2125270,525686
1575126,421888
1798448,447043
1743300,436520
1508552,551750
1363201,544423
2100368,550519
1823686,424982
1584432,499468
2258410,567661
1771456,643385
1686179,426347
2235370,580223
2284412,607713
2395860,609164
1293569,620082
2432872,634775
2355818,613538
2223869,577074
1853659,609448
2312259,595108
1367285,640521
4568,144881
1651317,68365
1061499,50289
227847,196357
89502,115306
65354,206624
1029115,84939
239234,64447
1675223,60279
1579989,111374
136798,46545
63003,75600
2217533,45250
564849,154326
57574,23704
1335091,115506
505454,55961
935235,79635
1038497,105658
1628058,53317
1530172,82303
1355405,50581
1647345,138614
2643469,213444
5233,97440
142629,74303
96830,27043
1290455,41797
550007,18178
231048,168336
1933617,37736
1173480,21772
2941023,127881
1159254,75875
150579,43073
81957,173224
931894,77281
2521138,36565
18071,34745
1153448,171046
543660,18409
76068,15010
1042837,25782
656521,82587
1172908,75968
206713,27288
223013,123945
1934520,60733
447184,173403
115690,57758
1045953,106153
45746,121813
1123297,145909
19934,16675
1071353,119896
18056,148066
108472,148077
203867,134782
67052,102508
591560,81347
1069,63701
5170,112136
38529,212074
228930,225077
140422,48401
471307,73320
1043821,108321
225061,164295
1494891,40920
2372488,82818
1001677,16956
1159,48468
78875,85590
42092,74770
2102499,70546
108473,141971
127252,81536
208022,33351
1207120,116423
76285,142085
1177827,197663
589,108542
147333,137495
121780,62614
1926174,208211
95345,210346
125585,41140
592228,81675
1179810,199644
2980150,151020
99269,62721
3142,130917
1241791,44814
1382019,91609
73549,47405
550283,77958
1287125,178911
120241,62780
1193061,39937
1055691,112833
112112,194143
73828,79211
1064519,116785
87907,118638
78673,15729
240155,73800
226286,221427
135753,46296
1165102,46316
1386064,91911
1245857,235990
1526688,250214
974352,41393
1845707,282475
1531690,352002
2106884,369865
87845,276466
1899330,398690
1265354,341512
1470094,341581
2372051,321675
1544533,364760
1283520,240206
1295698,256779
1248335,335556
79610,259658
1399217,311170
556168,362457
1517668,343409
82456,323434
42094,296944
1519417,362817
1461493,360288
1645100,268917
1585905,385636
1541147,284762
100752,403665
1320537,270259
2348108,295973
17837,278778
1886624,419914
1295313,412150
2028687,499670
227849,556310
47949,462065
1289123,471469
1671856,413637
1449294,416309
1847464,434884
2138395,486525
2112427,521703
1470763,451914
1366857,486684
1430713,496324
1716456,428419
2413,555637
1264700,505551
79196,429952
2103653,541541
230810,406490
225207,534992
2031508,618620
2435749,635524
79001,621268
85684,457648
1835556,597505
1171382,585256
76548,615040
1473469,640340
1265628,230599
59136,71114
1223718,32222
1305514,68401
42676,84882
1573014,45161
157579,57244
929762,83559
22082,19582
2924876,37572
188244,170403
1425775,23698
555945,226529
1338821,113465
1960943,67238
234897,51962
1089668,23729
1576534,34418
1143687,161327
1410299,168208
42174,70026
57093,29731
2978124,49360
1042661,107816
1086358,209420
1144061,161529
42673,163598
1440647,75863
1835971,70149
1148667,20081
20904,88451
45751,24143
1870097,77322
1126675,60677
4521,95590
1266726,231531
145331,57739
563766,71753
232400,90829
933239,85340
83526,33029
1475862,126097
76920,30021
2946904,139212
126771,34985
77734,76099
1602755,185345
60003,59293
1124384,88810
1353925,102534
235682,62374
965297,203316
234486,110401
69718,27464
1283675,39516
55272,31645
1400937,185465
1334978,65153
1215914,62546
6516,33375
34020,53983
105868,80291
97085,15453
930582,102876
223528,203778
1050159,232052
3614,58133
1357841,233873
76319,14074
1059539,114730
1776767,73650
930709,85822
240155,41200
68051,11110
1266767,58276
1293234,81754
105161,70870
44393,31961
133216,56992
1786738,144707
1376200,225997
1265372,105204
79619,71043
124285,264048
1150438,50238
1586546,378102
1217870,355727
1635792,331376
17782,266808
1810686,352165
58628,314406
581895,371363
64018,237958
64440,372836
75066,341669
1738246,336681
1112430,246455
148135,297736
1047717,394034
11070,400401
105843,318522
558135,394110
64433,389201
1435637,352720
1606733,389231
556097,370662
146246,274795
222313,315055
148388,315057
592656,254435
9047,253120
85882,370817
545622,301932
107249,266315
1507835,359129
127790,384344
1416409,320029
68559,251924
1229854,518514
89445,496884
1312082,535372
1287909,569267
1647912,405671
1712822,425674
1700988,408636
126345,494858
1649350,406069
540530,414206
2352453,511827
69313,481264
1048642,415636
2248587,572977
1296424,551672
124871,472253
1039354,520951
589654,484423
1628120,445981
572589,636010
2029628,496681
23,15935
1036794,92069
1575206,125205
1048509,54512
81404,16002
1869981,26804
1144354,54549
1147082,16047
1193749,65836
75912,55906
1041604,107436
12296,78353
79269,76952
42067,57330
982722,44010
6487,113464
189761,38931
12708,47871
136811,37630
18260,50566
1032611,152035
128089,19775
132823,50603
509737,209305
49609,71484
943480,44149
233759,50689
2884969,149854
570525,193173
8541,54914
1192560,49429
117108,48174
88048,85277
137639,46856
1067242,86663
124265,40660
93564,73099
255653,77351
1151165,24162
1291063,54996
137716,46900
1157632,34836
929120,111966
74740,13621
72484,46931
1157933,175331
986725,44397
1326938,128250
1285918,73210
6383,34981
1817063,20284
313606,16863
1206262,220493
75489,13789
1205106,199288
584545,45829
93381,56596
146134,52506
974732,205604
227780,160030
122489,49846
86940,47200
85152,171636
1032077,102835
554073,85656
106581,47293
1899007,178543
84555,17152
629492,62664
46128,218850
108305,80361
1168790,186079
124963,69461
585921,79072
543153,65410
8435,130975
2540506,62775
586580,69566
96663,199814
1356718,72441
1352930,65568
1356122,89679
126572,79293
932795,85988
224816,256231
73637,23129
592659,81919
35779,363152
147852,27943
1336122,369939
1075688,270780
1161500,318066
43323,350848
1386,346758
1045425,296340
149936,312101
47177,285210
8256,312113
1664247,382486
85229,353790
145520,329160
1781393,310098
21315,257129
68973,296750
1627702,337115
1282676,247283
1621966,386890
1558630,376111
1189508,253222
97305,300817
1248569,241448
140627,419823
76331,293491
25251,521288
586629,458016
2516071,442314
1053440,459488
1248,566675
1331588,560726
85882,463476
16273,413786
1993346,510262
130111,447965
1454151,417919
1798832,419544
1359494,567224
1500321,441742
239681,520922
1157713,405040
272018,502068
144077,413138
1094210,514617
131868,503445
1385881,477807
57865,637490
35768,607776
1961998,21181
141261,99268
55103,45060
1052213,68351
121822,47654
928055,50324
1001466,15959
588825,80719
1051287,41483
11916,28112
88877,54558
1445293,16050
1788866,147196
58543,55895
94956,50495
1335771,57394
84824,17968
1029077,101838
90726,195051
224058,45411
1908102,161456
1132980,48115
114755,217775
10750,13518
1182192,200830
1054842,60610
213290,57673
17897,18400
232401,86707
1157343,54925
56861,39278
1348332,78705
1823436,85375
1011111,57830
225055,59275
132431,13737
131262,78847
16662,22366
3853,33340
105422,18754
1012922,132706
238065,63833
47423,59521
1116463,12420
559291,70687
73361,124501
2040642,44673
240326,38352
2778,75048
55643,110683
1150850,135542
962938,1260
118694,155941
994544,144545
222326,68190
1056165,230232
72631,80540
109880,179036
39251,43730
1330971,94509
16923,64208
1026367,101198
1265367,230403
19803,64228
103839,199931
1603792,392253
1829524,364601
1747,315839
1257622,376847
235901,269495
1193646,286568
1216914,353828
140679,386590
2139844,380087
2175425,278329
1295695,392985
1331598,251552
14469,324572
148337,315061
2169686,253018
67321,360324
1632072,376263
1158145,297017
1967489,374957
69012,327474
79764,253395
2490919,456574
1102595,525176
1459649,518761
1167150,416493
1904260,463353
591428,552400
37046,440020
138201,554153
1979437,505432
85595,458641
2402865,413017
237664,495009
2259923,481367
1974778,495210
1132167,461757
478546,606157
82666,610445
463583,579188
1889856,617268
1916752,595930
2487676,586334
1674742,584178
1522972,71107
27272,78207
71186,200156
32889,3564
1093402,38834
548822,76897
1155284,172705
1122214,145091
118045,37567
1174030,34216
1320109,168111
107761,92771
1184055,39023
96953,27100
1338927,56074
545069,215653
1695501,24000
584544,60531
229360,63462
124284,40664
938671,90645
559494,16403
55267,85327
1259214,29921
235322,150088
87845,24202
579469,13630
124992,11960
1107942,128237
582048,77468
1137972,128276
1245761,16701
55645,39369
554367,80079
47712,93407
124868,40864
1273865,214047
107542,13774
224671,56604
129886,126304
240288,72057
36173,146322
87707,45961
72792,130715
1206115,110555
125601,56816
1203021,55396
111075,33580
9144,17271
56890,75078
545087,174120
2757196,41227
9152,223605
53904,358206
1013143,371429
110847,287360
1278161,379880
567844,314952
119211,295823
222541,433055
30404,252180
935617,491725
1296661,539315
3734,408248
1163230,499789
52889,503761
2171243,552436
589654,412326
89634,471528
2327729,415255
1552828,458244
1288449,411442
1194633,465242
167132,547454
86864,555630
1654004,509594
81134,527465
1448024,405203
1584559,495362
2088414,504589
465273,494061
67320,575359
2012472,55753
1016122,58542
994415,53128
69467,11445
100381,188652
38026,170279
25258,61769
1274752,38876
121447,21455
1606723,71322
1257819,72766
51112,44021
936000,88016
1305782,101736
14594,29630
934165,117377
147268,54698
1535193,49322
91520,42972
124224,44254
588610,34698
6719,93091
550186,24176
20056,128129
169244,46902
1316733,22014
1355961,73213
125624,50990
45747,48402
1030558,44486
1024017,43432
19068,104726
1052854,52645
932568,85757
84115,98557
224757,20779
124757,201893
229571,73688
239731,12581
115791,30606
1684301,91735
1124389,151363
1486292,115100
111075,21026
935852,54378
1515537,89750
275667,65614
1616654,310630
935194,23200
1359323,289930
2123300,244188
1486162,344466
78952,287915
1180032,274826
229354,337211
86892,354150
32558,413308
1527553,365465
4467,433082
237986,372399
1257061,513514
1769532,444935
465273,466147
108472,430783
973,419324
2107939,542559
446351,548786
88909,423525
580786,562696
17866,658397
1816296,614195
54151,53039
2408091,51728
2484219,616473
84261,63074
111358,30846
125629,29436
233207,72663
143667,60236
12692,69828
95540,51832
584331,58687
123923,40330
145101,51953
85595,76975
1029081,211233
224504,40522
85722,233015
3019,18166
78999,74345
549645,63447
57144,31250
936993,79880
225174,25729
223684,14896
118770,31294
108471,102234
933265,187442
137693,46890
6720,139319
1483678,39395
546086,24474
36178,53846
123033,39501
124478,166823
107963,89116
543968,47192
1722808,51190
80506,110501
42545,17073
10343,91445
122306,47325
39960,73682
145132,50036
53283,14152
18466,114903
71186,33688
37764,59914
56397,21013
86870,137801
1259779,26651
570351,378378
1094210,358451
22331,259416
1177074,258135
85879,238408
147079,364080
1155644,306780
1675718,414597
66094,363056
1017335,241693
1016125,422545
2831996,479379
96188,404245
1496842,456711
126777,454161
1052914,498580
2183756,513865
222313,412437
33655,421833
1339307,497536
103994,429762
930309,535105
1438612,600301
25251,120884
82360,17780
71491,8941
146086,60222
1150005,168026
225896,57311
553516,42843
104418,29628
240591,74228
92652,36401
95105,36402
62503,88274
1089453,127848
536271,72946
88066,21932
93004,20158
19076,75981
141695,67635
4995,60727
2450,85430
20372,38030
400,41971
76793,20296
1911901,80115
79619,49737
1203173,218454
126774,52473
78717,139408
85152,49818
239234,56717
1642,65237
1330264,73524
1176001,195763
3822,80483
76789,56901
1327230,69510
92645,79159
1391148,39928
107571,62881
1267701,55706
1152041,169817
143434,361996
10361,3097
1163352,268108
14593,274388
215910,371425
145280,268413
112130,375791
1497339,253029
1298841,258133
582195,364023
1142496,373399
1306620,262733
1034627,346352
1063332,504800
1868135,466023
79767,359325
1071114,438522
1301546,553668
1330029,467649
1132168,416569
1018061,450765
1153626,437830
1353694,492317
1613707,473256
1355903,411545
224324,646711
5950,55728
1017306,29358
88360,118984
88544,133783
223166,161040
1359527,57218
1366537,34108
563872,60242
3626,88060
112734,607528
1538020,44069
107764,107775
83813,71559
121618,159432
112923,34748
1887376,46883
1146743,130119
148375,50988
125368,84093
91410,24245
47822,30132
39617,4826
86725,218443
19493,96246
39849,51142
108476,61125
856,74848
6287,85711
60348,74929
1868912,35637
225061,56836
83257,48746
3411,35756
1701444,24885
2149327,14190
27960,15811
64916,332806
550394,386805
588692,282113
1622133,395726
202575,348660
1175760,298307
2058159,329864
1693417,420329
1182758,383064
86892,534530
2006296,559700
207442,574037
1666957,411608
74896,461777
1192148,528769
9005,109154
215820,437848
1013936,46415
1093081,8896
1733,38848
2208479,61783
86020,19623
1818,31043
235107,19798
8212,56120
62414,44133
93532,59054
1299252,56247
120950,147815
1515814,115874
64122,191293
39847,57768
124874,128203
235518,121878
39789,141520
1234600,134768
556106,46998
31071,49715
39015,4704
578838,132711
88853,22326
1377950,27516
73774,33338
120433,28832
583283,63838
2643418,24523
93004,20548
125597,41141
128450,13959
20442,47471
130111,69536
63072,10084
69180,15836
7868,3201
64436,287420
2060524,331745
1377793,299117
1313892,293122
1013156,377290
545595,365187
107727,259000
1647401,384262
930731,569109
1132167,408203
1417794,573438
113808,460699
2221088,569723
583728,473183
1489920,71090
1853548,466980
2204383,594028
931684,8932
223293,213131
1217469,109264
553703,68442
38123,26836
1016125,21442
139506,47830
1180185,19627
7107,19721
1289984,149798
478543,63448
35340,63510
118975,37870
87553,205218
490022,97797
146434,39331
115876,81298
68828,80007
1750913,47017
135945,106328
37979,33226
113679,35065
123332,28827
117759,89070
544705,56685
63769,76304
238139,164300
125769,137400
116620,37028
1320454,126856
16870,139900
82540,46106
1076279,122492
1153813,199740
1408542,41218
224489,70965
145027,51548
135682,46288
544098,21022
1595297,324298
28638,291362
10917,337110
1287129,400753
37250,272610
1316023,393158
1272214,263905
1614347,445224
550689,413745
586419,449306
1470789,418223
1064071,603651
1115720,441868
1181800,522168
1142780,575222
1188435,60120
123760,615322
1065358,113321
653,47808
114159,38907
590853,49220
147046,194963
235291,129745
933667,49342
1903731,57507
14246,10524
87675,21896
1062299,115875
585021,22161
12929,31395
141697,24383
7708,2361
1195275,17142
1546419,47226
1273010,174077
589703,75040
124395,75100
1575034,43640
226852,196027
580224,50093
71187,75227
1313531,48866
1620206,397582
1401014,356090
93194,402778
114755,35789
87341,362314
1234015,363683
433326,365003
86720,330878
87297,258665
500339,292218
1061942,268618
1815235,366752
6970,480531
1332983,569106
1756714,437606
1087000,480536
1003138,462445
1085742,497658
32683,561557
81869,60124
583268,78177
107171,30867
111945,34128
13604,47753
1105211,136190
64435,51885
108216,101793
148018,29670
147689,52009
11111,13371
63694,207052
77326,14814
7166,190967
85731,20063
66460,211746
238274,37944
1375259,139300
126881,95910
129454,43345
1015819,96010
46949,30168
82497,40922
92416,30252
1014913,22436
3776,50012
8350,13983
315868,54144
69344,52772
1100733,133246
56800,33714
3880,15844
1071844,375788
1354237,284306
1034508,255746
59129,299340
1295417,393070
64896,277519
587910,278718
94883,353163
936031,422929
938082,617296
5049,461515
93183,25112
88544,15951
64497,10265
89847,13338
1862537,25585
4793,42952
129520,77448
91420,24254
226432,85457
555741,35021
224284,56525
91605,24427
2090,76142
140606,48502
35791,180853
1064196,56666
1696106,137695
1201628,217011
239173,37232
146984,27947
550166,363178
54246,44990
1240883,267093
17114,324264
1042837,336806
83543,385243
1078750,392812
1615703,381318
978,358762
1181800,381725
2002974,415892
137927,459957
126728,41499
45747,50387
105692,50400
1052174,230714
108474,161056
146212,71577
1088251,38908
935676,48122
569841,36618
1018063,71781
91522,24285
1095784,132561
18972,84180
25133,52492
72255,69106
126297,84318
107734,28871
236960,55496
143725,62732
1018063,98472
37758,59918
12521,32027
1024100,149043
1255404,331351
228716,89705
85041,85992
799438,335602
567783,355998
103433,467634
20759,516321
136558,545083
1355669,466438
67015,467988
61059,554577
1966371,8931
586409,463983
2054564,57302
139459,47812
1519186,168114
575866,75677
93549,71381
226056,57393
90282,53301
150952,60604
88919,78479
99291,65060
1384,45822
1098085,218528
150473,26147
53,73700
9046,112937
142822,49821
234069,68259
113690,308165
590988,356270
1716601,398792
1468420,340712
1781664,392955
1199984,374954
1639773,480603
1910034,538331
592709,15948
35782,188640
189747,23522
2422387,610482
4990,21513
570712,54671
6198,41768
1117,20065
58776,21900
985074,88491
226956,57816
1124964,50939
12210,36781
115290,57859
1280785,7267
1064130,191805
544002,139820
978,277847
1170109,14234
932680,388764
584718,329134
1365772,293880
1533904,344476
125737,422058
126717,338421
1096780,554581
1570979,25296
1073525,121071
238130,82123
566118,42748
1255409,57270
135180,47880
126507,14893
1388080,180383
10917,37655
1760179,29965
15111,90804
1477662,114172
1548206,44479
1212607,20351
33292,81434
138116,81462
85972,20493
1339160,139662
138527,58069
59070,54094
1326419,55616
213291,44411
129076,73869
2814394,283703
1159874,388757
1114589,391274
11179,399218
144637,255647
238697,335724
63134,10087
1840882,346026
1697412,422603
209488,466169
564849,499255
22316,504605
51902,101411
2345367,67327
137536,46756
38565,48129
86880,44248
559136,24165
118711,33106
97315,42023
39847,62339
3173,31603
181785,65157
2303,130612
7026,17086
112184,201683
54151,22503
1200632,62652
116532,56799
482101,24986
1303729,280016
1590791,387536
1667363,308674
86966,403130
240563,282024
544897,278258
931850,569071
78922,526090
143634,64483
225388,115432
1559605,471105
75710,503755
85751,53296
235869,39088
118407,13430
1794174,95453
57609,44263
1044800,82477
1182315,138977
1067,66192
48407,102292
120879,171179
217924,115969
210266,84057
120948,39523
64975,193523
86086,68029
113286,38349
28514,59835
56584,9951
230941,19098
1282333,50025
86725,62731
95558,44898
4134,91902
1293125,253535
1470500,331642
1218303,395482
237967,330420
1396599,438421
47432,408483
115215,89877
90145,23451
83264,129517
584272,55951
227324,54639
52398,13221
92416,72993
526011,78646
56273,32990
116157,20164
513677,29982
126776,95919
167811,57744
83813,13746
21130,84323
550169,68016
1792564,44770
101691,61293
81969,17486
1338430,228198
4765,38665
1360176,256930
1184142,247504
89153,459713
1389740,569101
85456,188540
96367,26823
584134,58723
59118,64655
1181379,159152
107727,61998
1012320,211711
108454,32925
15412,60778
148335,20162
1119739,59267
11851,24613
120880,38614
570362,73867
803460,331641
145871,326874
1630444,417419
1314616,403862
1723543,437319
24629,54552
1307846,490862
93566,25335
96535,26886
592709,57413
222270,206851
74756,15149
12645,22711
85969,391778
1293960,77952
1532222,366885
131513,437543
1485616,347538
1156326,473324
102507,447236
2214144,533984
53203,14402
2807962,590927
74487,13066
2830476,34044
53780,48116
8659,32855
86726,52256
141076,63634
1183552,52413
21946,53923
234532,172265
81054,41248
7908,266619
336856,345306
2246276,251584
72781,298457
503842,576928
59270,50318
1280769,29602
922,47874
1156499,78441
1119879,121602
116423,48417
1212,39233
36551,10520
13474,36883
986805,17010
1016457,58086
1279249,59424
56468,80446
1319713,46024
40937,375895
232537,360826
21798,383140
1354964,347669
1454805,313628
1228916,472744
1182187,452447
1275871,415861
122510,32147
86064,34144
7278,49510
1149335,33247
8534,67772
27461,44514
14063,38222
77303,315509
1084402,31855
103902,29463
35116,293476
1240440,339367
1423713,484410
227548,26675
586584,410481
37650,25353
19115,125395
123456,14812
35810,140896
130111,202616
13328,18359
106515,30548
269210,428558
580682,86718
1818,53922
228,18446
71628,12198
575912,38530
29312,44859
1180423,199914
12855,41374
1257630,284063
1354964,391618
71052,238811
1419625,46504
1231013,19723
85227,24220
107667,83865
85886,180680
89153,63654
149223,361243
1134684,52414
378,364410
20508,33796
302065,73576
99282,59529
73928,487364
202775,543768
61981,7298
16927,271331
132068,45061
231476,140380
1152317,421064
71057,83721
1069,19386
1221058,18548
101691,62737
929820,83097
1046893,429698
29385,48686
85523,300983
1044524,25114
4610,39195
147853,27428
2127734,8939
1244561,56338
77737,15034
141076,191735
143975,51349
142838,50046
117358,39934
962,332354
1376877,473309
1123766,270766
134057,559957
83844,18906
22223,609189
7502,47942
231143,31247
83362,34322
8198,15036
52685,7483
132741,254672
2096580,534344
1616252,524780
240834,451172
64896,28366
1086844,129850
553271,68419
144787,37941
52768,128206
11291,41179
15857,52657
43321,54148
1072882,402976
105444,190940
1100746,121565
567575,228185
140653,39561
936431,124471
556471,36971
1437350,329697
1309480,300906
82188,14419
1315575,533237
55084,485337
35077,57417
78951,25868
98945,27767
147057,74785
941689,388096
938326,532753
35116,413923
1656764,408194
24816,123243
109435,32582
64454,451957
86951,64736
1284938,33110
20589,121998
560311,27551
145348,89111
928882,82914
74086,27679
85523,62756
544235,376972
116600,57403
119199,13336
6599,19606
33162,13372
9292,25625
1190374,27046
80866,16471
3905,24432
930069,17600
145601,13241
17494,19051
226131,289510
225687,57209
13474,484238
1387300,46785
118584,37813
60875,16375
11512,13482
126172,41345
76857,248688
1617045,374452
1192848,209353
119366,56400
96343,26379
85456,244237
2371819,512056
586010,25647
86069,12273
322458,227933
1166,59797
780,33831
1274396,511619
1180868,129705
229572,48250
47990,13650
120235,38336
1420249,294093
1047330,473234
693,408626
3536,14654
973402,117319
7061,139380
56654,51477
883,20876
13688,8434
1957967,361705
122289,27432
161641,24825
1310711,390874
14371,26672
1147123,194523
20519,490214
29374,2989
75254,13777
80999,16911
143747,225235
25503,401252
39961,24159
13688,348025
95750,240614
235682,271234
5221,383
1042731,85438
6818,16135
1563831,371463
1269289,38325
146959,15977
144576,51794
6784,19565
9626,20287
28086,2346
89153,22717
1355969,288313
78535,24168
74072,38084
78714,62236
21520,19065
45060,350849
2200960,570454
1737362,292483
56468,8980
1168829,505015
1287909,517991
19363,8282
226432,57521
1120448,430043
106787,30691
1206910,322994
1310397,244049
1044337,432139
89628,537655
121426,50737
5659,117534
964625,18943
15582,19197
225099,56840
1149067,331354
123989,13045
96228,26789
119950,61940
81577,17287
1032015,102784
1024396,89501
109761,17994
62036,31657
109809,51533
1531219,356626
1137823,330982
587931,375872
77309,75491
146720,320003
131403,277231
73338,15983
32286,23535
1120871,54427
2412,20072
227071,457915
45455,13764
290,20421
83933,18874
215662,57114
127653,17358
56015,24913
2975,172391
39884,21946
124619,161545
61410,9980
234412,42432
21171,21435
55931,9725
64201,10225
122157,230628
76188,61633
140294,58546
1020007,200155
117314,46427
1051045,186580
1111943,138210
1292167,165563
931434,131411
235993,69877
1270600,72747
1353417,123384
108475,88059
560277,92611
1138123,156908
112262,34381
72645,66002
223666,56033
549376,68645
231052,60443
121780,54759
1047684,25588
131695,36393
5121,52090
6134,196824
28786,163670
171079,117566
1549128,202778
1168061,129922
1033760,60593
1290466,182986
111248,60603
2314,229126
35081,62111
17100,189363
567986,73072
236080,24174
1046893,34837
222326,145902
558207,70299
1495563,68978
438839,77484
1056956,44419
59116,74612
1016316,60812
96686,139299
1048602,110250
996561,222780
128138,132638
558015,65071
225932,143961
937068,106456
1029029,22357
9979,164367
570524,62442
77188,137349
934697,87072
140665,48528
1097134,76328
1270766,235459
123399,61121
1111245,139719
581678,62673
549482,84499
225059,73644
17155,73647
1874,72254
1047378,64064
1142910,54152
1084298,221095
210515,80472
954828,214639
1148667,65413
77976,160498
138988,225813
273022,78002
128136,42474
1016162,78023
86882,20964
77984,122870
1026467,101235
127273,60024
1668793,196236
151042,125087
1310879,265310
160028,392284
73214,316773
20652,302322
1041697,397450
939396,396218
2051718,260622
125270,290003
36637,326576
20495,372818
1593710,360898
1136331,246533
1690110,269640
1194754,386389
1400631,312224
7255,290226
232688,246942
1292819,255661
578344,400529
1182303,403199
16776,289183
1155987,270059
995091,253022
1140904,288098
1484790,358997
131461,264983
930460,362820
145789,289418
173180,395813
56370,328562
140743,370852
1210413,277397
564271,262697
1139338,298389
3000477,292096
1288492,348797
1590275,338781
1279267,250100
234921,321392
1721953,426349
37057,525025
1419744,533919
147268,414687
2844582,557499
150435,444940
937006,421376
1912038,483418
140733,443611
58647,463258
141701,494401
1159371,543593
203236,480794
2385386,523941
110777,410917
1848781,472774
1223059,529258
1803839,573511
586061,459496
2056534,528046
1912702,483673
143595,569496
1722393,509089
86302,503928
1480273,437614
93225,432441
1928090,423261
937809,435028
20519,411434
1670207,412741
1809952,455892
1949275,418022
1047928,422005
1001777,431092
2097820,539835
81058,448256
1334307,476278
2146608,553082
2144775,508291
3970,423681
1372227,462879
1722546,430124
2486840,524783
1894592,477848
129614,417153
2110690,543208
1258617,541781
193319,426346
584965,543266
2506819,640905
101433,575122
2390086,624074
2256983,586099
1871784,581989
2436758,614601
2416563,633161
1486104,613495
86870,636118
1130081,660883
1993409,593693
2239813,581359
36059,10173
1151481,692336
567575,227932
70437,535167
85574,375290
1181464,494493
1822799,434245
76827,37559
22554,20196
1121031,437297
1603417,487491
2319,402693
85626,20106
20861,20187
77304,15384
72541,9730
1241,9846
8769,303542
1105,106
10207,9064
23671,430424
13310,5549
1278955,199534
1958,38277
63917,10131
430313,103620
24737,9003
1162,111
2517,83384
52898,17808
1234399,14681
42223,15173
63764,13522
55271,20443
7693,116231
89153,147405
1717350,428645
128465,186982
1175787,18292
118408,24293
53107,493623
16183,34223
1767918,393945
587098,76013
1341050,400387
91487,24266
52123,24808
27106,40229
929508,48243
1227071,24662
213438,16411
85458,44425
548609,17108
76188,199818
530,285841
609937,69938
21245,294741
129886,227970
115051,449019
550048,191034
14852,31909
100811,47886
112901,335053
7275,521092
1871155,139156
73584,12764
552340,12496
27471,542921
1336863,586764
41978,15158
1066905,587272
77928,103327
571469,429210
120274,44894
3981,11879
16922,21778
130322,457262
16927,21788
17188,24929
48514,459616
90546,14924
102222,348537
1743358,455714
101401,392207
126985,36940
19119,8736
110116,435126
8608,11449
591,9618
36218,19158
1042765,375868
80136,16235
1086110,228177
54327,31900
239475,79371
59640,77000
2217027,575100
2975,9604
23975,9874
6771,15762
10662,707
11392,8852
22383,1573
33299,11361
64730,10283
1012320,209049
1899140,32511
589433,36415
58611,13315
1639991,72852
234487,53413
47426,154922
40956,36759
72482,135225
588931,14224
112985,248376
270,70712
26724,348595
931520,430521
1568077,438731
1752686,428753
86875,31059
10885,74639
144780,54865
177129,56372
1187063,61410
572427,262117
76234,320004
1163608,403429
78691,512897
1016315,434221
43945,18206
1700095,15976
100667,28396
9597,27380
145219,38140
3052,73565
3813,30449
555528,56853
22306,55424
43976,39895
21525,38558
78921,283201
1570896,380464
118511,37779
119550,334924
1606433,58700
1561025,337958
76945,14476
1196587,212248
1807346,14687
120948,20049
115650,36592
98316,36724
1384,81312
140317,35010
101690,28710
137347,20713
55071,14165
935241,279550
1071638,542922
580222,76788
1315912,13404
54230,42808
107857,31262
15211,31329
97032,201365
1283307,216457
53256,15581
2398967,593680
66964,36142
19839,39002
132976,27090
1061534,27567
2060218,310001
1016153,297755
86954,63375
135726,127872
86419,81273
129622,43584
17112,1435
59076,14298
229252,376873
59216,262788
140466,372297
17778,408185
85588,454292
132849,61575
32562,41481
12900,27295
1910536,54527
43326,27605
128019,56974
20235,87558
1166028,326333
93407,41978
1402424,313055
85722,370076
1253171,262340
1755836,515908
555217,29595
213431,102632
43717,5497
26100,15437
1783299,13120
1157471,76333
237032,381902
1489045,394499
13728,17450
69196,499086
81411,14443
47820,18295
54168,34279
1063125,40777
1257601,336744
107906,27957
17402,263855
1073489,74053
47426,33065
124624,50987
58899,501851
1643312,369769
67176,47757
34053,79745
140250,48309
56402,167364
1327176,184219
1148496,98205
1111813,26518
110425,364540
583977,215776
56843,24180
35779,118051
78729,40962
1571397,37828
88050,193418
85656,273886
96413,16276
171613,15389
1033625,430916
1405734,574370
1095865,372518
1105,12715
12089,1285
7030,329718
1179628,79464
97203,39256
55826,180371
23621,24685
1187189,204765
229572,480330
34,24739
26087,212231
128117,264001
55066,32740
1587369,571473
93922,25678
235613,60025
6715,29095
2959,395982
1026092,394161
1864294,600184
76904,53010
51864,7091
1766027,504631
54918,86868
9629,18086
1241939,265712
15993,11357
567575,203217
1017597,315880
120182,21943
67949,11054
57597,9395
19976,30890
1693543,420950
119950,56903
1444903,24653
94182,9731
28413,12663
562166,261461
1307013,399612
19456,11607
1493331,428756
1168829,504345
1077559,47909
1376654,513223
106656,13491
1423301,433150
1219431,11342
1073795,16441
227071,613099
63836,13713
12660,24873
21523,10711
17444,17898
11856,2669
566103,72478
1266276,231176
1116738,10345
65508,10999
1383462,421447
587159,252607
1457004,437033
933609,377273
592709,411638
942,10134
33488,1406
371255,62276
8776,250235
1211651,85444
2557,33055
105668,33996
1199648,33257
1473959,426375
2192632,554152
235681,13506
73358,63727
89822,23173
2541,372782
37559,347666
30720,51163
572427,332812
557586,210802
41014,533932
136879,28165
1307516,191121
54123,36914
1223239,336435
1115720,323517
105871,30239
47829,319143
16483,315064
1695422,421560
