"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2020","7.7516","7.7501","7.7551","7.7497","","0.03%"
"09/01/2020","7.7496","7.7502","7.7511","7.7497","","-0.01%"
"08/01/2020","7.7501","7.7505","7.7515","7.7498","","0.00%"
"07/01/2020","7.7502","7.7505","7.7550","7.7495","","0.00%"
"06/01/2020","7.7505","7.7510","7.7547","7.7497","","-0.01%"
"05/01/2020","7.7509","7.7515","7.7579","7.7499","","-0.01%"
"04/01/2020","7.7517","7.7515","7.7578","7.7497","","0.01%"
"03/01/2020","7.7508","7.7934","7.7957","7.7504","","-0.57%"
"02/01/2020","7.7949","7.7650","7.7990","7.7600","","0.39%"
"01/01/2020","7.7648","7.7904","7.7955","7.7622","","-0.32%"
"12/01/2019","7.7900","7.8278","7.8312","7.7826","","-0.49%"
"11/01/2019","7.8280","7.8372","7.8400","7.8198","","-0.12%"
"10/01/2019","7.8371","7.8383","7.8461","7.8338","","-0.02%"
"09/01/2019","7.8384","7.8431","7.8454","7.8164","","-0.06%"
"08/01/2019","7.8434","7.8280","7.8485","7.8169","","0.20%"
"07/01/2019","7.8278","7.8127","7.8295","7.7824","","0.19%"
"06/01/2019","7.8126","7.8397","7.8446","7.8023","","-0.33%"
"05/01/2019","7.8381","7.8446","7.8503","7.8382","","-0.08%"
"04/01/2019","7.8444","7.8499","7.8502","7.8302","","-0.06%"
"03/01/2019","7.8495","7.8498","7.8505","7.8451","","0.00%"
"02/01/2019","7.8498","7.8467","7.8500","7.8435","","0.04%"
"01/01/2019","7.8466","7.8313","7.8473","7.8274","","0.19%"
"12/01/2018","7.8315","7.8242","7.8351","7.8012","","0.10%"
"11/01/2018","7.8234","7.8411","7.8439","7.8126","","-0.22%"
"10/01/2018","7.8410","7.8281","7.8477","7.8232","","0.17%"
"09/01/2018","7.8279","7.8491","7.8502","7.7929","","-0.27%"
"08/01/2018","7.8489","7.8491","7.8505","7.8479","","0.00%"
"07/01/2018","7.8489","7.8463","7.8502","7.8419","","0.03%"
"06/01/2018","7.8462","7.8434","7.8502","7.8432","","0.04%"
"05/01/2018","7.8431","7.8485","7.8503","7.8410","","-0.06%"
"04/01/2018","7.8481","7.8486","7.8503","7.8414","","-0.01%"
"03/01/2018","7.8485","7.8260","7.8496","7.8252","","0.28%"
"02/01/2018","7.8262","7.8231","7.8299","7.8174","","0.05%"
"01/01/2018","7.8226","7.8128","7.8256","7.8128","","0.13%"
"12/01/2017","7.8126","7.8098","7.8292","7.8039","","0.04%"
"11/01/2017","7.8097","7.8014","7.8132","7.7920","","0.11%"
"10/01/2017","7.8009","7.8112","7.8128","7.7983","","-0.13%"
"09/01/2017","7.8111","7.8259","7.8263","7.7934","","-0.19%"
"08/01/2017","7.8258","7.8102","7.8280","7.8095","","0.20%"
"07/01/2017","7.8100","7.8067","7.8144","7.8011","","0.04%"
"06/01/2017","7.8068","7.7921","7.8086","7.7877","","0.20%"
"05/01/2017","7.7915","7.7783","7.7953","7.7769","","0.18%"
"04/01/2017","7.7778","7.7715","7.7852","7.7684","","0.09%"
"03/01/2017","7.7708","7.7624","7.7730","7.7594","","0.11%"
"02/01/2017","7.7621","7.7590","7.7635","7.7558","","0.04%"
"01/01/2017","7.7588","7.7552","7.7600","7.7531","","0.06%"
"12/01/2016","7.7541","7.7565","7.7684","7.7529","","-0.03%"
"11/01/2016","7.7563","7.7552","7.7593","7.7530","","0.02%"
"10/01/2016","7.7549","7.7558","7.7610","7.7533","","-0.01%"
"09/01/2016","7.7556","7.7571","7.7596","7.7524","","-0.01%"
"08/01/2016","7.7565","7.7577","7.7617","7.7524","","-0.01%"
"07/01/2016","7.7571","7.7592","7.7616","7.7531","","-0.02%"
"06/01/2016","7.7590","7.7714","7.7722","7.7558","","-0.15%"
"05/01/2016","7.7708","7.7573","7.7716","7.7568","","0.18%"
"04/01/2016","7.7568","7.7569","7.7617","7.7531","","0.00%"
"03/01/2016","7.7565","7.7771","7.7782","7.7523","","-0.26%"
"02/01/2016","7.7770","7.7826","7.8011","7.7656","","-0.04%"
"01/01/2016","7.7801","7.7508","7.8298","7.7499","","0.39%"
"12/01/2015","7.7501","7.7532","7.7538","7.7497","","-0.03%"
"11/01/2015","7.7523","7.7501","7.7723","7.7497","","0.02%"
"10/01/2015","7.7505","7.7501","7.7510","7.7496","","0.01%"
"09/01/2015","7.7499","7.7500","7.7519","7.7495","","0.01%"
"08/01/2015","7.7495","7.7512","7.7646","7.7496","","-0.04%"
"07/01/2015","7.7528","7.7516","7.7566","7.7499","","0.02%"
"06/01/2015","7.7509","7.7527","7.7577","7.7508","","-0.03%"
"05/01/2015","7.7529","7.7505","7.7602","7.7499","","0.04%"
"04/01/2015","7.7500","7.7524","7.7557","7.7497","","-0.03%"
"03/01/2015","7.7523","7.7545","7.7747","7.7522","","-0.04%"
"02/01/2015","7.7557","7.7525","7.7601","7.7514","","0.05%"
"01/01/2015","7.7517","7.7540","7.7573","7.7498","","-0.03%"
"12/01/2014","7.7538","7.7547","7.7636","7.7507","","-0.01%"
"11/01/2014","7.7545","7.7552","7.7592","7.7513","","0.00%"
"10/01/2014","7.7544","7.7649","7.7687","7.7538","","-0.14%"
"09/01/2014","7.7650","7.7503","7.7701","7.7498","","0.19%"
"08/01/2014","7.7500","7.7501","7.7520","7.7497","","0.00%"
"07/01/2014","7.7498","7.7505","7.7522","7.7498","","-0.01%"
"06/01/2014","7.7503","7.7525","7.7544","7.7495","","-0.03%"
"05/01/2014","7.7526","7.7527","7.7544","7.7512","","0.00%"
"04/01/2014","7.7525","7.7566","7.7580","7.7517","","-0.05%"
"03/01/2014","7.7565","7.7605","7.7675","7.7558","","-0.05%"
"02/01/2014","7.7601","7.7635","7.7677","7.7541","","-0.04%"
"01/01/2014","7.7632","7.7540","7.7680","7.7534","","0.12%"
"12/01/2013","7.7538","7.7527","7.7558","7.7516","","0.02%"
"11/01/2013","7.7525","7.7533","7.7547","7.7512","","0.00%"
"10/01/2013","7.7525","7.7561","7.7562","7.7519","","-0.04%"
"09/01/2013","7.7558","7.7550","7.7571","7.7523","","0.02%"
"08/01/2013","7.7545","7.7558","7.7573","7.7531","","-0.01%"
"07/01/2013","7.7556","7.7565","7.7597","7.7520","","-0.01%"
"06/01/2013","7.7562","7.7634","7.7663","7.7533","","-0.08%"
"05/01/2013","7.7626","7.7601","7.7648","7.7580","","0.04%"
"04/01/2013","7.7596","7.7625","7.7667","7.7599","","-0.04%"
"03/01/2013","7.7630","7.7551","7.7655","7.7540","","0.10%"
"02/01/2013","7.7549","7.7553","7.7598","7.7529","","0.00%"
"01/01/2013","7.7551","7.7502","7.7603","7.7501","","0.07%"
"12/01/2012","7.7500","7.7504","7.7526","7.7491","","0.00%"
"11/01/2012","7.7500","7.7501","7.7529","7.7491","","0.01%"
"10/01/2012","7.7496","7.7540","7.7562","7.7494","","-0.06%"
"09/01/2012","7.7541","7.7559","7.7577","7.7507","","-0.02%"
"08/01/2012","7.7556","7.7544","7.7589","7.7532","","0.02%"
"07/01/2012","7.7542","7.7573","7.7593","7.7523","","-0.03%"
"06/01/2012","7.7569","7.7627","7.7635","7.7533","","-0.07%"
"05/01/2012","7.7620","7.7583","7.7715","7.7570","","0.05%"
"04/01/2012","7.7580","7.7626","7.7669","7.7565","","-0.10%"
"03/01/2012","7.7656","7.7559","7.7695","7.7547","","0.13%"
"02/01/2012","7.7558","7.7547","7.7572","7.7526","","0.01%"
"01/01/2012","7.7549","7.7665","7.7708","7.7538","","-0.14%"
"12/01/2011","7.7661","7.7674","7.7866","7.7656","","-0.02%"
"11/01/2011","7.7676","7.7683","7.7982","7.7653","","-0.01%"
"10/01/2011","7.7682","7.7880","7.7909","7.7623","","-0.20%"
"09/01/2011","7.7841","7.7855","7.8078","7.7815","","-0.02%"
"08/01/2011","7.7854","7.7934","7.8113","7.7848","","-0.11%"
"07/01/2011","7.7938","7.7822","7.8000","7.7789","","0.15%"
"06/01/2011","7.7820","7.7770","7.8046","7.7751","","0.06%"
"05/01/2011","7.7772","7.7658","7.7866","7.7628","","0.15%"
"04/01/2011","7.7659","7.7790","7.7828","7.7650","","-0.16%"
"03/01/2011","7.7786","7.7874","7.8037","7.7748","","-0.12%"
"02/01/2011","7.7878","7.7972","7.7976","7.7803","","-0.12%"
"01/01/2011","7.7968","7.7733","7.7989","7.7671","","0.30%"
"12/01/2010","7.7732","7.7660","7.7858","7.7606","","0.10%"
"11/01/2010","7.7653","7.7534","7.7699","7.7503","","0.19%"
"10/01/2010","7.7508","7.7600","7.7665","7.7500","","-0.12%"
"09/01/2010","7.7598","7.7799","7.7804","7.7551","","-0.24%"
"08/01/2010","7.7785","7.7667","7.7819","7.7600","","0.15%"
"07/01/2010","7.7666","7.7885","7.7972","7.7634","","-0.28%"
"06/01/2010","7.7881","7.7865","7.8067","7.7665","","0.02%"
"05/01/2010","7.7864","7.7651","7.8074","7.7624","","0.29%"
"04/01/2010","7.7641","7.7646","7.7691","7.7554","","-0.01%"
"03/01/2010","7.7645","7.7625","7.7660","7.7565","","0.02%"
"02/01/2010","7.7629","7.7657","7.7736","7.7607","","-0.01%"
"01/01/2010","7.7636","7.7549","7.7772","7.7541","","0.13%"
"12/01/2009","7.7537","7.7501","7.7585","7.7495","","0.05%"
"11/01/2009","7.7499","7.7499","7.7509","7.7493","","0.00%"
"10/01/2009","7.7501","7.7497","7.7506","7.7492","","0.00%"
"09/01/2009","7.7501","7.7509","7.7519","7.7500","","-0.01%"
"08/01/2009","7.7506","7.7496","7.7523","7.7496","","0.01%"
"07/01/2009","7.7501","7.7497","7.7510","7.7492","","0.00%"
"06/01/2009","7.7501","7.7515","7.7534","7.7492","","-0.02%"
"05/01/2009","7.7520","7.7500","7.7550","7.7491","","0.02%"
"04/01/2009","7.7501","7.7500","7.7523","7.7482","","0.00%"
"03/01/2009","7.7504","7.7550","7.7603","7.7456","","-0.06%"
"02/01/2009","7.7550","7.7543","7.7573","7.7502","","0.02%"
"01/01/2009","7.7538","7.7500","7.7622","7.7496","","0.05%"
"12/01/2008","7.7503","7.7505","7.7533","7.7486","","0.00%"
"11/01/2008","7.7503","7.7511","7.7581","7.7489","","0.00%"
"10/01/2008","7.7500","7.7665","7.7745","7.7492","","-0.21%"
"09/01/2008","7.7663","7.8051","7.8104","7.7570","","-0.50%"
"08/01/2008","7.8057","7.8033","7.8169","7.8003","","0.05%"
"07/01/2008","7.8019","7.7979","7.8057","7.7949","","0.04%"
"06/01/2008","7.7985","7.8047","7.8178","7.7964","","-0.07%"
"05/01/2008","7.8041","7.7934","7.8073","7.7918","","0.14%"
"04/01/2008","7.7935","7.7832","7.7976","7.7807","","0.14%"
"03/01/2008","7.7827","7.7810","7.7918","7.7609","","0.02%"
"02/01/2008","7.7808","7.7966","7.8047","7.7758","","-0.22%"
"01/01/2008","7.7976","7.7995","7.8177","7.7926","","-0.01%"
"12/01/2007","7.7985","7.7859","7.8080","7.7848","","0.16%"
"11/01/2007","7.7860","7.7502","7.7950","7.7490","","0.46%"
"10/01/2007","7.7504","7.7725","7.7736","7.7485","","-0.31%"
"09/01/2007","7.7745","7.7970","7.7988","7.7547","","-0.29%"
"08/01/2007","7.7974","7.8260","7.8309","7.7938","","-0.37%"
"07/01/2007","7.8265","7.8172","7.8270","7.8097","","0.11%"
"06/01/2007","7.8180","7.8073","7.8217","7.8022","","0.13%"
"05/01/2007","7.8075","7.8221","7.8264","7.7999","","-0.19%"
"04/01/2007","7.8226","7.8134","7.8232","7.8088","","0.11%"
"03/01/2007","7.8138","7.8129","7.8197","7.8069","","0.01%"
"02/01/2007","7.8132","7.8088","7.8159","7.8016","","0.07%"
"01/01/2007","7.8075","7.7780","7.8140","7.7752","","0.37%"
"12/01/2006","7.7786","7.7773","7.7819","7.7637","","0.01%"
"11/01/2006","7.7779","7.7765","7.7899","7.7666","","0.01%"
"10/01/2006","7.7775","7.7902","7.7951","7.7724","","-0.18%"
"09/01/2006","7.7919","7.7764","7.7929","7.7757","","0.19%"
"08/01/2006","7.7773","7.7701","7.7806","7.7689","","0.09%"
"07/01/2006","7.7705","7.7660","7.7794","7.7657","","0.05%"
"06/01/2006","7.7663","7.7581","7.7691","7.7510","","0.10%"
"05/01/2006","7.7584","7.7528","7.7592","7.7505","","0.06%"
"04/01/2006","7.7539","7.7583","7.7607","7.7523","","-0.07%"
"03/01/2006","7.7591","7.7581","7.7630","7.7551","","0.02%"
"02/01/2006","7.7579","7.7566","7.7630","7.7547","","0.01%"
"01/01/2006","7.7575","7.7509","7.7587","7.7494","","0.05%"
"12/01/2005","7.7537","7.7539","7.7557","7.7480","","-0.01%"
"11/01/2005","7.7546","7.7515","7.7589","7.7500","","0.03%"
"10/01/2005","7.7522","7.7572","7.7611","7.7495","","-0.08%"
"09/01/2005","7.7583","7.7711","7.7732","7.7520","","-0.17%"
"08/01/2005","7.7714","7.7725","7.7762","7.7640","","-0.05%"
"07/01/2005","7.7753","7.7711","7.7848","7.7625","","0.05%"
"06/01/2005","7.7711","7.7805","7.7860","7.7650","","-0.12%"
"05/01/2005","7.7803","7.7948","7.8125","7.7726","","-0.19%"
"04/01/2005","7.7952","7.7991","7.8003","7.7890","","-0.05%"
"03/01/2005","7.7994","7.7984","7.8003","7.7935","","0.01%"
"02/01/2005","7.7988","7.7993","7.8016","7.7938","","-0.01%"
"01/01/2005","7.7996","7.7743","7.8004","7.7713","","0.34%"
"12/01/2004","7.7728","7.7746","7.7852","7.7655","","-0.03%"
"11/01/2004","7.7753","7.7829","7.7833","7.7670","","-0.08%"
"10/01/2004","7.7817","7.7966","7.7995","7.7710","","-0.20%"
"09/01/2004","7.7972","7.7996","7.8019","7.7922","","-0.03%"
"08/01/2004","7.7999","7.7973","7.8005","7.7915","","0.01%"
"07/01/2004","7.7992","7.7994","7.8019","7.7945","","-0.01%"
"06/01/2004","7.7997","7.7915","7.8011","7.7895","","0.07%"
"05/01/2004","7.7939","7.7987","7.8009","7.7815","","-0.08%"
"04/01/2004","7.7998","7.7922","7.8012","7.7834","","0.09%"
"03/01/2004","7.7927","7.7815","7.7986","7.7800","","0.11%"
"02/01/2004","7.7842","7.7760","7.7855","7.7635","","0.10%"
"01/01/2004","7.7765","7.7632","7.7790","7.7606","","0.16%"
"12/01/2003","7.7637","7.7658","7.7680","7.7575","","-0.01%"
"11/01/2003","7.7647","7.7652","7.7720","7.7350","","0.00%"
"10/01/2003","7.7647","7.7200","7.7696","7.6920","","0.26%"
"09/01/2003","7.7446","7.7992","7.8004","7.7000","","-0.70%"
"08/01/2003","7.7993","7.7993","7.7996","7.7977","","0.00%"
"07/01/2003","7.7993","7.7983","7.8001","7.7975","","0.01%"
"06/01/2003","7.7983","7.7981","7.7996","7.7974","","0.00%"
"05/01/2003","7.7986","7.7990","7.7995","7.7973","","-0.01%"
"04/01/2003","7.7992","7.7993","7.7999","7.7980","","0.00%"
"03/01/2003","7.7995","7.7990","7.7995","7.7980","","0.01%"
"02/01/2003","7.7990","7.7996","7.8001","7.7980","","-0.01%"
"01/01/2003","7.7999","7.7986","7.7999","7.7979","","0.02%"
"12/01/2002","7.7985","7.7983","7.7997","7.7973","","0.00%"
"11/01/2002","7.7987","7.7991","7.7999","7.7975","","-0.01%"
"10/01/2002","7.7994","7.7992","7.8003","7.7980","","0.00%"
"09/01/2002","7.7996","7.7996","7.8005","7.7984","","0.00%"
"08/01/2002","7.7999","7.7998","7.8000","7.7977","","0.00%"
"07/01/2002","7.7999","7.7991","7.7999","7.7965","","0.00%"
"06/01/2002","7.7999","7.7992","7.7999","7.7958","","0.00%"
"05/01/2002","7.7998","7.7989","7.8001","7.7958","","0.01%"
"04/01/2002","7.7991","7.7977","7.8000","7.7968","","-0.01%"
"03/01/2002","7.7996","7.7990","7.8003","7.7965","","0.00%"
"02/01/2002","7.7993","7.7992","7.7998","7.7965","","0.00%"
"01/01/2002","7.7994","7.7975","7.8001","7.7960","","0.01%"
"12/01/2001","7.7985","7.7962","7.8002","7.7935","","0.00%"
"11/01/2001","7.7985","7.7993","7.8006","7.7955","","-0.02%"
"10/01/2001","7.7998","7.7995","7.8004","7.7970","","0.01%"
"09/01/2001","7.7993","7.7996","7.8004","7.7964","","-0.01%"
"08/01/2001","7.7997","7.7991","7.8002","7.7957","","0.00%"
"07/01/2001","7.7996","7.7990","7.8007","7.7975","","0.00%"
"06/01/2001","7.7998","7.7993","7.8040","7.7975","","0.00%"
"05/01/2001","7.7998","7.7988","7.8005","7.7959","","0.01%"
"04/01/2001","7.7991","7.7988","7.8003","7.7950","","0.00%"
"03/01/2001","7.7992","7.7991","7.8001","7.7950","","-0.01%"
"02/01/2001","7.7999","7.7990","7.8001","7.7957","","0.01%"
"01/01/2001","7.7992","7.7990","7.8001","7.7957","","-0.01%"
"12/01/2000","7.7997","7.7988","7.8007","7.7945","","0.00%"
"11/01/2000","7.7997","7.7974","7.8000","7.7934","","0.02%"
"10/01/2000","7.7980","7.7960","7.7998","7.7922","","0.02%"
"09/01/2000","7.7966","7.7987","7.7995","7.7948","","-0.03%"
"08/01/2000","7.7992","7.7985","7.8003","7.7960","","0.01%"
"07/01/2000","7.7986","7.7950","7.7986","7.7928","","0.04%"
"06/01/2000","7.7956","7.7918","7.7983","7.7880","","0.04%"
"05/01/2000","7.7921","7.7885","7.7943","7.7845","","0.04%"
"04/01/2000","7.7891","7.7858","7.7899","7.7820","","0.03%"
"03/01/2000","7.7866","7.7825","7.7872","7.7800","","0.05%"
"02/01/2000","7.7828","7.7802","7.7829","7.7765","","0.03%"
"01/01/2000","7.7804","7.7730","7.7806","7.7720","","0.09%"
"12/01/1999","7.7735","7.7685","7.7757","7.7650","","0.09%"
"11/01/1999","7.7665","7.7685","7.7745","7.7645","","-0.02%"
"10/01/1999","7.7680","7.7670","7.7712","7.7641","","0.00%"
"09/01/1999","7.7679","7.7648","7.7683","7.7610","","0.04%"
"08/01/1999","7.7650","7.7616","7.7662","7.7598","","0.04%"
"07/01/1999","7.7617","7.7580","7.7621","7.7554","","0.05%"
"06/01/1999","7.7582","7.7550","7.7591","7.7540","","0.05%"
"05/01/1999","7.7547","7.7505","7.7555","7.7479","","0.04%"
"04/01/1999","7.7513","7.7494","7.7518","7.7450","","0.02%"
"03/01/1999","7.7495","7.7485","7.7510","7.7461","","0.03%"
"02/01/1999","7.7475","7.7483","7.7503","7.7461","","-0.02%"
"01/01/1999","7.7488","7.7470","7.7535","7.7428","","0.02%"
"12/01/1998","7.7471","7.7425","7.7496","7.7405","","0.06%"
"11/01/1998","7.7425","7.7445","7.7498","7.7350","","-0.03%"
"10/01/1998","7.7445","7.7455","7.7501","7.7435","","-0.06%"
"09/01/1998","7.7490","7.7490","7.7504","7.7250","","-0.01%"
"08/01/1998","7.7497","7.7490","7.7504","7.7400","","0.00%"
"07/01/1998","7.7495","7.7465","7.7500","7.7435","","0.03%"
"06/01/1998","7.7470","7.7490","7.7505","7.7325","","-0.03%"
"05/01/1998","7.7493","7.7460","7.7505","7.7440","","0.01%"
"04/01/1998","7.7485","7.7485","7.7508","7.7390","","-0.01%"
"03/01/1998","7.7490","7.7430","7.7503","7.7400","","0.08%"
"02/01/1998","7.7425","7.7340","7.7487","7.7330","","0.10%"
"01/01/1998","7.7345","7.7480","7.7508","7.7315","","-0.17%"
"12/01/1997","7.7478","7.7298","7.7505","7.7280","","0.23%"
"11/01/1997","7.7303","7.7300","7.7385","7.7275","","0.00%"
"10/01/1997","7.7300","7.7385","7.7515","7.7200","","-0.10%"
"09/01/1997","7.7380","7.7485","7.7500","7.7330","","-0.15%"
"08/01/1997","7.7495","7.7400","7.7535","7.7360","","0.10%"
"07/01/1997","7.7415","7.7455","7.7575","7.7340","","-0.07%"
"06/01/1997","7.7470","7.7480","7.7500","7.7350","","-0.02%"
"05/01/1997","7.7485","7.7460","7.7495","7.7348","","0.03%"
"04/01/1997","7.7462","7.7485","7.7503","7.7430","","-0.03%"
"03/01/1997","7.7489","7.7435","7.7503","7.7400","","0.07%"
"02/01/1997","7.7435","7.7488","7.7510","7.7360","","-0.07%"
"01/01/1997","7.7492","7.7343","7.7502","7.7310","","0.19%"
"12/01/1996","7.7345","7.7320","7.7405","7.7300","","0.03%"
"11/01/1996","7.7320","7.7319","7.7345","7.7290","","0.00%"
"10/01/1996","7.7323","7.7322","7.7335","7.7280","","-0.01%"
"09/01/1996","7.7327","7.7316","7.7346","7.7280","","0.00%"
"08/01/1996","7.7325","7.7328","7.7400","7.7290","","-0.01%"
"07/01/1996","7.7335","7.7410","7.7420","7.7300","","-0.10%"
"06/01/1996","7.7410","7.7365","7.7452","7.7300","","0.06%"
"05/01/1996","7.7367","7.7350","7.7395","7.7325","","0.01%"
"04/01/1996","7.7357","7.7330","7.7370","7.7305","","0.01%"
"03/01/1996","7.7347","7.7310","7.7348","7.7300","","0.04%"
"02/01/1996","7.7315","7.7320","7.7355","7.7300","","-0.01%"
"01/01/1996","7.7325","7.7320","7.7360","7.7295","","0.00%"
"12/01/1995","7.7325","7.7345","7.7370","7.7295","","-0.03%"
"11/01/1995","7.7348","7.7310","7.7365","7.7302","","0.05%"
"10/01/1995","7.7313","7.7310","7.7342","7.7290","","-0.01%"
"09/01/1995","7.7320","7.7405","7.7438","7.7290","","-0.12%"
"08/01/1995","7.7410","7.7377","7.7465","7.7365","","0.04%"
"07/01/1995","7.7382","7.7372","7.7440","7.7345","","0.01%"
"06/01/1995","7.7377","7.7356","7.7391","7.7318","","0.03%"
"05/01/1995","7.7355","7.7405","7.7410","7.7290","","-0.08%"
"04/01/1995","7.7420","7.7320","7.7430","7.7300","","0.12%"
"03/01/1995","7.7325","7.7315","7.7350","7.7277","","0.01%"
"02/01/1995","7.7315","7.7340","7.7385","7.7285","","-0.03%"
"01/01/1995","7.7335","7.7360","7.7725","7.7290","","-0.06%"
"12/01/1994","7.7380","7.7330","7.7420","7.7329","","0.06%"
"11/01/1994","7.7335","7.7264","7.7345","7.7264","","0.08%"
"10/01/1994","7.7270","7.7268","7.7289","7.7260","","0.00%"
"09/01/1994","7.7270","7.7275","7.7293","7.7255","","-0.01%"
"08/01/1994","7.7280","7.7250","7.7295","7.7232","","0.04%"
"07/01/1994","7.7248","7.7285","7.7300","7.7240","","-0.06%"
"06/01/1994","7.7295","7.7255","7.7444","7.7250","","0.04%"
"05/01/1994","7.7265","7.7240","7.7283","7.7240","","0.02%"
"04/01/1994","7.7247","7.7265","7.7280","7.7240","","-0.04%"
"03/01/1994","7.7275","7.7265","7.7305","7.7230","","0.00%"
"02/01/1994","7.7273","7.7225","7.7535","7.7220","","0.05%"
"01/01/1994","7.7233","7.7270","7.7285","7.7215","","-0.05%"
"12/01/1993","7.7275","7.7248","7.7285","7.7200","","0.03%"
"11/01/1993","7.7248","7.7270","7.7320","7.7235","","-0.03%"
"10/01/1993","7.7275","7.7323","7.7390","7.7190","","-0.07%"
"09/01/1993","7.7330","7.7475","7.7508","7.7300","","-0.20%"
"08/01/1993","7.7483","7.7545","7.7560","7.7445","","-0.09%"
"07/01/1993","7.7555","7.7418","7.7630","7.7410","","0.17%"
"06/01/1993","7.7425","7.7240","7.7680","7.7220","","0.23%"
"05/01/1993","7.7247","7.7290","7.7330","7.7222","","-0.06%"
"04/01/1993","7.7295","7.7308","7.7340","7.7240","","-0.02%"
"03/01/1993","7.7310","7.7328","7.7415","7.7288","","-0.03%"
"02/01/1993","7.7332","7.7330","7.7375","7.7290","","0.01%"
"01/01/1993","7.7325","7.7413","7.7445","7.7280","","-0.12%"
"12/01/1992","7.7420","7.7400","7.7535","7.7325","","0.01%"
"11/01/1992","7.7409","7.7300","7.7414","7.7280","","0.14%"
"10/01/1992","7.7300","7.7233","7.7338","7.7220","","0.08%"
"09/01/1992","7.7240","7.7283","7.7343","7.7220","","-0.06%"
"08/01/1992","7.7284","7.7331","7.7369","7.7260","","-0.07%"
"07/01/1992","7.7340","7.7303","7.7420","7.7260","","0.06%"
"06/01/1992","7.7297","7.7358","7.7438","7.7290","","-0.18%"
"05/01/1992","7.7435","7.7328","7.7605","7.7305","","-0.18%"
"04/01/1992","7.7572","7.7567","7.7605","7.7292","","0.24%"
"03/01/1992","7.7386","7.7383","7.7573","7.7360","","-0.22%"
"02/01/1992","7.7555","7.7550","7.7680","7.7450","","-0.07%"
"01/01/1992","7.7612","7.7607","7.7807","7.7498","","-0.21%"
"12/01/1991","7.7775","7.7760","7.7835","7.7590","","0.20%"
"11/01/1991","7.7620","7.7615","7.7735","7.7485","","-0.15%"
