"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2010","44.500","45.210","45.350","44.030","","-1.49%"
"03/01/2010","45.175","46.275","46.365","45.125","","-2.54%"
"02/01/2010","46.350","46.640","46.780","45.620","","-0.32%"
"01/01/2010","46.500","46.330","46.970","45.450","","0.00%"
"12/01/2009","46.500","47.290","47.290","45.900","","-1.28%"
"11/01/2009","47.105","47.735","47.875","46.425","","-0.78%"
"10/01/2009","47.475","47.225","48.125","46.225","","-0.26%"
"09/01/2009","47.600","48.930","49.030","47.150","","-2.46%"
"08/01/2009","48.800","48.000","49.080","47.700","","1.62%"
"07/01/2009","48.020","48.200","48.495","47.870","","-0.29%"
"06/01/2009","48.160","47.310","48.770","46.950","","2.10%"
"05/01/2009","47.170","48.050","48.480","46.870","","-1.93%"
"04/01/2009","48.100","48.450","49.040","47.210","","-0.29%"
"03/01/2009","48.240","48.740","49.305","47.950","","-0.92%"
"02/01/2009","48.690","47.570","48.845","46.700","","4.77%"
"01/01/2009","46.475","47.525","47.925","46.025","","-2.10%"
"12/01/2008","47.470","48.900","49.780","46.550","","-3.02%"
"11/01/2008","48.950","48.900","50.250","47.950","","0.16%"
"10/01/2008","48.870","46.920","49.680","46.870","","3.32%"
"09/01/2008","47.300","46.140","47.480","45.970","","2.77%"
"08/01/2008","46.025","44.200","46.125","43.550","","4.02%"
"07/01/2008","44.245","44.880","45.895","43.650","","-1.29%"
"06/01/2008","44.825","43.730","44.965","43.300","","3.20%"
"05/01/2008","43.435","42.210","43.995","42.020","","2.89%"
"04/01/2008","42.215","41.710","42.325","41.250","","0.97%"
"03/01/2008","41.810","40.600","41.970","40.250","","3.49%"
"02/01/2008","40.400","40.460","41.065","40.120","","0.00%"
"01/01/2008","40.400","41.200","41.700","40.250","","-2.01%"
"12/01/2007","41.230","42.470","42.670","40.880","","-2.64%"
"11/01/2007","42.350","43.250","43.920","42.300","","-2.48%"
"10/01/2007","43.425","44.980","45.275","43.300","","-3.93%"
"09/01/2007","45.200","46.440","47.150","44.800","","-2.74%"
"08/01/2007","46.475","45.470","47.025","44.950","","2.37%"
"07/01/2007","45.400","46.220","46.430","44.500","","-1.77%"
"06/01/2007","46.220","46.250","46.790","45.500","","-0.06%"
"05/01/2007","46.250","47.530","47.845","41.600","","-2.47%"
"04/01/2007","47.420","48.200","48.440","47.210","","-1.46%"
"03/01/2007","48.125","48.490","49.025","47.900","","-0.36%"
"02/01/2007","48.300","48.810","48.980","47.850","","-1.08%"
"01/01/2007","48.825","48.950","49.255","48.520","","-0.46%"
"12/01/2006","49.050","49.620","49.825","48.930","","-0.98%"
"11/01/2006","49.535","49.800","50.185","49.520","","-0.61%"
"10/01/2006","49.840","49.980","50.230","49.720","","-0.58%"
"09/01/2006","50.130","50.740","50.880","49.980","","-1.32%"
"08/01/2006","50.800","51.530","51.755","50.760","","-1.31%"
"07/01/2006","51.475","52.990","53.116","51.350","","-2.93%"
"06/01/2006","53.030","52.800","54.040","52.620","","0.32%"
"05/01/2006","52.860","51.600","52.990","51.200","","2.21%"
"04/01/2006","51.715","51.090","52.005","50.910","","1.20%"
"03/01/2006","51.100","51.675","51.725","50.830","","-1.16%"
"02/01/2006","51.700","52.140","52.330","51.150","","-0.74%"
"01/01/2006","52.085","52.950","53.255","52.000","","-1.78%"
"12/01/2005","53.030","54.150","54.375","52.750","","-1.81%"
"11/01/2005","54.010","54.820","55.150","53.850","","-1.66%"
"10/01/2005","54.920","56.220","56.150","54.820","","-1.98%"
"09/01/2005","56.030","56.150","56.470","55.020","","-0.44%"
"08/01/2005","56.275","55.850","56.375","55.550","","0.21%"
"07/01/2005","56.155","55.700","56.505","55.150","","0.32%"
"06/01/2005","55.975","54.430","56.330","54.380","","2.80%"
"05/01/2005","54.450","54.000","54.780","53.870","","0.70%"
"04/01/2005","54.070","54.895","55.070","53.925","","-1.33%"
"03/01/2005","54.800","54.660","55.100","53.800","","0.24%"
"02/01/2005","54.670","55.025","55.920","54.450","","-0.74%"
"01/01/2005","55.080","56.210","56.350","54.975","","-1.86%"
"12/01/2004","56.125","56.135","56.485","55.945","","-0.10%"
"11/01/2004","56.180","56.220","56.470","56.080","","-0.18%"
"10/01/2004","56.280","56.225","56.612","56.180","","0.12%"
"09/01/2004","56.210","56.050","56.500","55.980","","0.20%"
"08/01/2004","56.100","55.900","56.350","55.500","","0.18%"
"07/01/2004","56.000","56.100","56.210","55.580","","-0.05%"
"06/01/2004","56.030","55.700","56.485","55.530","","0.47%"
"05/01/2004","55.770","56.000","56.200","55.300","","-0.45%"
"04/01/2004","56.020","56.100","56.435","55.500","","-0.28%"
"03/01/2004","56.175","56.300","56.525","56.010","","-0.31%"
"02/01/2004","56.350","55.950","56.420","55.700","","0.99%"
"01/01/2004","55.800","55.430","56.240","55.000","","0.47%"
"12/01/2003","55.540","55.700","55.750","55.100","","-0.24%"
"11/01/2003","55.675","55.270","55.895","55.000","","0.50%"
"10/01/2003","55.400","54.850","55.620","54.500","","0.95%"
"09/01/2003","54.880","54.970","55.400","54.535","","-0.20%"
"08/01/2003","54.990","54.700","55.630","54.540","","0.41%"
"07/01/2003","54.765","53.250","54.805","53.250","","2.41%"
"06/01/2003","53.475","53.270","53.845","53.050","","0.56%"
"05/01/2003","53.175","52.500","53.415","51.800","","1.33%"
"04/01/2003","52.475","53.480","53.555","52.100","","-1.96%"
"03/01/2003","53.525","54.450","55.225","53.050","","-1.83%"
"02/01/2003","54.525","53.800","54.615","53.750","","1.30%"
"01/01/2003","53.825","53.200","53.925","53.160","","0.82%"
"12/01/2002","53.385","53.575","53.785","52.880","","-0.26%"
"11/01/2002","53.525","53.050","53.925","52.700","","0.75%"
"10/01/2002","53.125","52.400","53.525","52.345","","1.34%"
"09/01/2002","52.425","51.800","52.650","51.530","","1.12%"
"08/01/2002","51.845","51.200","52.475","51.000","","1.11%"
"07/01/2002","51.275","50.400","51.995","50.150","","1.89%"
"06/01/2002","50.325","50.200","51.035","49.970","","0.30%"
"05/01/2002","50.175","50.550","50.755","49.200","","-0.89%"
"04/01/2002","50.625","50.950","51.335","50.480","","-0.77%"
"03/01/2002","51.020","51.150","52.060","50.800","","-0.45%"
"02/01/2002","51.250","51.150","51.802","51.017","","0.05%"
"01/01/2002","51.225","51.700","52.125","51.000","","-0.63%"
"12/01/2001","51.550","51.950","52.670","50.700","","-0.77%"
"11/01/2001","51.950","51.900","52.550","51.600","","0.00%"
"10/01/2001","51.950","51.300","52.340","51.160","","1.17%"
"09/01/2001","51.350","50.950","51.538","50.800","","0.69%"
"08/01/2001","51.000","53.500","53.900","50.400","","-4.76%"
"07/01/2001","53.550","52.350","54.800","52.300","","2.15%"
"06/01/2001","52.425","50.450","52.585","50.400","","3.81%"
"05/01/2001","50.500","50.790","51.650","49.600","","-1.75%"
"04/01/2001","51.400","49.400","51.600","49.050","","3.79%"
"03/01/2001","49.525","48.200","49.625","47.000","","2.54%"
"02/01/2001","48.300","48.900","50.000","47.100","","-1.28%"
"01/01/2001","48.925","49.900","55.465","45.500","","-2.15%"
"12/01/2000","50.000","49.500","50.550","49.000","","0.76%"
"11/01/2000","49.625","50.950","51.525","47.700","","-2.98%"
"10/01/2000","51.150","46.100","52.100","46.090","","10.71%"
"09/01/2000","46.200","45.125","46.430","45.030","","2.43%"
"08/01/2000","45.105","45.050","45.675","44.108","","0.46%"
"07/01/2000","44.900","42.910","45.290","42.910","","3.82%"
"06/01/2000","43.250","42.650","43.395","42.050","","1.41%"
"05/01/2000","42.650","41.250","43.500","40.800","","3.28%"
"04/01/2000","41.295","41.050","41.475","40.800","","0.35%"
"03/01/2000","41.150","40.900","41.700","40.250","","0.37%"
"02/01/2000","41.000","40.520","41.110","40.210","","1.05%"
"01/01/2000","40.575","40.200","40.835","39.600","","0.68%"
"12/01/1999","40.300","40.900","41.050","39.950","","-1.71%"
"11/01/1999","41.000","40.000","41.075","39.850","","2.24%"
"10/01/1999","40.100","40.730","41.000","39.500","","-1.96%"
"09/01/1999","40.900","39.600","41.270","39.100","","3.09%"
"08/01/1999","39.675","38.380","39.985","38.000","","3.04%"
"07/01/1999","38.505","37.900","38.805","37.850","","1.20%"
"06/01/1999","38.050","37.950","38.150","37.058","","0.20%"
"05/01/1999","37.975","37.920","38.925","37.308","","-0.13%"
"04/01/1999","38.025","38.720","39.165","37.600","","-1.87%"
"03/01/1999","38.750","38.900","39.660","38.375","","-0.51%"
"02/01/1999","38.950","38.720","40.130","38.080","","1.17%"
"01/01/1999","38.500","38.500","39.250","37.000","","-1.03%"
"12/01/1998","38.900","39.300","40.400","38.000","","-1.14%"
"11/01/1998","39.350","40.200","41.200","38.950","","-2.48%"
"10/01/1998","40.350","43.900","44.190","40.000","","-7.77%"
"09/01/1998","43.750","43.500","45.220","42.000","","-0.23%"
"08/01/1998","43.850","41.995","44.680","41.980","","4.16%"
"07/01/1998","42.100","41.500","42.702","40.660","","0.96%"
"06/01/1998","41.700","39.100","42.750","38.000","","6.65%"
"05/01/1998","39.100","40.150","41.450","38.100","","-2.86%"
"04/01/1998","40.250","38.150","40.340","36.800","","6.30%"
"03/01/1998","37.865","39.600","41.085","36.000","","-4.98%"
"02/01/1998","39.850","42.700","43.200","37.050","","-7.54%"
"01/01/1998","43.100","39.900","46.800","39.350","","6.42%"
"12/01/1997","40.500","34.700","41.750","33.500","","15.88%"
"11/01/1997","34.950","35.400","36.600","32.660","","-0.99%"
"10/01/1997","35.300","34.000","36.620","32.000","","2.17%"
"09/01/1997","34.550","30.100","34.700","29.800","","12.91%"
"08/01/1997","30.600","28.800","31.200","28.200","","3.55%"
"07/01/1997","29.550","28.400","29.650","26.367","","12.03%"
"06/01/1997","26.376","26.350","26.376","26.350","","0.00%"
"05/01/1997","26.375","26.350","26.375","26.350","","-0.09%"
"04/01/1997","26.400","26.350","26.400","26.350","","0.13%"
"03/01/1997","26.365","26.340","26.365","26.340","","0.13%"
"02/01/1997","26.331","26.300","26.331","26.300","","-0.07%"
"01/01/1997","26.350","26.320","26.350","26.320","","0.19%"
"12/01/1996","26.300","26.260","26.300","26.260","","0.05%"
"11/01/1996","26.286","26.284","26.286","26.284","","0.02%"
"10/01/1996","26.280","26.240","26.280","26.240","","0.17%"
"09/01/1996","26.235","26.200","26.235","26.200","","0.15%"
"08/01/1996","26.195","26.160","26.195","26.160","","-0.04%"
"07/01/1996","26.205","26.170","26.205","26.170","","0.06%"
"06/01/1996","26.190","26.140","26.190","26.140","","0.00%"
"05/01/1996","26.190","26.140","26.190","26.140","","0.08%"
"04/01/1996","26.170","26.120","26.170","26.120","","-0.04%"
"03/01/1996","26.180","26.130","26.180","26.130","","0.10%"
"02/01/1996","26.155","26.120","26.155","26.120","","-0.08%"
"01/01/1996","26.175","26.160","26.175","26.160","","-0.21%"
