"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/1991","0.5754","0.5754","0.5754","0.5754","","0.72%"
"09/01/1991","0.5713","0.5713","0.5713","0.5713","","-4.26%"
"08/01/1991","0.5967","0.5967","0.5967","0.5967","","0.49%"
"07/01/1991","0.5938","0.5938","0.5938","0.5938","","-3.71%"
"06/01/1991","0.6167","0.6167","0.6167","0.6167","","5.02%"
"05/01/1991","0.5872","0.5872","0.5872","0.5872","","1.03%"
"04/01/1991","0.5812","0.5812","0.5812","0.5812","","1.04%"
"03/01/1991","0.5752","0.5752","0.5752","0.5752","","10.07%"
"02/01/1991","0.5226","0.5226","0.5226","0.5226","","2.37%"
"01/01/1991","0.5105","0.5105","0.5105","0.5105","","-1.50%"
"12/01/1990","0.5183","0.5183","0.5183","0.5183","","0.39%"
"11/01/1990","0.5163","0.5163","0.5163","0.5163","","0.39%"
"10/01/1990","0.5143","0.5143","0.5143","0.5143","","-3.80%"
"09/01/1990","0.5346","0.5346","0.5346","0.5346","","1.08%"
"08/01/1990","0.5289","0.5289","0.5289","0.5289","","-1.67%"
"07/01/1990","0.5379","0.5379","0.5379","0.5379","","-6.19%"
"06/01/1990","0.5734","0.5734","0.5734","0.5734","","-3.81%"
"05/01/1990","0.5961","0.5961","0.5961","0.5961","","-2.53%"
"04/01/1990","0.6116","0.6116","0.6116","0.6116","","0.64%"
"03/01/1990","0.6077","0.6077","0.6077","0.6077","","2.74%"
"02/01/1990","0.5915","0.5915","0.5915","0.5915","","-0.62%"
"01/01/1990","0.5952","0.5952","0.5952","0.5952","","-4.03%"
"12/01/1989","0.6202","0.6202","0.6202","0.6202","","-2.68%"
"11/01/1989","0.6373","0.6373","0.6373","0.6373","","0.68%"
"10/01/1989","0.6330","0.6330","0.6330","0.6330","","2.48%"
"09/01/1989","0.6177","0.6177","0.6177","0.6177","","-2.80%"
"08/01/1989","0.6355","0.6355","0.6355","0.6355","","5.56%"
"07/01/1989","0.6020","0.6020","0.6020","0.6020","","-6.68%"
"06/01/1989","0.6451","0.6451","0.6451","0.6451","","1.41%"
"05/01/1989","0.6361","0.6361","0.6361","0.6361","","7.38%"
"04/01/1989","0.5924","0.5924","0.5924","0.5924","","-0.15%"
"03/01/1989","0.5933","0.5933","0.5933","0.5933","","3.42%"
"02/01/1989","0.5737","0.5737","0.5737","0.5737","","0.74%"
"01/01/1989","0.5695","0.5695","0.5695","0.5695","","2.97%"
"12/01/1988","0.5531","0.5531","0.5531","0.5531","","2.22%"
"11/01/1988","0.5411","0.5411","0.5411","0.5411","","-4.25%"
"10/01/1988","0.5651","0.5651","0.5651","0.5651","","-4.72%"
"09/01/1988","0.5931","0.5931","0.5931","0.5931","","-0.30%"
"08/01/1988","0.5949","0.5949","0.5949","0.5949","","1.81%"
"07/01/1988","0.5843","0.5843","0.5843","0.5843","","-0.34%"
"06/01/1988","0.5863","0.5863","0.5863","0.5863","","7.89%"
"05/01/1988","0.5434","0.5434","0.5434","0.5434","","2.12%"
"04/01/1988","0.5321","0.5321","0.5321","0.5321","","0.28%"
"03/01/1988","0.5306","0.5306","0.5306","0.5306","","-5.92%"
"02/01/1988","0.5640","0.5640","0.5640","0.5640","","-0.18%"
"01/01/1988","0.5650","0.5650","0.5650","0.5650","","6.62%"
"12/01/1987","0.5299","0.5299","0.5299","0.5299","","-2.93%"
"11/01/1987","0.5459","0.5459","0.5459","0.5459","","-5.94%"
"10/01/1987","0.5804","0.5804","0.5804","0.5804","","-5.46%"
"09/01/1987","0.6139","0.6139","0.6139","0.6139","","0.10%"
"08/01/1987","0.6133","0.6133","0.6133","0.6133","","-2.29%"
"07/01/1987","0.6277","0.6277","0.6277","0.6277","","1.21%"
"06/01/1987","0.6202","0.6202","0.6202","0.6202","","0.98%"
"05/01/1987","0.6142","0.6142","0.6142","0.6142","","1.99%"
"04/01/1987","0.6022","0.6022","0.6022","0.6022","","-3.40%"
"03/01/1987","0.6234","0.6234","0.6234","0.6234","","-3.59%"
"02/01/1987","0.6466","0.6466","0.6466","0.6466","","-2.07%"
"01/01/1987","0.6603","0.6603","0.6603","0.6603","","-2.03%"
"12/01/1986","0.6740","0.6740","0.6740","0.6740","","-3.13%"
"11/01/1986","0.6958","0.6958","0.6958","0.6958","","-2.00%"
"10/01/1986","0.7100","0.7100","0.7100","0.7100","","2.78%"
"09/01/1986","0.6908","0.6908","0.6908","0.6908","","2.75%"
"08/01/1986","0.6723","0.6723","0.6723","0.6723","","0.31%"
"07/01/1986","0.6702","0.6702","0.6702","0.6702","","2.78%"
"06/01/1986","0.6521","0.6521","0.6521","0.6521","","-3.98%"
"05/01/1986","0.6791","0.6791","0.6791","0.6791","","5.50%"
"04/01/1986","0.6437","0.6437","0.6437","0.6437","","-4.86%"
"03/01/1986","0.6766","0.6766","0.6766","0.6766","","-1.86%"
"02/01/1986","0.6894","0.6894","0.6894","0.6894","","-2.89%"
"01/01/1986","0.7099","0.7099","0.7099","0.7099","","2.62%"
"12/01/1985","0.6918","0.6918","0.6918","0.6918","","3.10%"
"11/01/1985","0.6710","0.6710","0.6710","0.6710","","-3.03%"
"10/01/1985","0.6920","0.6920","0.6920","0.6920","","-2.63%"
"09/01/1985","0.7107","0.7107","0.7107","0.7107","","-0.75%"
"08/01/1985","0.7161","0.7161","0.7161","0.7161","","1.40%"
"07/01/1985","0.7062","0.7062","0.7062","0.7062","","-7.35%"
"06/01/1985","0.7622","0.7622","0.7622","0.7622","","-1.94%"
"05/01/1985","0.7773","0.7773","0.7773","0.7773","","-3.73%"
"04/01/1985","0.8074","0.8074","0.8074","0.8074","","-0.69%"
"03/01/1985","0.8130","0.8130","0.8130","0.8130","","-12.03%"
"02/01/1985","0.9242","0.9242","0.9242","0.9242","","4.41%"
"01/01/1985","0.8852","0.8852","0.8852","0.8852","","2.50%"
"12/01/1984","0.8636","0.8636","0.8636","0.8636","","3.95%"
"11/01/1984","0.8308","0.8308","0.8308","0.8308","","1.08%"
"10/01/1984","0.8219","0.8219","0.8219","0.8219","","1.81%"
"09/01/1984","0.8073","0.8073","0.8073","0.8073","","5.74%"
"08/01/1984","0.7635","0.7635","0.7635","0.7635","","0.09%"
"07/01/1984","0.7628","0.7628","0.7628","0.7628","","3.46%"
"06/01/1984","0.7373","0.7373","0.7373","0.7373","","2.23%"
"05/01/1984","0.7212","0.7212","0.7212","0.7212","","0.70%"
"04/01/1984","0.7162","0.7162","0.7162","0.7162","","3.24%"
"03/01/1984","0.6937","0.6937","0.6937","0.6937","","3.46%"
"02/01/1984","0.6705","0.6705","0.6705","0.6705","","-5.91%"
"01/01/1984","0.7126","0.7126","0.7126","0.7126","","3.47%"
"12/01/1983","0.6887","0.6887","0.6887","0.6887","","1.00%"
"11/01/1983","0.6819","0.6819","0.6819","0.6819","","1.90%"
"10/01/1983","0.6692","0.6692","0.6692","0.6692","","0.04%"
"09/01/1983","0.6689","0.6689","0.6689","0.6689","","-0.09%"
"08/01/1983","0.6695","0.6695","0.6695","0.6695","","1.79%"
"07/01/1983","0.6577","0.6577","0.6577","0.6577","","0.94%"
"06/01/1983","0.6516","0.6516","0.6516","0.6516","","4.66%"
"05/01/1983","0.6226","0.6226","0.6226","0.6226","","-2.75%"
"04/01/1983","0.6402","0.6402","0.6402","0.6402","","-5.14%"
"03/01/1983","0.6749","0.6749","0.6749","0.6749","","2.29%"
"02/01/1983","0.6598","0.6598","0.6598","0.6598","","0.64%"
"01/01/1983","0.6556","0.6556","0.6556","0.6556","","6.05%"
"12/01/1982","0.6182","0.6182","0.6182","0.6182","","-0.18%"
"11/01/1982","0.6193","0.6193","0.6193","0.6193","","3.82%"
"10/01/1982","0.5965","0.5965","0.5965","0.5965","","1.08%"
"09/01/1982","0.5901","0.5901","0.5901","0.5901","","1.34%"
"08/01/1982","0.5823","0.5823","0.5823","0.5823","","1.36%"
"07/01/1982","0.5745","0.5745","0.5745","0.5745","","0.14%"
"06/01/1982","0.5737","0.5737","0.5737","0.5737","","2.87%"
"05/01/1982","0.5577","0.5577","0.5577","0.5577","","0.22%"
"04/01/1982","0.5565","0.5565","0.5565","0.5565","","-0.77%"
"03/01/1982","0.5608","0.5608","0.5608","0.5608","","2.21%"
"02/01/1982","0.5487","0.5487","0.5487","0.5487","","3.35%"
"01/01/1982","0.5309","0.5309","0.5309","0.5309","","1.45%"
"12/01/1981","0.5233","0.5233","0.5233","0.5233","","2.57%"
"11/01/1981","0.5102","0.5102","0.5102","0.5102","","-5.85%"
"10/01/1981","0.5419","0.5419","0.5419","0.5419","","-1.88%"
"09/01/1981","0.5523","0.5523","0.5523","0.5523","","1.92%"
"08/01/1981","0.5419","0.5419","0.5419","0.5419","","0.15%"
"07/01/1981","0.5411","0.5411","0.5411","0.5411","","4.88%"
"06/01/1981","0.5159","0.5159","0.5159","0.5159","","6.81%"
"05/01/1981","0.4830","0.4830","0.4830","0.4830","","3.60%"
"04/01/1981","0.4662","0.4662","0.4662","0.4662","","4.53%"
"03/01/1981","0.4460","0.4460","0.4460","0.4460","","-1.74%"
"02/01/1981","0.4539","0.4539","0.4539","0.4539","","7.81%"
"01/01/1981","0.4210","0.4210","0.4210","0.4210","","0.69%"
"12/01/1980","0.4181","0.4181","0.4181","0.4181","","-1.39%"
"11/01/1980","0.4240","0.4240","0.4240","0.4240","","3.34%"
"10/01/1980","0.4103","0.4103","0.4103","0.4103","","-2.01%"
"09/01/1980","0.4187","0.4187","0.4187","0.4187","","0.24%"
"08/01/1980","0.4177","0.4177","0.4177","0.4177","","-2.09%"
"07/01/1980","0.4266","0.4266","0.4266","0.4266","","0.54%"
"06/01/1980","0.4243","0.4243","0.4243","0.4243","","-0.49%"
"05/01/1980","0.4264","0.4264","0.4264","0.4264","","-3.86%"
"04/01/1980","0.4435","0.4435","0.4435","0.4435","","-4.03%"
"03/01/1980","0.4621","0.4621","0.4621","0.4621","","5.09%"
"02/01/1980","0.4397","0.4397","0.4397","0.4397","","-0.32%"
"01/01/1980","0.4411","0.4411","0.4411","0.4411","","-1.85%"
"12/01/1979","0.4494","0.4494","0.4494","0.4494","","-1.23%"
"11/01/1979","0.4550","0.4550","0.4550","0.4550","","-5.33%"
"10/01/1979","0.4806","0.4806","0.4806","0.4806","","5.84%"
"09/01/1979","0.4541","0.4541","0.4541","0.4541","","2.37%"
"08/01/1979","0.4436","0.4436","0.4436","0.4436","","0.23%"
"07/01/1979","0.4426","0.4426","0.4426","0.4426","","-3.89%"
"06/01/1979","0.4605","0.4605","0.4605","0.4605","","-4.58%"
"05/01/1979","0.4826","0.4826","0.4826","0.4826","","-0.17%"
"04/01/1979","0.4834","0.4834","0.4834","0.4834","","-0.10%"
"03/01/1979","0.4839","0.4839","0.4839","0.4839","","-2.10%"
"02/01/1979","0.4943","0.4943","0.4943","0.4943","","-1.53%"
"01/01/1979","0.5020","0.5020","0.5020","0.5020","","2.45%"
"12/01/1978","0.4900","0.4900","0.4900","0.4900","","-4.72%"
"11/01/1978","0.5143","0.5143","0.5143","0.5143","","7.30%"
"10/01/1978","0.4793","0.4793","0.4793","0.4793","","-5.39%"
"09/01/1978","0.5066","0.5066","0.5066","0.5066","","-1.61%"
"08/01/1978","0.5149","0.5149","0.5149","0.5149","","-0.62%"
"07/01/1978","0.5181","0.5181","0.5181","0.5181","","-3.61%"
"06/01/1978","0.5375","0.5375","0.5375","0.5375","","-1.72%"
"05/01/1978","0.5469","0.5469","0.5469","0.5469","","-0.09%"
"04/01/1978","0.5474","0.5474","0.5474","0.5474","","1.96%"
"03/01/1978","0.5369","0.5369","0.5369","0.5369","","3.97%"
"02/01/1978","0.5164","0.5164","0.5164","0.5164","","0.80%"
"01/01/1978","0.5123","0.5123","0.5123","0.5123","","-1.71%"
"12/01/1977","0.5212","0.5212","0.5212","0.5212","","-5.32%"
"11/01/1977","0.5505","0.5505","0.5505","0.5505","","1.27%"
"10/01/1977","0.5436","0.5436","0.5436","0.5436","","-5.00%"
"09/01/1977","0.5722","0.5722","0.5722","0.5722","","-0.28%"
"08/01/1977","0.5738","0.5738","0.5738","0.5738","","-0.30%"
"07/01/1977","0.5755","0.5755","0.5755","0.5755","","-1.00%"
"06/01/1977","0.5813","0.5813","0.5813","0.5813","","-0.09%"
"05/01/1977","0.5818","0.5818","0.5818","0.5818","","0.03%"
"04/01/1977","0.5816","0.5816","0.5816","0.5816","","0.03%"
"03/01/1977","0.5814","0.5814","0.5814","0.5814","","-0.41%"
"02/01/1977","0.5838","0.5838","0.5838","0.5838","","0.12%"
"01/01/1977","0.5831","0.5831","0.5831","0.5831","","-0.75%"
"12/01/1976","0.5875","0.5875","0.5875","0.5875","","-2.89%"
"11/01/1976","0.6050","0.6050","0.6050","0.6050","","-4.04%"
"10/01/1976","0.6305","0.6305","0.6305","0.6305","","5.17%"
"09/01/1976","0.5995","0.5995","0.5995","0.5995","","6.46%"
"08/01/1976","0.5631","0.5631","0.5631","0.5631","","0.46%"
"07/01/1976","0.5605","0.5605","0.5605","0.5605","","0.00%"
"06/01/1976","0.5605","0.5605","0.5605","0.5605","","-1.41%"
"05/01/1976","0.5685","0.5685","0.5685","0.5685","","4.66%"
"04/01/1976","0.5432","0.5432","0.5432","0.5432","","4.02%"
"03/01/1976","0.5222","0.5222","0.5222","0.5222","","5.75%"
"02/01/1976","0.4938","0.4938","0.4938","0.4938","","0.18%"
"01/01/1976","0.4929","0.4929","0.4929","0.4929","","-0.28%"
"12/01/1975","0.4943","0.4943","0.4943","0.4943","","-0.14%"
"11/01/1975","0.4950","0.4950","0.4950","0.4950","","2.87%"
"10/01/1975","0.4812","0.4812","0.4812","0.4812","","-1.70%"
"09/01/1975","0.4895","0.4895","0.4895","0.4895","","3.29%"
"08/01/1975","0.4739","0.4739","0.4739","0.4739","","1.96%"
"07/01/1975","0.4648","0.4648","0.4648","0.4648","","1.53%"
"06/01/1975","0.4578","0.4578","0.4578","0.4578","","6.07%"
"05/01/1975","0.4316","0.4316","0.4316","0.4316","","1.53%"
"04/01/1975","0.4251","0.4251","0.4251","0.4251","","2.14%"
"03/01/1975","0.4162","0.4162","0.4162","0.4162","","1.09%"
"02/01/1975","0.4117","0.4117","0.4117","0.4117","","-1.98%"
