"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2005","1,007.50","1,033.10","1,040.40","1,003.60","","-2.89%"
"11/01/2005","1,037.50","1,042.10","1,052.10","1,030.30","","-0.57%"
"10/01/2005","1,043.40","1,048.10","1,063.20","1,036.10","","-0.01%"
"09/01/2005","1,043.50","1,032.10","1,044.50","1,021.10","","0.48%"
"08/01/2005","1,038.50","1,027.50","1,040.50","1,010.50","","1.49%"
"07/01/2005","1,023.30","1,034.00","1,057.80","1,016.40","","-1.18%"
"06/01/2005","1,035.50","1,009.00","1,035.50","1,003.40","","2.78%"
"05/01/2005","1,007.50","999.30","1,010.70","994.50","","1.04%"
"04/01/2005","997.10","1,016.90","1,025.20","996.90","","-2.00%"
"03/01/2005","1,017.50","1,002.50","1,026.80","989.40","","1.29%"
"02/01/2005","1,004.50","1,027.50","1,044.50","998.40","","-2.14%"
"01/01/2005","1,026.50","1,035.50","1,059.50","1,023.50","","-0.84%"
"12/01/2004","1,035.20","1,048.60","1,069.40","1,034.70","","-1.27%"
"11/01/2004","1,048.50","1,119.00","1,122.50","1,043.60","","-6.34%"
"10/01/2004","1,119.50","1,152.80","1,154.60","1,114.50","","-2.78%"
"09/01/2004","1,151.50","1,150.50","1,157.50","1,143.50","","-0.03%"
"08/01/2004","1,151.85","1,165.15","1,169.35","1,150.65","","-1.26%"
"07/01/2004","1,166.50","1,152.50","1,175.30","1,146.50","","1.04%"
"06/01/2004","1,154.50","1,158.50","1,167.30","1,145.50","","-0.48%"
"05/01/2004","1,160.05","1,174.25","1,192.05","1,159.45","","-1.13%"
"04/01/2004","1,173.35","1,144.95","1,179.45","1,139.25","","2.66%"
"03/01/2004","1,143.00","1,177.00","1,183.00","1,143.00","","-3.01%"
"02/01/2004","1,178.50","1,172.20","1,186.20","1,152.50","","0.60%"
"01/01/2004","1,171.50","1,193.50","1,197.70","1,168.50","","-1.76%"
"12/01/2003","1,192.50","1,206.50","1,208.50","1,182.50","","-0.79%"
"11/01/2003","1,202.05","1,184.05","1,205.55","1,170.05","","1.57%"
"10/01/2003","1,183.50","1,152.90","1,189.50","1,145.30","","3.00%"
"09/01/2003","1,149.00","1,176.50","1,179.50","1,148.00","","-2.17%"
"08/01/2003","1,174.50","1,180.00","1,189.30","1,165.50","","-0.51%"
"07/01/2003","1,180.50","1,191.60","1,192.70","1,175.00","","-1.21%"
"06/01/2003","1,195.00","1,208.00","1,210.00","1,182.00","","-1.16%"
"05/01/2003","1,209.00","1,211.00","1,216.00","1,188.00","","-0.45%"
"04/01/2003","1,214.50","1,251.00","1,260.50","1,203.20","","-2.92%"
"03/01/2003","1,251.00","1,195.00","1,264.30","1,183.60","","4.80%"
"02/01/2003","1,193.65","1,175.05","1,214.05","1,170.05","","2.55%"
"01/01/2003","1,164.00","1,189.00","1,198.60","1,161.60","","-1.86%"
"12/01/2002","1,186.05","1,209.25","1,231.95","1,182.15","","-1.40%"
"11/01/2002","1,202.85","1,225.15","1,230.85","1,194.75","","-1.73%"
"10/01/2002","1,224.00","1,225.00","1,268.50","1,213.00","","0.11%"
"09/01/2002","1,222.70","1,205.00","1,238.00","1,186.20","","2.16%"
"08/01/2002","1,196.90","1,193.00","1,221.00","1,177.80","","1.60%"
"07/01/2002","1,178.00","1,208.90","1,212.80","1,155.60","","-2.08%"
"06/01/2002","1,203.00","1,228.30","1,235.40","1,188.30","","-0.93%"
"05/01/2002","1,214.30","1,289.00","1,290.30","1,214.30","","-5.80%"
"04/01/2002","1,289.00","1,329.90","1,337.40","1,288.60","","-2.42%"
"03/01/2002","1,320.90","1,318.80","1,332.00","1,309.30","","0.16%"
"02/01/2002","1,318.80","1,309.40","1,329.00","1,309.40","","0.72%"
"01/01/2002","1,309.40","1,326.00","1,337.00","1,296.00","","-0.31%"
"12/01/2001","1,313.50","1,273.10","1,320.50","1,261.40","","3.59%"
"11/01/2001","1,268.00","1,302.00","1,302.00","1,257.00","","-1.78%"
"10/01/2001","1,291.00","1,304.00","1,326.00","1,291.00","","-1.00%"
"09/01/2001","1,304.00","1,284.00","1,318.00","1,273.00","","1.88%"
"08/01/2001","1,280.00","1,300.00","1,300.50","1,270.00","","-1.39%"
"07/01/2001","1,298.00","1,304.00","1,319.00","1,294.00","","-0.19%"
"06/01/2001","1,300.50","1,280.50","1,307.00","1,280.50","","1.52%"
"05/01/2001","1,281.00","1,316.00","1,316.00","1,278.00","","-2.73%"
"04/01/2001","1,317.00","1,336.50","1,369.00","1,296.00","","-1.05%"
"03/01/2001","1,331.00","1,258.00","1,331.50","1,253.00","","6.14%"
"02/01/2001","1,253.95","1,260.45","1,273.25","1,232.85","","-0.24%"
"01/01/2001","1,257.00","1,261.00","1,292.50","1,241.00","","-0.63%"
"12/01/2000","1,265.00","1,218.00","1,276.00","1,182.00","","4.07%"
"11/01/2000","1,215.50","1,137.50","1,216.00","1,130.50","","6.86%"
"10/01/2000","1,137.50","1,114.00","1,144.00","1,107.50","","2.00%"
"09/01/2000","1,115.15","1,108.85","1,134.65","1,103.85","","0.58%"
"08/01/2000","1,108.75","1,116.05","1,117.65","1,108.05","","-0.72%"
"07/01/2000","1,116.75","1,114.85","1,120.15","1,109.95","","0.15%"
"06/01/2000","1,115.03","1,130.12","1,134.12","1,112.62","","-1.28%"
"05/01/2000","1,129.50","1,109.50","1,142.50","1,109.20","","1.78%"
"04/01/2000","1,109.75","1,107.25","1,116.75","1,104.25","","0.41%"
"03/01/2000","1,105.25","1,128.25","1,130.25","1,105.25","","-2.29%"
"02/01/2000","1,131.11","1,124.20","1,144.70","1,113.90","","0.68%"
"01/01/2000","1,123.50","1,128.50","1,155.50","1,116.50","","-1.06%"
"12/01/1999","1,135.50","1,159.00","1,160.70","1,124.50","","-2.05%"
"11/01/1999","1,159.25","1,201.25","1,201.25","1,155.25","","-3.36%"
"10/01/1999","1,199.50","1,216.50","1,218.50","1,198.50","","-1.40%"
"09/01/1999","1,216.50","1,183.50","1,220.50","1,178.50","","3.05%"
"08/01/1999","1,180.50","1,201.50","1,209.50","1,180.50","","-1.91%"
"07/01/1999","1,203.50","1,157.50","1,213.50","1,157.50","","3.97%"
"06/01/1999","1,157.50","1,185.00","1,191.00","1,151.70","","-2.43%"
"05/01/1999","1,186.35","1,188.15","1,214.15","1,180.15","","-0.18%"
"04/01/1999","1,188.50","1,222.50","1,228.50","1,150.50","","-3.14%"
"03/01/1999","1,227.00","1,222.00","1,249.00","1,211.00","","0.29%"
"02/01/1999","1,223.50","1,170.00","1,226.00","1,165.00","","4.13%"
"01/01/1999","1,175.00","1,190.00","1,198.00","1,147.00","","-2.33%"
"12/01/1998","1,203.00","1,242.00","1,246.00","1,187.00","","-3.45%"
"11/01/1998","1,246.00","1,318.00","1,323.00","1,235.00","","-5.57%"
"10/01/1998","1,319.50","1,385.50","1,391.50","1,309.50","","-5.12%"
"09/01/1998","1,390.75","1,350.25","1,410.25","1,317.25","","3.02%"
