"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/1992","5.9650","5.9640","6.1132","5.9173","","0.38%"
"02/01/1992","5.9425","5.9400","6.0520","5.6595","","1.53%"
"01/01/1992","5.8530","5.8505","5.9547","5.4850","","5.50%"
"12/01/1991","5.5480","5.5455","5.9575","5.4971","","-6.87%"
"11/01/1991","5.9573","5.9563","6.0945","5.7785","","-2.23%"
"10/01/1991","6.0930","6.0920","6.2560","6.0450","","0.26%"
"09/01/1991","6.0771","6.0761","6.3479","6.0472","","-4.12%"
"08/01/1991","6.3380","6.3355","6.6671","6.1739","","0.21%"
"07/01/1991","6.3245","6.3220","6.6667","6.2630","","-3.25%"
"06/01/1991","6.5370","6.5360","6.5908","6.2250","","4.71%"
"05/01/1991","6.2430","6.2420","6.3160","6.0600","","0.90%"
"04/01/1991","6.1875","6.1850","6.3155","5.9950","","0.16%"
"03/01/1991","6.1775","6.1750","6.1945","5.6660","","8.85%"
"02/01/1991","5.6750","5.6740","5.6760","5.4400","","2.55%"
"01/01/1991","5.5340","5.5330","5.7570","5.5330","","-1.80%"
"12/01/1990","5.6355","5.6345","5.7430","5.5275","","0.18%"
"11/01/1990","5.6255","5.6245","5.6710","5.5120","","-0.06%"
"10/01/1990","5.6290","5.6280","5.7480","5.5750","","-2.49%"
"09/01/1990","5.7725","5.7715","5.8430","5.6835","","-0.25%"
"08/01/1990","5.7867","5.7857","5.9140","5.6935","","-0.45%"
"07/01/1990","5.8130","5.8120","6.0200","5.8110","","-3.65%"
"06/01/1990","6.0330","6.0320","6.1410","6.0180","","-1.76%"
"05/01/1990","6.1408","6.1396","6.1412","5.9880","","0.62%"
"04/01/1990","6.1030","6.1020","6.1535","6.0740","","-0.13%"
"03/01/1990","6.1110","6.1100","6.2060","6.1050","","-0.11%"
"02/01/1990","6.1175","6.1165","6.1895","6.0700","","-0.29%"
"01/01/1990","6.1350","6.1300","6.2910","6.0970","","-0.98%"
"12/01/1989","6.1960","6.1950","6.3895","6.1535","","-2.82%"
"11/01/1989","6.3760","6.3750","6.4940","6.3500","","-0.51%"
"10/01/1989","6.4090","6.4080","6.5706","6.3783","","-0.24%"
"09/01/1989","6.4243","6.4243","6.7299","6.3960","","-3.00%"
"08/01/1989","6.6231","6.6231","6.6606","6.3291","","3.92%"
"07/01/1989","6.3733","6.3733","6.6494","6.3673","","-3.99%"
"06/01/1989","6.6382","6.6382","6.8696","6.5486","","-0.53%"
"05/01/1989","6.6738","6.6738","6.7848","6.3887","","4.57%"
"04/01/1989","6.3821","6.3821","6.4440","6.2898","","-0.84%"
"03/01/1989","6.4361","6.4361","6.4566","6.2786","","2.53%"
"02/01/1989","6.2773","6.2773","6.3920","6.2450","","-1.21%"
"01/01/1989","6.3544","6.3544","6.3584","6.0623","","4.03%"
"12/01/1988","6.1083","6.1083","6.1868","5.9845","","1.65%"
"11/01/1988","6.0091","6.0091","6.2141","5.9745","","-2.59%"
"10/01/1988","6.1688","6.1688","6.4117","6.1389","","-3.75%"
"09/01/1988","6.4090","6.4090","6.4954","6.3828","","-1.09%"
"08/01/1988","6.4799","6.4799","6.5678","6.3847","","1.11%"
"07/01/1988","6.4085","6.4085","6.4771","6.2492","","2.22%"
"06/01/1988","6.2693","6.2693","6.2904","5.9626","","4.81%"
"05/01/1988","5.9818","5.9818","5.9818","5.8581","","1.84%"
"04/01/1988","5.8735","5.8735","5.9578","5.8394","","0.16%"
"03/01/1988","5.8644","5.8644","6.0195","5.8644","","-2.04%"
"02/01/1988","5.9866","5.9866","6.1059","5.9716","","-0.53%"
"01/01/1988","6.0187","6.0187","6.0896","5.7597","","4.18%"
"12/01/1987","5.7771","5.7771","6.0542","5.7761","","-2.89%"
"11/01/1987","5.9488","5.9488","6.1802","5.9390","","-3.88%"
"10/01/1987","6.1889","6.1889","6.4671","6.1737","","-4.09%"
"09/01/1987","6.4530","6.4530","6.4530","6.3045","","1.35%"
"08/01/1987","6.3669","6.3669","6.5974","6.3523","","-1.68%"
"07/01/1987","6.4756","6.4756","6.4863","6.3606","","1.57%"
"06/01/1987","6.3752","6.3752","6.4215","6.2348","","0.36%"
"05/01/1987","6.3523","6.3523","6.3742","6.1873","","1.09%"
"04/01/1987","6.2840","6.2840","6.3962","6.2009","","-0.65%"
"03/01/1987","6.3250","6.3250","6.4955","6.2743","","-2.32%"
"02/01/1987","6.4750","6.4750","6.6232","6.4196","","-1.03%"
"01/01/1987","6.5425","6.5425","6.7996","6.3848","","-4.05%"
"12/01/1986","6.8190","6.8190","6.9745","6.7820","","-0.85%"
"11/01/1986","6.8775","6.8775","7.0430","6.8209","","-2.28%"
"10/01/1986","7.0380","7.0380","7.0422","6.7804","","1.85%"
"09/01/1986","6.9100","6.9100","7.0281","6.7780","","0.29%"
"08/01/1986","6.8900","6.8900","6.9968","6.8391","","-1.23%"
"07/01/1986","6.9760","6.9760","7.1546","6.9318","","-2.13%"
"06/01/1986","7.1280","7.1280","7.3870","7.0542","","-3.55%"
"05/01/1986","7.3905","7.3905","7.4095","6.9893","","5.47%"
"04/01/1986","7.0070","7.0070","7.0070","7.0070","","-4.93%"
"03/01/1986","7.3700","7.3700","7.3700","7.3700","","2.35%"
"02/01/1986","7.2005","7.2005","7.2005","7.2005","","-4.41%"
"01/01/1986","7.5325","7.5325","7.5325","7.5325","","-0.56%"
"12/01/1985","7.5750","7.5750","7.5750","7.5750","","-0.77%"
"11/01/1985","7.6335","7.6335","7.6335","7.6335","","-3.08%"
"10/01/1985","7.8760","7.8760","7.8760","7.8760","","-2.16%"
"09/01/1985","8.0500","8.0500","8.0500","8.0500","","-3.30%"
"08/01/1985","8.3250","8.3250","8.3250","8.3250","","0.48%"
"07/01/1985","8.2850","8.2850","8.2850","8.2850","","-5.23%"
"06/01/1985","8.7425","8.7425","8.7425","8.7425","","-1.44%"
"05/01/1985","8.8700","8.8700","8.8700","8.8700","","-1.58%"
"04/01/1985","9.0125","9.0125","9.0125","9.0125","","1.04%"
"03/01/1985","8.9200","8.9200","8.9200","8.9200","","-5.91%"
"02/01/1985","9.4800","9.4800","9.4800","9.4800","","4.87%"
"01/01/1985","9.0400","9.0400","9.0400","9.0400","","0.61%"
"12/01/1984","8.9850","8.9850","8.9850","8.9850","","1.64%"
"11/01/1984","8.8400","8.8400","8.8400","8.8400","","2.07%"
"10/01/1984","8.6610","8.6610","8.6610","8.6610","","-0.30%"
"09/01/1984","8.6870","8.6870","8.6870","8.6870","","4.41%"
"08/01/1984","8.3200","8.3200","8.3200","8.3200","","-1.30%"
"07/01/1984","8.4300","8.4300","8.4300","8.4300","","3.06%"
"06/01/1984","8.1795","8.1795","8.1795","8.1795","","1.21%"
"05/01/1984","8.0820","8.0820","8.0820","8.0820","","1.21%"
"04/01/1984","7.9850","7.9850","7.9850","7.9850","","3.43%"
"03/01/1984","7.7200","7.7200","7.7200","7.7200","","-0.64%"
"02/01/1984","7.7700","7.7700","7.7700","7.7700","","-5.11%"
"01/01/1984","8.1880","8.1880","8.1880","8.1880","","2.22%"
"12/01/1983","8.0100","8.0100","8.0100","8.0100","","0.63%"
"11/01/1983","7.9600","7.9600","7.9600","7.9600","","1.72%"
"10/01/1983","7.8255","7.8255","7.8255","7.8255","","0.20%"
"09/01/1983","7.8100","7.8100","7.8100","7.8100","","-1.45%"
"08/01/1983","7.9250","7.9250","7.9250","7.9250","","2.22%"
"07/01/1983","7.7530","7.7530","7.7530","7.7530","","1.61%"
"06/01/1983","7.6300","7.6300","7.6300","7.6300","","1.16%"
"05/01/1983","7.5425","7.5425","7.5425","7.5425","","0.50%"
"04/01/1983","7.5050","7.5050","7.5050","7.5050","","-0.60%"
"03/01/1983","7.5500","7.5500","7.5500","7.5500","","0.90%"
"02/01/1983","7.4825","7.4825","7.4825","7.4825","","-0.30%"
"01/01/1983","7.5050","7.5050","7.5050","7.5050","","2.67%"
"12/01/1982","7.3100","7.3100","7.3100","7.3100","","-0.92%"
"11/01/1982","7.3780","7.3780","7.3780","7.3780","","-1.05%"
"10/01/1982","7.4560","7.4560","7.4560","7.4560","","18.73%"
"09/01/1982","6.2800","6.2800","6.2800","6.2800","","2.16%"
"08/01/1982","6.1475","6.1475","6.1475","6.1475","","0.61%"
"07/01/1982","6.1100","6.1100","6.1100","6.1100","","-0.16%"
"06/01/1982","6.1200","6.1200","6.1200","6.1200","","4.62%"
"05/01/1982","5.8500","5.8500","5.8500","5.8500","","0.95%"
"04/01/1982","5.7950","5.7950","5.7950","5.7950","","-2.39%"
"03/01/1982","5.9370","5.9370","5.9370","5.9370","","2.41%"
"02/01/1982","5.7975","5.7975","5.7975","5.7975","","1.93%"
"01/01/1982","5.6875","5.6875","5.6875","5.6875","","2.99%"
"12/01/1981","5.5225","5.5225","5.5225","5.5225","","1.82%"
"11/01/1981","5.4240","5.4240","5.4240","5.4240","","-2.54%"
"10/01/1981","5.5655","5.5655","5.5655","5.5655","","-0.67%"
"09/01/1981","5.6030","5.6030","5.6030","5.6030","","7.03%"
"08/01/1981","5.2350","5.2350","5.2350","5.2350","","0.20%"
"07/01/1981","5.2245","5.2245","5.2245","5.2245","","2.73%"
"06/01/1981","5.0855","5.0855","5.0855","5.0855","","3.00%"
"05/01/1981","4.9375","4.9375","4.9375","4.9375","","3.95%"
"04/01/1981","4.7500","4.7500","4.7500","4.7500","","3.56%"
"03/01/1981","4.5865","4.5865","4.5865","4.5865","","-1.35%"
"02/01/1981","4.6495","4.6495","4.6495","4.6495","","1.55%"
"01/01/1981","4.5785","4.5785","4.5785","4.5785","","4.89%"
"12/01/1980","4.3650","4.3650","4.3650","4.3650","","0.85%"
"11/01/1980","4.3280","4.3280","4.3280","4.3280","","1.78%"
"10/01/1980","4.2525","4.2525","4.2525","4.2525","","2.21%"
"09/01/1980","4.1607","4.1607","4.1607","4.1607","","-0.32%"
"08/01/1980","4.1742","4.1742","4.1742","4.1742","","0.06%"
"07/01/1980","4.1715","4.1715","4.1715","4.1715","","0.43%"
"06/01/1980","4.1535","4.1535","4.1535","4.1535","","-0.74%"
"05/01/1980","4.1845","4.1845","4.1845","4.1845","","-0.78%"
"04/01/1980","4.2175","4.2175","4.2175","4.2175","","-5.82%"
"03/01/1980","4.4782","4.4782","4.4782","4.4782","","6.26%"
"02/01/1980","4.2142","4.2142","4.2142","4.2142","","1.15%"
"01/01/1980","4.1662","4.1662","4.1662","4.1662","","0.35%"
"12/01/1979","4.1515","4.1515","4.1515","4.1515","","-0.66%"
"11/01/1979","4.1792","4.1792","4.1792","4.1792","","-1.73%"
"10/01/1979","4.2527","4.2527","4.2527","4.2527","","3.17%"
"09/01/1979","4.1222","4.1222","4.1222","4.1222","","-2.23%"
"08/01/1979","4.2162","4.2162","4.2162","4.2162","","-0.02%"
"07/01/1979","4.2170","4.2170","4.2170","4.2170","","-1.38%"
"06/01/1979","4.2762","4.2762","4.2762","4.2762","","-2.52%"
"05/01/1979","4.3867","4.3867","4.3867","4.3867","","-0.32%"
"04/01/1979","4.4010","4.4010","4.4010","4.4010","","0.73%"
"03/01/1979","4.3691","4.3691","4.3691","4.3691","","0.25%"
"02/01/1979","4.3580","4.3580","4.3580","4.3580","","-0.74%"
"01/01/1979","4.3905","4.3905","4.3905","4.3905","","2.49%"
"12/01/1978","4.2840","4.2840","4.2840","4.2840","","-3.51%"
"11/01/1978","4.4400","4.4400","4.4400","4.4400","","8.06%"
"10/01/1978","4.1090","4.1090","4.1090","4.1090","","-6.78%"
"09/01/1978","4.4080","4.4080","4.4080","4.4080","","-0.68%"
"08/01/1978","4.4382","4.4382","4.4382","4.4382","","-1.67%"
"07/01/1978","4.5137","4.5137","4.5137","4.5137","","-1.29%"
"06/01/1978","4.5729","4.5729","4.5729","4.5729","","-1.19%"
"05/01/1978","4.6280","4.6280","4.6280","4.6280","","0.12%"
"04/01/1978","4.6225","4.6225","4.6225","4.6225","","1.04%"
"03/01/1978","4.5750","4.5750","4.5750","4.5750","","-0.59%"
"02/01/1978","4.6020","4.6020","4.6020","4.6020","","-0.90%"
"01/01/1978","4.6437","4.6437","4.6437","4.6437","","-0.60%"
"12/01/1977","4.6715","4.6715","4.6715","4.6715","","-2.80%"
"11/01/1977","4.8062","4.8062","4.8062","4.8062","","0.44%"
"10/01/1977","4.7850","4.7850","4.7850","4.7850","","-0.79%"
"09/01/1977","4.8232","4.8232","4.8232","4.8232","","-0.50%"
"08/01/1977","4.8472","4.8472","4.8472","4.8472","","10.73%"
"07/01/1977","4.3775","4.3775","4.3775","4.3775","","-0.56%"
"06/01/1977","4.4020","4.4020","4.4020","4.4020","","0.34%"
"05/01/1977","4.3870","4.3870","4.3870","4.3870","","1.39%"
"04/01/1977","4.3270","4.3270","4.3270","4.3270","","3.02%"
"03/01/1977","4.2002","4.2002","4.2002","4.2002","","-0.39%"
"02/01/1977","4.2165","4.2165","4.2165","4.2165","","-0.77%"
"01/01/1977","4.2492","4.2492","4.2492","4.2492","","3.11%"
"12/01/1976","4.1212","4.1212","4.1212","4.1212","","-1.71%"
"11/01/1976","4.1930","4.1930","4.1930","4.1930","","-0.43%"
"10/01/1976","4.2110","4.2110","4.2110","4.2110","","-1.13%"
"09/01/1976","4.2590","4.2590","4.2590","4.2590","","-3.38%"
"08/01/1976","4.4080","4.4080","4.4080","4.4080","","-0.81%"
"07/01/1976","4.4440","4.4440","4.4440","4.4440","","-0.07%"
"06/01/1976","4.4470","4.4470","4.4470","4.4470","","0.04%"
"05/01/1976","4.4450","4.4450","4.4450","4.4450","","1.35%"
"04/01/1976","4.3860","4.3860","4.3860","4.3860","","-0.43%"
"03/01/1976","4.4050","4.4050","4.4050","4.4050","","0.39%"
"02/01/1976","4.3880","4.3880","4.3880","4.3880","","0.23%"
"01/01/1976","4.3780","4.3780","4.3780","4.3780","","-0.48%"
"12/01/1975","4.3990","4.3990","4.3990","4.3990","","-0.45%"
"11/01/1975","4.4190","4.4190","4.4190","4.4190","","1.71%"
"10/01/1975","4.3445","4.3445","4.3445","4.3445","","-3.47%"
"09/01/1975","4.5008","4.5008","4.5008","4.5008","","3.08%"
"08/01/1975","4.3665","4.3665","4.3665","4.3665","","1.66%"
"07/01/1975","4.2950","4.2950","4.2950","4.2950","","9.18%"
"06/01/1975","3.9340","3.9340","3.9340","3.9340","","0.17%"
"05/01/1975","3.9275","3.9275","3.9275","3.9275","","-0.91%"
"04/01/1975","3.9635","3.9635","3.9635","3.9635","","0.41%"
"03/01/1975","3.9475","3.9475","3.9475","3.9475","","1.54%"
"02/01/1975","3.8875","3.8875","3.8875","3.8875","","-2.87%"
"01/01/1975","4.0024","4.0024","4.0024","4.0024","","-1.82%"
"12/01/1974","4.0766","4.0766","4.0766","4.0766","","-4.40%"
"11/01/1974","4.2644","4.2644","4.2644","4.2644","","-2.69%"
"10/01/1974","4.3821","4.3821","4.3821","4.3821","","-1.84%"
"09/01/1974","4.4643","4.4643","4.4643","4.4643","","-0.36%"
"08/01/1974","4.4803","4.4803","4.4803","4.4803","","2.55%"
"07/01/1974","4.3687","4.3687","4.3687","4.3687","","-0.83%"
"06/01/1974","4.4053","4.4053","4.4053","4.4053","","1.76%"
"05/01/1974","4.3290","4.3290","4.3290","4.3290","","1.21%"
"04/01/1974","4.2772","4.2772","4.2772","4.2772","","-3.34%"
"03/01/1974","4.4248","4.4248","4.4248","4.4248","","-4.51%"
"02/01/1974","4.6339","4.6339","4.6339","4.6339","","-2.22%"
"01/01/1974","4.7393","4.7393","4.7393","4.7393","","3.46%"
"12/01/1973","4.5809","4.5809","4.5809","4.5809","","3.53%"
"11/01/1973","4.4248","4.4248","4.4248","4.4248","","5.88%"
"10/01/1973","4.1789","4.1789","4.1789","4.1789","","-0.63%"
"09/01/1973","4.2052","4.2052","4.2052","4.2052","","-0.29%"
"08/01/1973","4.2176","4.2176","4.2176","4.2176","","4.17%"
"07/01/1973","4.0486","4.0486","4.0486","4.0486","","-0.20%"
"06/01/1973","4.0568","4.0568","4.0568","4.0568","","-5.15%"
"05/01/1973","4.2772","4.2772","4.2772","4.2772","","-5.47%"
"04/01/1973","4.5249","4.5249","4.5249","4.5249","","0.68%"
"03/01/1973","4.4944","4.4944","4.4944","4.4944","","0.90%"
"02/01/1973","4.4543","4.4543","4.4543","4.4543","","-5.37%"
"01/01/1973","4.7070","4.7070","4.7070","4.7070","","-0.78%"
"12/01/1972","4.7438","4.7438","4.7438","4.7438","","0.09%"
"11/01/1972","4.7393","4.7393","4.7393","4.7393","","-0.19%"
"10/01/1972","4.7483","4.7483","4.7483","4.7483","","0.07%"
"09/01/1972","4.7450","4.7450","4.7450","4.7450","","0.43%"
"08/01/1972","4.7248","4.7248","4.7248","4.7248","","-0.07%"
"07/01/1972","4.7281","4.7281","4.7281","4.7281","","0.47%"
"06/01/1972","4.7059","4.7059","4.7059","4.7059","","-0.59%"
"05/01/1972","4.7337","4.7337","4.7337","4.7337","","-0.88%"
"04/01/1972","4.7755","4.7755","4.7755","4.7755","","-0.10%"
"03/01/1972","4.7801","4.7801","4.7801","4.7801","","-0.26%"
"02/01/1972","4.7927","4.7927","4.7927","4.7927","","-0.26%"
"01/01/1972","4.8054","4.8054","4.8054","4.8054","","-1.19%"
"12/01/1971","4.8631","4.8631","4.8631","4.8631","","-1.89%"
"11/01/1971","4.9570","4.9570","4.9570","4.9570","","-1.25%"
"10/01/1971","5.0196","5.0196","5.0196","5.0196","","-0.15%"
"09/01/1971","5.0273","5.0273","5.0273","5.0273","","-1.02%"
"08/01/1971","5.0793","5.0793","5.0793","5.0793","","-1.55%"
"07/01/1971","5.1591","5.1591","5.1591","5.1591","","0.01%"
"06/01/1971","5.1588","5.1588","5.1588","5.1588","","-0.12%"
"05/01/1971","5.1648","5.1648","5.1648","5.1648","","0.07%"
"04/01/1971","5.1614","5.1614","5.1614","5.1614","","-0.02%"
"03/01/1971","5.1624","5.1624","5.1624","5.1624","","-0.05%"
"02/01/1971","5.1652","5.1652","5.1652","5.1652","","-0.04%"
