"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/1992","0.7907","0.7907","0.7907","0.7907","","0.67%"
"02/01/1992","0.7854","0.7854","0.7854","0.7854","","1.89%"
"01/01/1992","0.7708","0.7708","0.7708","0.7708","","5.26%"
"12/01/1991","0.7323","0.7323","0.7323","0.7323","","-6.51%"
"11/01/1991","0.7833","0.7833","0.7833","0.7833","","-2.39%"
"10/01/1991","0.8025","0.8025","0.8025","0.8025","","0.66%"
"09/01/1991","0.7972","0.7972","0.7972","0.7972","","-4.77%"
"08/01/1991","0.8371","0.8371","0.8371","0.8371","","0.20%"
"07/01/1991","0.8354","0.8354","0.8354","0.8354","","-3.52%"
"06/01/1991","0.8659","0.8659","0.8659","0.8659","","4.65%"
"05/01/1991","0.8274","0.8274","0.8274","0.8274","","0.88%"
"04/01/1991","0.8202","0.8202","0.8202","0.8202","","0.50%"
"03/01/1991","0.8161","0.8161","0.8161","0.8161","","11.89%"
"02/01/1991","0.7294","0.7294","0.7294","0.7294","","2.62%"
"01/01/1991","0.7108","0.7108","0.7108","0.7108","","-1.14%"
"12/01/1990","0.7190","0.7190","0.7190","0.7190","","-0.13%"
"11/01/1990","0.7199","0.7199","0.7199","0.7199","","-0.55%"
"10/01/1990","0.7239","0.7239","0.7239","0.7239","","-3.14%"
"09/01/1990","0.7474","0.7474","0.7474","0.7474","","-0.51%"
"08/01/1990","0.7512","0.7512","0.7512","0.7512","","-0.57%"
"07/01/1990","0.7555","0.7555","0.7555","0.7555","","-4.62%"
"06/01/1990","0.7921","0.7921","0.7921","0.7921","","-1.91%"
"05/01/1990","0.8075","0.8075","0.8075","0.8075","","1.03%"
"04/01/1990","0.7993","0.7993","0.7993","0.7993","","-1.19%"
"03/01/1990","0.8089","0.8089","0.8089","0.8089","","-0.17%"
"02/01/1990","0.8103","0.8103","0.8103","0.8103","","0.22%"
"01/01/1990","0.8085","0.8085","0.8085","0.8085","","-0.77%"
"12/01/1989","0.8148","0.8148","0.8148","0.8148","","-4.94%"
"11/01/1989","0.8571","0.8571","0.8571","0.8571","","-2.52%"
"10/01/1989","0.8793","0.8793","0.8793","0.8793","","-1.62%"
"09/01/1989","0.8938","0.8938","0.8938","0.8938","","-3.84%"
"08/01/1989","0.9295","0.9295","0.9295","0.9295","","4.52%"
"07/01/1989","0.8893","0.8893","0.8893","0.8893","","-4.59%"
"06/01/1989","0.9321","0.9321","0.9321","0.9321","","-1.22%"
"05/01/1989","0.9436","0.9436","0.9436","0.9436","","5.38%"
"04/01/1989","0.8954","0.8954","0.8954","0.8954","","-0.96%"
"03/01/1989","0.9041","0.9041","0.9041","0.9041","","3.74%"
"02/01/1989","0.8715","0.8715","0.8715","0.8715","","-2.29%"
"01/01/1989","0.8919","0.8919","0.8919","0.8919","","5.03%"
"12/01/1988","0.8492","0.8492","0.8492","0.8492","","1.76%"
"11/01/1988","0.8345","0.8345","0.8345","0.8345","","-2.43%"
"10/01/1988","0.8553","0.8553","0.8553","0.8553","","-5.29%"
"09/01/1988","0.9031","0.9031","0.9031","0.9031","","0.11%"
"08/01/1988","0.9021","0.9021","0.9021","0.9021","","0.75%"
"07/01/1988","0.8954","0.8954","0.8954","0.8954","","2.52%"
"06/01/1988","0.8734","0.8734","0.8734","0.8734","","5.75%"
"05/01/1988","0.8259","0.8259","0.8259","0.8259","","2.66%"
"04/01/1988","0.8045","0.8045","0.8045","0.8045","","1.14%"
"03/01/1988","0.7954","0.7954","0.7954","0.7954","","-1.80%"
"02/01/1988","0.8100","0.8100","0.8100","0.8100","","0.73%"
"01/01/1988","0.8041","0.8041","0.8041","0.8041","","6.53%"
"12/01/1987","0.7548","0.7548","0.7548","0.7548","","-3.99%"
"11/01/1987","0.7862","0.7862","0.7862","0.7862","","-5.17%"
"10/01/1987","0.8291","0.8291","0.8291","0.8291","","-5.20%"
"09/01/1987","0.8746","0.8746","0.8746","0.8746","","1.12%"
"08/01/1987","0.8649","0.8649","0.8649","0.8649","","-2.38%"
"07/01/1987","0.8860","0.8860","0.8860","0.8860","","1.56%"
"06/01/1987","0.8724","0.8724","0.8724","0.8724","","0.28%"
"05/01/1987","0.8700","0.8700","0.8700","0.8700","","1.65%"
"04/01/1987","0.8559","0.8559","0.8559","0.8559","","-0.58%"
"03/01/1987","0.8609","0.8609","0.8609","0.8609","","-1.17%"
"02/01/1987","0.8711","0.8711","0.8711","0.8711","","-0.08%"
"01/01/1987","0.8718","0.8718","0.8718","0.8718","","-4.27%"
"12/01/1986","0.9107","0.9107","0.9107","0.9107","","-2.33%"
"11/01/1986","0.9324","0.9324","0.9324","0.9324","","-4.01%"
"10/01/1986","0.9714","0.9714","0.9714","0.9714","","1.83%"
"09/01/1986","0.9539","0.9539","0.9539","0.9539","","-0.41%"
"08/01/1986","0.9578","0.9578","0.9578","0.9578","","-2.18%"
"07/01/1986","0.9791","0.9791","0.9791","0.9791","","-4.08%"
"06/01/1986","1.0207","1.0207","1.0207","1.0207","","-5.30%"
"05/01/1986","1.0778","1.0778","1.0778","1.0778","","7.12%"
"04/01/1986","1.0062","1.0062","1.0062","1.0062","","-6.09%"
"03/01/1986","1.0714","1.0714","1.0714","1.0714","","4.39%"
"02/01/1986","1.0263","1.0263","1.0263","1.0263","","-6.62%"
"01/01/1986","1.0991","1.0991","1.0991","1.0991","","-2.15%"
"12/01/1985","1.1233","1.1233","1.1233","1.1233","","-2.36%"
"11/01/1985","1.1504","1.1504","1.1504","1.1504","","-3.52%"
"10/01/1985","1.1924","1.1924","1.1924","1.1924","","-2.42%"
"09/01/1985","1.2220","1.2220","1.2220","1.2220","","-4.16%"
"08/01/1985","1.2750","1.2750","1.2750","1.2750","","0.28%"
"07/01/1985","1.2715","1.2715","1.2715","1.2715","","-6.51%"
"06/01/1985","1.3601","1.3601","1.3601","1.3601","","-1.00%"
"05/01/1985","1.3738","1.3738","1.3738","1.3738","","-1.44%"
"04/01/1985","1.3939","1.3939","1.3939","1.3939","","0.49%"
"03/01/1985","1.3871","1.3871","1.3871","1.3871","","-7.23%"
"02/01/1985","1.4952","1.4952","1.4952","1.4952","","5.82%"
"01/01/1985","1.4129","1.4129","1.4129","1.4129","","0.51%"
"12/01/1984","1.4057","1.4057","1.4057","1.4057","","1.59%"
"11/01/1984","1.3837","1.3837","1.3837","1.3837","","1.83%"
"10/01/1984","1.3589","1.3589","1.3589","1.3589","","-0.76%"
"09/01/1984","1.3693","1.3693","1.3693","1.3693","","5.93%"
"08/01/1984","1.2926","1.2926","1.2926","1.2926","","0.04%"
"07/01/1984","1.2921","1.2921","1.2921","1.2921","","3.76%"
"06/01/1984","1.2453","1.2453","1.2453","1.2453","","1.83%"
"05/01/1984","1.2229","1.2229","1.2229","1.2229","","0.50%"
"04/01/1984","1.2168","1.2168","1.2168","1.2168","","4.45%"
"03/01/1984","1.1650","1.1650","1.1650","1.1650","","-0.11%"
"02/01/1984","1.1663","1.1663","1.1663","1.1663","","-7.20%"
"01/01/1984","1.2568","1.2568","1.2568","1.2568","","3.39%"
"12/01/1983","1.2156","1.2156","1.2156","1.2156","","1.20%"
"11/01/1983","1.2012","1.2012","1.2012","1.2012","","2.40%"
"10/01/1983","1.1730","1.1730","1.1730","1.1730","","0.03%"
"09/01/1983","1.1726","1.1726","1.1726","1.1726","","-1.74%"
"08/01/1983","1.1934","1.1934","1.1934","1.1934","","2.20%"
"07/01/1983","1.1677","1.1677","1.1677","1.1677","","4.02%"
"06/01/1983","1.1226","1.1226","1.1226","1.1226","","1.02%"
"05/01/1983","1.1113","1.1113","1.1113","1.1113","","2.56%"
"04/01/1983","1.0836","1.0836","1.0836","1.0836","","1.25%"
"03/01/1983","1.0702","1.0702","1.0702","1.0702","","1.95%"
"02/01/1983","1.0497","1.0497","1.0497","1.0497","","-0.59%"
"01/01/1983","1.0559","1.0559","1.0559","1.0559","","3.01%"
"12/01/1982","1.0250","1.0250","1.0250","1.0250","","-3.26%"
"11/01/1982","1.0595","1.0595","1.0595","1.0595","","-2.45%"
"10/01/1982","1.0861","1.0861","1.0861","1.0861","","1.88%"
"09/01/1982","1.0661","1.0661","1.0661","1.0661","","1.50%"
"08/01/1982","1.0503","1.0503","1.0503","1.0503","","1.66%"
"07/01/1982","1.0332","1.0332","1.0332","1.0332","","0.36%"
"06/01/1982","1.0295","1.0295","1.0295","1.0295","","6.44%"
"05/01/1982","0.9672","0.9672","0.9672","0.9672","","0.59%"
"04/01/1982","0.9615","0.9615","0.9615","0.9615","","-3.06%"
"03/01/1982","0.9919","0.9919","0.9919","0.9919","","2.41%"
"02/01/1982","0.9686","0.9686","0.9686","0.9686","","3.92%"
"01/01/1982","0.9321","0.9321","0.9321","0.9321","","2.96%"
"12/01/1981","0.9053","0.9053","0.9053","0.9053","","2.06%"
"11/01/1981","0.8870","0.8870","0.8870","0.8870","","-1.93%"
"10/01/1981","0.9045","0.9045","0.9045","0.9045","","-0.80%"
"09/01/1981","0.9118","0.9118","0.9118","0.9118","","-4.95%"
"08/01/1981","0.9593","0.9593","0.9593","0.9593","","-0.14%"
"07/01/1981","0.9606","0.9606","0.9606","0.9606","","2.97%"
"06/01/1981","0.9329","0.9329","0.9329","0.9329","","2.80%"
"05/01/1981","0.9075","0.9075","0.9075","0.9075","","5.45%"
"04/01/1981","0.8606","0.8606","0.8606","0.8606","","5.30%"
"03/01/1981","0.8173","0.8173","0.8173","0.8173","","-0.97%"
"02/01/1981","0.8253","0.8253","0.8253","0.8253","","1.91%"
"01/01/1981","0.8098","0.8098","0.8098","0.8098","","7.50%"
"12/01/1980","0.7533","0.7533","0.7533","0.7533","","1.69%"
"11/01/1980","0.7408","0.7408","0.7408","0.7408","","1.74%"
"10/01/1980","0.7281","0.7281","0.7281","0.7281","","4.42%"
"09/01/1980","0.6973","0.6973","0.6973","0.6973","","0.87%"
"08/01/1980","0.6913","0.6913","0.6913","0.6913","","0.96%"
"07/01/1980","0.6847","0.6847","0.6847","0.6847","","0.93%"
"06/01/1980","0.6784","0.6784","0.6784","0.6784","","-0.64%"
"05/01/1980","0.6828","0.6828","0.6828","0.6828","","-1.50%"
"04/01/1980","0.6932","0.6932","0.6932","0.6932","","-6.48%"
"03/01/1980","0.7412","0.7412","0.7412","0.7412","","8.87%"
"02/01/1980","0.6808","0.6808","0.6808","0.6808","","1.75%"
"01/01/1980","0.6691","0.6691","0.6691","0.6691","","0.90%"
"12/01/1979","0.6631","0.6631","0.6631","0.6631","","-0.73%"
"11/01/1979","0.6680","0.6680","0.6680","0.6680","","-3.29%"
"10/01/1979","0.6907","0.6907","0.6907","0.6907","","3.27%"
"09/01/1979","0.6688","0.6688","0.6688","0.6688","","-3.53%"
"08/01/1979","0.6933","0.6933","0.6933","0.6933","","-0.39%"
"07/01/1979","0.6960","0.6960","0.6960","0.6960","","-0.53%"
"06/01/1979","0.6997","0.6997","0.6997","0.6997","","-2.99%"
"05/01/1979","0.7213","0.7213","0.7213","0.7213","","0.81%"
"04/01/1979","0.7155","0.7155","0.7155","0.7155","","1.30%"
"03/01/1979","0.7063","0.7063","0.7063","0.7063","","0.53%"
"02/01/1979","0.7026","0.7026","0.7026","0.7026","","-0.66%"
"01/01/1979","0.7073","0.7073","0.7073","0.7073","","2.24%"
"12/01/1978","0.6918","0.6918","0.6918","0.6918","","-4.78%"
"11/01/1978","0.7265","0.7265","0.7265","0.7265","","9.83%"
"10/01/1978","0.6615","0.6615","0.6615","0.6615","","-8.38%"
"09/01/1978","0.7220","0.7220","0.7220","0.7220","","-1.92%"
"08/01/1978","0.7361","0.7361","0.7361","0.7361","","-1.84%"
"07/01/1978","0.7499","0.7499","0.7499","0.7499","","-1.83%"
"06/01/1978","0.7639","0.7639","0.7639","0.7639","","-1.19%"
"05/01/1978","0.7731","0.7731","0.7731","0.7731","","0.70%"
"04/01/1978","0.7677","0.7677","0.7677","0.7677","","2.28%"
"03/01/1978","0.7506","0.7506","0.7506","0.7506","","-1.41%"
"02/01/1978","0.7613","0.7613","0.7613","0.7613","","-2.07%"
"01/01/1978","0.7774","0.7774","0.7774","0.7774","","0.22%"
"12/01/1977","0.7757","0.7757","0.7757","0.7757","","-4.40%"
"11/01/1977","0.8114","0.8114","0.8114","0.8114","","-0.49%"
"10/01/1977","0.8154","0.8154","0.8154","0.8154","","-1.55%"
"09/01/1977","0.8282","0.8282","0.8282","0.8282","","-0.07%"
"08/01/1977","0.8288","0.8288","0.8288","0.8288","","0.57%"
"07/01/1977","0.8241","0.8241","0.8241","0.8241","","0.07%"
"06/01/1977","0.8235","0.8235","0.8235","0.8235","","-0.30%"
"05/01/1977","0.8260","0.8260","0.8260","0.8260","","0.10%"
"04/01/1977","0.8252","0.8252","0.8252","0.8252","","-0.85%"
"03/01/1977","0.8323","0.8323","0.8323","0.8323","","0.14%"
"02/01/1977","0.8311","0.8311","0.8311","0.8311","","-0.40%"
"01/01/1977","0.8344","0.8344","0.8344","0.8344","","1.56%"
"12/01/1976","0.8216","0.8216","0.8216","0.8216","","-1.11%"
"11/01/1976","0.8308","0.8308","0.8308","0.8308","","0.02%"
"10/01/1976","0.8306","0.8306","0.8306","0.8306","","-0.47%"
"09/01/1976","0.8345","0.8345","0.8345","0.8345","","-1.56%"
"08/01/1976","0.8477","0.8477","0.8477","0.8477","","-0.41%"
"07/01/1976","0.8512","0.8512","0.8512","0.8512","","0.07%"
"06/01/1976","0.8506","0.8506","0.8506","0.8506","","-0.32%"
"05/01/1976","0.8533","0.8533","0.8533","0.8533","","0.67%"
"04/01/1976","0.8476","0.8476","0.8476","0.8476","","0.92%"
"03/01/1976","0.8399","0.8399","0.8399","0.8399","","1.86%"
"02/01/1976","0.8246","0.8246","0.8246","0.8246","","0.83%"
"01/01/1976","0.8178","0.8178","0.8178","0.8178","","1.05%"
"12/01/1975","0.8093","0.8093","0.8093","0.8093","","-0.09%"
"11/01/1975","0.8100","0.8100","0.8100","0.8100","","2.35%"
"10/01/1975","0.7914","0.7914","0.7914","0.7914","","-3.11%"
"09/01/1975","0.8168","0.8168","0.8168","0.8168","","2.77%"
"08/01/1975","0.7948","0.7948","0.7948","0.7948","","0.44%"
"07/01/1975","0.7913","0.7913","0.7913","0.7913","","7.79%"
"06/01/1975","0.7341","0.7341","0.7341","0.7341","","0.63%"
"05/01/1975","0.7295","0.7295","0.7295","0.7295","","-1.34%"
"04/01/1975","0.7394","0.7394","0.7394","0.7394","","0.27%"
"03/01/1975","0.7374","0.7374","0.7374","0.7374","","2.10%"
"02/01/1975","0.7222","0.7222","0.7222","0.7222","","-2.71%"
