movie_id,imdb_id,original_language,original_title,release_date,runtime,revenue_dom,revenue_int,revenue_world,revenue_open,budget_usd_adj,ageCert,metacritic_link,metascore,rating_count_imdb,rating_value_imdb,rating_value_tmdb,rating_count_tmdb
315057,tt3526098,fi,Päin seinää,2014-12-26 00:00:00+00:00,94,,566795.0,566795,,1588470,,/lists/tt3526098,,578.0,5.9,4.0,5.0
253120,tt0086876,en,Almost You,1985-03-29 00:00:00+00:00,96,95000.0,,95000,1000000.0,1000000,,/lists/tt0086876,,214.0,5.1,4.8,5.0
254435,tt2343380,pt,O Menino no Espelho,2014-06-19 00:00:00+00:00,78,,99697.0,99697,,2014395,,/lists/tt2343380,,163.0,6.2,5.6,5.0
370817,tt4958666,te,కిక్ 2,2015-08-27 00:00:00+00:00,170,,3073989.0,3073989,,4600000,,/lists/tt4958666,,785.0,5.1,3.7,5.0
301932,tt2993698,hr,Broj 55,2014-07-20 00:00:00+00:00,90,,56732.0,56732,,1154313,,/lists/tt2993698,,1354.0,7.1,7.2,5.0
266315,tt3732110,pa,Jatt James Bond,2014-04-25 00:00:00+00:00,220,,295327.0,295327,,1318065,,/lists/tt3732110,,642.0,6.7,5.2,5.0
384344,tt5313980,en,Tere Bin Laden Dead or Alive,2016-02-26 00:00:00+00:00,104,,9995.0,9995,,1455800,,/lists/tt5313980,,833.0,4.3,5.5,5.0
359129,tt4679144,tl,Blanka,2015-09-05 00:00:00+00:00,75,,2042.0,2042,,250000,,/lists/tt4679144,,239.0,7.0,8.0,5.0
320029,tt2229201,pl,Hiszpanka,2015-01-23 00:00:00+00:00,110,,194591.0,194591,,6515546,,/lists/tt2229201,,196.0,4.1,3.7,5.0
251924,tt2101307,en,A Stranger in Paradise,2013-05-01 00:00:00+00:00,85,,35535.0,35535,,3000000,,/lists/tt2101307,,497.0,4.7,5.9,5.0
518514,tt6849128,en,Phoenix Wilder and the Great Elephant Adventure,2018-04-16 00:00:00+00:00,87,24844.0,,24844,,1241411,,/lists/tt6849128,,425.0,5.1,4.4,5.0
496884,tt6195904,en,Opus Zero,2017-11-10 00:00:00+00:00,84,,1869.0,1869,,1500000,,/lists/tt6195904,,85.0,5.4,7.4,5.0
535372,tt6613812,hi,अंग्रेजी में कहते हैं,2018-05-18 00:00:00+00:00,104,,56580.0,56580,,735287,,/lists/tt6613812,,1052.0,6.8,5.8,5.0
569267,tt11498038,ko,천문: 하늘에 묻는다,2019-12-24 00:00:00+00:00,132,,13902314.0,13902314,,13336854,,/lists/tt11498038,,143.0,6.5,7.0,5.0
479495,tt3638960,en,Tawai: A Voice from the Forest,2017-09-29 00:00:00+00:00,101,,102701.0,102701,,2677765,,/lists/tt3638960,,230.0,7.3,6.4,5.0
405671,tt5537614,hu,Ernelláék Farkaséknál,2016-10-01 00:00:00+00:00,81,,137035.0,137035,,133932,,/lists/tt5537614,,1327.0,7.3,7.3,5.0
425674,tt4469850,en,Arlo: The Burping Pig,2016-11-15 00:00:00+00:00,80,,4539.0,4539,,1000000,,/lists/tt4469850,,105.0,4.2,6.0,5.0
408636,tt4938362,sl,Utrip ljubezni,2015-10-01 00:00:00+00:00,77,,9325.0,9325,,557,,/lists/tt4938362,,36.0,5.1,6.0,5.0
500107,tt7773598,nl,De Wilde Stad,2018-03-01 00:00:00+00:00,85,,991167.0,991167,,608550,,/lists/tt7773598,,516.0,6.7,6.2,5.0
494858,tt7286908,zh,The Liquidator,2017-12-29 00:00:00+00:00,124,,35046130.0,35046130,,15366972,,/lists/tt7286908,,267.0,5.6,6.4,5.0
406069,tt3528654,en,TeenAngels: El Adios 3D,2013-05-30 00:00:00+00:00,92,,168161.0,168161,,50000,,/lists/tt3528654,,14.0,7.3,9.2,5.0
481264,tt5858968,es,Un viaje a la luna,2017-10-19 00:00:00+00:00,87,,5731.0,5731,,400000,,/lists/tt5858968,,116.0,6.0,8.3,5.0
511827,tt6423998,en,Killer Unicorn,2018-10-06 00:00:00+00:00,74,33901.0,,33901,15515.0,150000,,/lists/tt6423998,,138.0,3.1,6.9,5.0
414206,tt5465374,kn,Shivalinga,2016-03-04 00:00:00+00:00,151,,52787.0,52787,,1192537,,/lists/tt5465374,,533.0,7.1,6.6,5.0
551672,tt3907284,ru,Только не они,2018-10-25 00:00:00+00:00,97,,954696.0,954696,,3610000,,/lists/tt3907284,,243.0,1.9,4.2,5.0
415636,tt6074202,zh,从你的全世界路过,2016-09-29 00:00:00+00:00,113,744541.0,118363039.0,119107580,311738.0,59989307,,/lists/tt6074202,,416.0,5.5,7.4,5.0
572977,tt9695764,de,Dreissig,2019-02-10 00:00:00+00:00,115,,30389.0,30389,,10211,,/lists/tt9695764,,203.0,6.2,6.2,5.0
472253,tt5822140,fi,Yösyöttö,2017-10-06 00:00:00+00:00,90,,2102178.0,2102178,,936560,,/lists/tt5822140,,712.0,6.1,6.4,5.0
484423,tt6613470,te,PSV గరుడ వేగ,2017-11-03 00:00:00+00:00,160,,8849.0,8849,,5000000,,/lists/tt6613470,,1030.0,7.9,5.8,5.0
520951,tt6916872,ja,50回目のファーストキス,2018-06-01 00:00:00+00:00,114,,11465365.0,11465365,,500000,,/lists/tt6916872,,543.0,6.4,6.8,5.0
465550,tt3531176,en,Big Sonia,2017-11-17 00:00:00+00:00,93,212471.0,,212471,4398.0,500000,,https://www.metacritic.com/movie/big-sonia?ftag=MCD-06-10aaa1c,71.0,410.0,7.5,9.2,5.0
445981,tt6750506,th,สยามสแควร์,2017-03-30 00:00:00+00:00,111,,284842.0,284842,,203401,,/lists/tt6750506,,160.0,5.4,5.8,5.0
432979,tt6153126,en,Crash and Burn,2016-12-30 00:00:00+00:00,86,,16932.0,16932,,263525,,/lists/tt6153126,,157.0,7.1,8.6,5.0
496681,tt5125414,bn,আমাজন অভিযান,2017-12-22 00:00:00+00:00,140,,3403.0,3403,,3123052,,/lists/tt5125414,,1097.0,4.7,6.4,5.0
636010,tt2789014,en,100 Acres of Hell,2019-10-08 00:00:00+00:00,84,5152.0,,5152,997.0,65000,,/lists/tt2789014,,193.0,3.0,5.4,5.0
36004,tt0346947,es,Eres Mi Héroe,2003-05-30 00:00:00+00:00,102,,225125.0,225125,,2364400,,/lists/tt0346947,,348.0,7.0,5.6,6.0
54426,tt1671465,tr,Kavşak,2010-01-01 00:00:00+00:00,95,,122784.0,122784,,750000,,/lists/tt1671465,,521.0,6.1,6.0,6.0
15935,tt0312409,en,Bad Eggs,2003-07-24 00:00:00+00:00,98,,1468982.0,1468982,,3184909,,/lists/tt0312409,,1466.0,6.4,5.6,6.0
92069,tt0297741,hu,Argo,2004-09-16 00:00:00+00:00,103,,446325.0,446325,,1200000,,/lists/tt0297741,,3574.0,7.1,6.8,6.0
163042,tt0489793,uk,Оранжлав,2007-05-19 00:00:00+00:00,92,,102212.0,102212,,980000,,/lists/tt0489793,,1037.0,6.7,5.2,6.0
16002,tt1245891,nb,Kurt blir grusom,2009-03-25 00:00:00+00:00,90,,902697.0,902697,,3401523,,/lists/tt1245891,,816.0,6.3,6.3,6.0
125205,tt1821406,sk,Dom,2011-09-29 00:00:00+00:00,97,,151191.0,151191,,2034240,,/lists/tt1821406,,233.0,6.9,5.7,6.0
54512,tt1727532,ro,Portretul luptătorului la tinereţe,2010-02-13 00:00:00+00:00,163,,13314.0,13314,,1085760,,/lists/tt1727532,,779.0,7.8,7.3,6.0
16019,tt1210351,he,איים אבודים,2008-07-03 00:00:00+00:00,101,,187394.0,187394,,1300000,,/lists/tt1210351,,609.0,7.3,6.3,6.0
26804,tt0391965,nl,Erik of het klein insectenboek,2004-12-09 00:00:00+00:00,97,,770615.0,770615,,6652500,,/lists/tt0391965,,299.0,5.7,5.2,6.0
172618,tt2084007,bg,Лора от сутрин до вечер,2011-06-03 00:00:00+00:00,93,,79721.0,79721,,7244,,/lists/tt2084007,,508.0,5.9,6.3,6.0
54549,tt1815769,cn,最强囍事,2011-02-02 00:00:00+00:00,93,,31335572.0,31335572,,6000000,,/lists/tt1815769,,356.0,4.9,4.6,6.0
16047,tt0431842,en,Gå med fred Jamil - Ma salama Jamil,2008-05-30 00:00:00+00:00,90,,87996.0,87996,,2079154,,/lists/tt0431842,,401.0,6.9,5.1,6.0
51858,tt0847733,fr,Entre Adultes,2006-11-29 00:00:00+00:00,80,,32561.0,32561,,1300000,,/lists/tt0847733,,188.0,4.5,5.5,6.0
65836,tt1568339,nl,Pizzamaffia,2011-02-17 00:00:00+00:00,85,,720416.0,720416,,2712000,,/lists/tt1568339,,490.0,5.0,5.8,6.0
55906,tt0889064,ko,천하장사 마돈나,2006-08-31 00:00:00+00:00,117,,3547188.0,3547188,,2500000,,/lists/tt0889064,,333.0,6.7,7.1,6.0
107436,tt1428464,de,Wie man leben soll,2011-08-11 00:00:00+00:00,100,,332551.0,332551,,3818609,,/lists/tt1428464,,252.0,6.4,7.5,6.0
78353,tt0073317,en,Lucky Lady,1975-12-25 00:00:00+00:00,118,24441725.0,,24441725,,13000000,,/lists/tt0073317,,1068.0,5.3,5.5,6.0
92474,tt1329469,zh,1895 in formosa,2008-11-07 00:00:00+00:00,110,,788514.0,788514,,1800000,,/lists/tt1329469,,136.0,6.0,3.4,6.0
57330,tt1134828,hu,Kaméleon,2008-12-03 00:00:00+00:00,108,,676111.0,676111,,900000,,/lists/tt1134828,,2101.0,7.3,7.5,6.0
76952,tt1606619,sv,Jag saknar dig,2011-08-19 00:00:00+00:00,125,,1203153.0,1203153,,2829443,,/lists/tt1606619,,964.0,6.0,6.0,6.0
44010,tt1483010,en,Logan,2010-09-10 00:00:00+00:00,94,7137.0,,7137,7137.0,135000,,/lists/tt1483010,,273.0,6.1,6.1,6.0
113464,tt0084132,en,Inchon,1982-05-04 00:00:00+00:00,140,5200986.0,,5200986,2326112.0,46000000,,/lists/tt0084132,,656.0,2.6,5.3,6.0
38931,tt1326954,en,Oh My God,2009-11-13 00:00:00+00:00,93,38244.0,75548.0,113792,8263.0,1250000,,https://www.metacritic.com/movie/oh-my-god?ftag=MCD-06-10aaa1c,30.0,437.0,6.0,5.4,6.0
47871,tt0082525,en,Honky Tonk Freeway,1981-08-21 00:00:00+00:00,107,2004742.0,,2004742,939423.0,24000000,,/lists/tt0082525,,910.0,5.2,5.3,6.0
37630,tt1348318,cs,Protektor,2009-09-22 00:00:00+00:00,98,2968.0,470560.0,473528,,3000000,,https://www.metacritic.com/movie/protektor?ftag=MCD-06-10aaa1c,49.0,819.0,7.1,5.3,6.0
50566,tt0086220,en,Running Brave,1983-11-04 00:00:00+00:00,106,3000000.0,,3000000,441145.0,8000000,,/lists/tt0086220,,638.0,6.7,3.9,6.0
19775,tt1132596,cs,Medvídek,2007-09-06 00:00:00+00:00,98,,2817885.0,2817885,,1237775,,/lists/tt1132596,,517.0,6.1,5.9,6.0
152035,tt0289845,hi,अक्स,2001-07-13 00:00:00+00:00,184,,65036.0,65036,,2200000,,/lists/tt0289845,,1587.0,5.8,5.2,6.0
50603,tt1029137,fr,La ligne brisée,2008-03-07 00:00:00+00:00,102,466309.0,,466309,187988.0,5831634,,/lists/tt1029137,,131.0,6.3,5.4,6.0
209305,tt4197476,ta,பட்டத்து யானை,2013-07-26 00:00:00+00:00,155,,41217.0,41217,,4064886,,/lists/tt4197476,,128.0,3.8,4.2,6.0
71484,tt1878964,th,ตํานานสมเด็จพระนเรศวรมหาราช ภาค ๓ ยุทธนาวี,2011-03-31 00:00:00+00:00,150,,6790191.0,6790191,,24793489,,/lists/tt1878964,,153.0,6.1,5.9,6.0
44149,tt0302280,es,Asesino en Serio,2002-05-26 00:00:00+00:00,84,,3025269.0,3025269,,2500000,,/lists/tt0302280,,469.0,5.6,4.0,6.0
50689,tt0450412,nl,Dennis P.,2007-03-13 00:00:00+00:00,93,,114577.0,114577,,2247060,,/lists/tt0450412,,744.0,6.4,6.3,6.0
149854,tt2053378,fi,Juoppohullun päiväkirja,2012-12-28 00:00:00+00:00,85,,1552896.0,1552896,,1729609,,/lists/tt2053378,,1297.0,4.3,5.3,6.0
193173,tt2910300,en,Ah Boys To Men (Part 2),2013-01-31 00:00:00+00:00,113,,7517054.0,7517054,,1212130,,/lists/tt2910300,,225.0,6.3,6.7,6.0
31184,tt1430633,ko,1724 기방난동사건,2008-12-03 00:00:00+00:00,103,,1417267.0,1417267,,5000000,,/lists/tt1430633,,157.0,5.8,5.0,6.0
49429,tt0932669,en,Older Than America,2008-03-08 00:00:00+00:00,102,,32.0,32,,1000000,,/lists/tt0932669,,870.0,5.3,3.7,6.0
54914,tt0308129,en,Conspiracy of Silence,2003-05-15 00:00:00+00:00,90,2598.0,,2598,2598.0,3000000,,https://www.metacritic.com/movie/conspiracy-of-silence?ftag=MCD-06-10aaa1c,46.0,369.0,6.4,4.5,6.0
48174,tt0889136,en,Kings,2007-09-21 00:00:00+00:00,88,,125154.0,125154,,7024500,,/lists/tt0889136,,633.0,6.9,5.7,6.0
193314,tt0416465,ar,إسكندرية نيويورك,2004-05-21 00:00:00+00:00,128,,183842.0,183842,,4812400,,/lists/tt0416465,,531.0,5.7,7.5,6.0
85277,tt0800164,nl,'N Beetje Verliefd,2006-12-14 00:00:00+00:00,83,,1271669.0,1271669,,1055360,,/lists/tt0800164,,454.0,5.4,5.3,6.0
46856,tt1198339,en,Detsembrikuumus,2008-10-16 00:00:00+00:00,92,,260220.0,260220,,2071811,,/lists/tt1198339,,596.0,6.7,6.1,6.0
86663,tt2364547,th,30 กำลังแจ๋ว,2011-11-03 00:00:00+00:00,113,,2457135.0,2457135,,325518,,/lists/tt2364547,,203.0,6.3,6.4,6.0
40660,tt1380130,en,Jos rakastat,2010-01-06 00:00:00+00:00,121,,912617.0,912617,,2271629,,/lists/tt1380130,,407.0,5.0,6.0,6.0
24162,tt0805488,en,L'aria salata,2006-10-16 00:00:00+00:00,87,,521556.0,521556,,750,,/lists/tt0805488,,262.0,7.1,6.3,6.0
73099,tt1753773,en,Elokuu,2011-04-01 00:00:00+00:00,108,,522191.0,522191,,1173703,,/lists/tt1753773,,762.0,5.3,5.7,6.0
77351,tt0297234,sv,Klassfesten,2002-02-27 00:00:00+00:00,103,,28312.0,28312,,1762593,,/lists/tt0297234,,1935.0,5.4,4.0,6.0
46900,tt0445736,en,Stiilipidu,2005-04-14 00:00:00+00:00,110,,95.0,95,,778174,,/lists/tt0445736,,249.0,6.1,5.4,6.0
54996,tt1172550,ms,Zombi Kampung Pisang,2007-04-19 00:00:00+00:00,118,,730223.0,730223,,350112,,/lists/tt1172550,,157.0,4.9,6.1,6.0
81215,tt1572154,en,Kinyarwanda,2011-01-24 00:00:00+00:00,100,35412.0,,35412,21097.0,400000,,https://www.metacritic.com/movie/kinyarwanda?ftag=MCD-06-10aaa1c,69.0,431.0,6.7,6.2,6.0
111966,tt2393829,cn,黃金大劫案,2012-04-23 00:00:00+00:00,108,,4745.0,4745,,5000000,,/lists/tt2393829,,570.0,5.9,6.5,6.0
34836,tt0874317,en,Salute,2008-07-17 00:00:00+00:00,120,,172376.0,172376,,1951126,,/lists/tt0874317,,411.0,7.6,6.2,6.0
13621,tt1020996,no,Switch,2007-10-26 00:00:00+00:00,89,,2599921.0,2599921,,3209090,,/lists/tt1020996,,906.0,5.3,5.3,6.0
46931,tt0459913,en,Georg,2007-10-05 00:00:00+00:00,105,,514187.0,514187,,2956937,,/lists/tt0459913,,362.0,6.5,5.3,6.0
175331,tt0470702,en,Brudermord,2005-07-31 00:00:00+00:00,90,5428.0,,5428,4343.0,1813950,,https://www.metacritic.com/movie/fratricide?ftag=MCD-06-10aaa1c,68.0,287.0,6.7,5.8,6.0
102368,tt0443057,es,Iberia,2005-05-11 00:00:00+00:00,120,,109554.0,109554,,386460,,/lists/tt0443057,,366.0,7.0,5.3,6.0
44397,tt1110630,de,Jasper und das Limonadenkomplott,2009-08-13 00:00:00+00:00,80,,734443.0,734443,,11434400,,/lists/tt1110630,,53.0,6.0,5.3,6.0
128250,tt2369543,ar,لما شفتك,2014-06-06 00:00:00+00:00,93,,44202.0,44202,,600000,,https://www.metacritic.com/movie/when-i-saw-you?ftag=MCD-06-10aaa1c,72.0,599.0,6.6,7.3,6.0
49645,tt0118662,en,Ayn Rand: A Sense of Life,1998-02-13 00:00:00+00:00,145,205246.0,,205246,26101.0,1000000,,/lists/tt0118662,,540.0,6.5,6.9,6.0
18520,tt0799916,en,Al Franken - God Spoke,2006-01-01 00:00:00+00:00,84,102990.0,,102990,10533.0,1000000,,https://www.metacritic.com/movie/al-franken-god-spoke?ftag=MCD-06-10aaa1c,49.0,494.0,6.3,7.2,6.0
73210,tt1753908,no,"Hjelp, vi er russ!",2011-04-15 00:00:00+00:00,85,,458344.0,458344,,1665599,,/lists/tt1753908,,421.0,3.1,4.1,6.0
34981,tt0970184,en,Operation Homecoming: Writing the Wartime Experience,2007-02-09 00:00:00+00:00,81,6795.0,,6795,4516.0,1200000,,/lists/tt0970184,,396.0,7.2,7.2,6.0
20284,tt1182615,zh,老师嫁老大,2008-02-07 00:00:00+00:00,118,,3494586.0,3494586,,917176,,/lists/tt1182615,,183.0,4.9,5.7,6.0
220493,tt1794943,en,Sal,2013-11-01 00:00:00+00:00,103,6883.0,,6883,5375.0,7000000,,https://www.metacritic.com/movie/sal?ftag=MCD-06-10aaa1c,41.0,406.0,4.8,4.7,6.0
214144,tt2728286,en,This Is Sanlitun,2013-09-10 00:00:00+00:00,95,,279.0,279,,165000,,/lists/tt2728286,,50.0,6.6,8.7,6.0
16863,tt0460756,en,Crash Test Dummies,2005-03-13 00:00:00+00:00,93,,1875.0,1875,,1744079,,/lists/tt0460756,,171.0,6.4,4.0,6.0
13789,tt0347755,en,Peaches,2005-06-09 00:00:00+00:00,109,,215283.0,215283,,4221403,,/lists/tt0347755,,452.0,6.2,4.9,6.0
199288,tt2476186,pt,A Memória que me Contam,2013-06-26 00:00:00+00:00,97,,26573.0,26573,,451,,/lists/tt2476186,,226.0,6.1,6.1,6.0
45829,tt0396955,fr,A boire,2004-12-29 00:00:00+00:00,90,,310452.0,310452,,5987520,,/lists/tt0396955,,220.0,4.5,4.7,6.0
56596,tt1230196,sv,Puss,2010-08-20 00:00:00+00:00,109,,200462.0,200462,,2732865,,/lists/tt1230196,,744.0,4.5,5.6,6.0
52506,tt1523326,no,Limbo,2011-05-20 00:00:00+00:00,105,,726533.0,726533,,3000000,,/lists/tt1523326,,464.0,5.9,5.5,6.0
205604,tt1616108,es,Los Inadaptados,2011-03-28 00:00:00+00:00,107,,155097.0,155097,,1167359,,/lists/tt1616108,,162.0,6.6,7.7,6.0
100409,tt1414368,en,Over Your Cities Grass Will Grow,2011-10-27 00:00:00+00:00,105,51301.0,18955.0,70256,7272.0,842280,,https://www.metacritic.com/movie/over-your-cities-grass-will-grow?ftag=MCD-06-10aaa1c,66.0,257.0,7.2,7.2,6.0
87022,tt1954407,nl,Patatje Oorlog,2011-10-12 00:00:00+00:00,86,,398821.0,398821,,1789580,,/lists/tt1954407,,202.0,6.1,7.3,6.0
171636,tt2249179,no,Victoria,2013-03-01 00:00:00+00:00,105,,1398631.0,1398631,,6100000,,/lists/tt2249179,,556.0,5.6,4.3,6.0
160030,tt2354525,en,Jat jik,2012-11-15 00:00:00+00:00,91,,439263.0,439263,,1000000,,/lists/tt2354525,,370.0,5.1,5.0,6.0
49846,tt0463385,fr,Un Dimanche à Kigali,2006-03-03 00:00:00+00:00,118,,1609.0,1609,,6174506,,/lists/tt0463385,,636.0,7.2,7.1,6.0
47200,tt0406216,en,Shiza,2004-01-01 00:00:00+00:00,86,54357.0,,54357,7834.0,1500000,,https://www.metacritic.com/movie/fifty-fifty?ftag=MCD-06-10aaa1c,64.0,974.0,7.0,6.5,6.0
102835,tt1333092,en,The Lost Door,2008-12-03 00:00:00+00:00,107,,328.0,328,,1514760,,/lists/tt1333092,,175.0,4.4,8.0,6.0
85656,tt1645048,ja,電人ザボーガー,2011-10-15 00:00:00+00:00,114,,162288.0,162288,,3000000,,/lists/tt1645048,,473.0,6.4,6.5,6.0
178469,tt0424272,fi,Melancholian 3 huonetta,2004-12-28 00:00:00+00:00,106,19317.0,,19317,5025.0,763993,,https://www.metacritic.com/movie/melancholian-3-huonetta?ftag=MCD-06-10aaa1c,67.0,629.0,7.2,7.3,6.0
178543,tt1129405,id,Babi buta yang ingin terbang,2008-05-18 00:00:00+00:00,77,,344.0,344,,250000,,/lists/tt1129405,,218.0,6.1,5.7,6.0
17152,tt1039949,en,Cactus,2008-05-01 00:00:00+00:00,90,,151184.0,151184,,1075659,,/lists/tt1039949,,551.0,5.8,5.4,6.0
47293,tt0475263,zh,長恨歌,2005-09-29 00:00:00+00:00,106,,403475.0,403475,,5000000,,/lists/tt0475263,,398.0,5.5,5.6,6.0
80361,tt1563776,da,Jensen & Jensen,2011-08-11 00:00:00+00:00,77,,423322.0,423322,,2752442,,/lists/tt1563776,,473.0,3.6,4.3,6.0
62664,tt1246587,en,Индиго,2008-03-20 00:00:00+00:00,90,,5218174.0,5218174,,3500000,,/lists/tt1246587,,344.0,3.8,3.8,6.0
218850,tt2194988,sv,Lärjungen,2013-09-26 00:00:00+00:00,93,,80741.0,80741,,2159840,,/lists/tt2194988,,388.0,6.5,6.9,6.0
79072,tt0832347,de,Fallen,2006-09-08 00:00:00+00:00,88,509.0,24975.0,25484,509.0,2542600,,https://www.metacritic.com/movie/falling?ftag=MCD-06-10aaa1c,56.0,281.0,5.9,5.5,6.0
69461,tt1450332,ja,シュアリー・サムデイ,2010-07-17 00:00:00+00:00,122,,2565396.0,2565396,,5500000,,/lists/tt1450332,,108.0,6.4,5.8,6.0
186079,tt2467442,en,K2: Siren of the Himalayas,2012-11-02 00:00:00+00:00,80,12959.0,,12959,1421.0,210000,,https://www.metacritic.com/movie/k2-siren-of-the-himalayas?ftag=MCD-06-10aaa1c,63.0,944.0,7.2,6.3,6.0
65410,tt0478260,tg,Sex o phalsapheh,2006-04-14 00:00:00+00:00,105,,22978.0,22978,,300000,,/lists/tt0478260,,683.0,5.4,6.8,6.0
130975,tt1833885,en,Twenty8K,2012-09-10 00:00:00+00:00,106,,2517.0,2517,,2000000,,/lists/tt1833885,,564.0,4.8,3.7,6.0
62775,tt1404661,fi,Havukka-Ahon Ajattelija,2010-01-15 00:00:00+00:00,110,,2427945.0,2427945,,2156100,,/lists/tt1404661,,446.0,6.8,7.0,6.0
35753,tt1174045,en,Rozmowy nocą,2008-02-14 00:00:00+00:00,91,,2186505.0,2186505,,816000,,/lists/tt1174045,,459.0,5.4,5.5,6.0
69566,tt1535020,ta,பேராண்மை,2009-10-16 00:00:00+00:00,160,,194835.0,194835,,1943857,,/lists/tt1535020,,914.0,7.1,6.9,6.0
199814,tt0994998,ko,우리에게 내일은 없다,2007-05-17 00:00:00+00:00,93,,22322.0,22322,,350000,,/lists/tt0994998,,99.0,6.4,5.3,6.0
167548,tt0494831,sr,Knjiga rekorda Šutke,2005-11-03 00:00:00+00:00,78,,879.0,879,,602050,,/lists/tt0494831,,950.0,8.2,7.5,6.0
65568,tt0902250,ko,아이스케키,2006-08-24 00:00:00+00:00,95,,2093459.0,2093459,,2400000,,/lists/tt0902250,,114.0,6.1,5.9,6.0
72441,tt1887820,zh,雞排英雄,2011-01-28 00:00:00+00:00,124,,3889.0,3889,,2000000,,/lists/tt1887820,,327.0,5.6,6.2,6.0
89679,tt1729661,es,Taita Boves,2010-08-27 00:00:00+00:00,100,,150247.0,150247,,4200000,,/lists/tt1729661,,95.0,7.0,5.8,6.0
85988,tt1606657,fi,Pussikaljaelokuva,2011-09-02 00:00:00+00:00,82,,957694.0,957694,,1642268,,/lists/tt1606657,,1291.0,5.4,5.3,6.0
79293,tt0393423,nl,Leef!,2005-09-29 00:00:00+00:00,106,,667160.0,667160,,3015750,,/lists/tt0393423,,756.0,6.9,7.5,6.0
81919,tt1465474,pt,Antes Que o Mundo Acabe,2010-08-20 00:00:00+00:00,104,,92934.0,92934,,851715,,/lists/tt1465474,,291.0,6.9,5.8,6.0
27943,tt0963287,en,Dance Of The Dragon,2008-05-01 00:00:00+00:00,111,,161320.0,161320,,2939146,,/lists/tt0963287,,671.0,6.0,5.0,6.0
256231,tt0330193,fr,Les Dangereux,2002-12-06 00:00:00+00:00,108,341280.0,,341280,157280.0,4749175,,/lists/tt0330193,,327.0,3.7,3.0,6.0
23129,tt1105734,no,Lønsj,2008-02-01 00:00:00+00:00,85,,1161457.0,1161457,,2643347,,/lists/tt1105734,,826.0,5.0,3.1,6.0
363152,tt5266218,te,బెంగాల్ టైగర్,2015-12-10 00:00:00+00:00,151,,227676.0,227676,,3745468,,/lists/tt5266218,,646.0,5.2,3.8,6.0
369846,tt4568268,ro,ORIZONT,2015-11-24 00:00:00+00:00,92,,9533.0,9533,,852080,,/lists/tt4568268,,257.0,6.2,3.9,6.0
259099,tt2879028,es,The Extraordinary Tale of the Times Table,2014-07-25 00:00:00+00:00,79,,15174.0,15174,,416640,,/lists/tt2879028,,262.0,5.6,4.8,6.0
296103,tt2805168,en,Je te survivrai,2014-05-28 00:00:00+00:00,90,,5162.0,5162,,2721600,,/lists/tt2805168,,285.0,5.9,4.3,6.0
369939,tt5495258,ta,போக்கிரி ராஜா,2016-03-04 00:00:00+00:00,139,,11794.0,11794,,3726678,,/lists/tt5495258,,223.0,3.5,4.0,6.0
350848,tt4208506,es,Lejos del mar,2015-09-18 00:00:00+00:00,105,,70126.0,70126,,2283800,,/lists/tt4208506,,199.0,5.1,4.9,6.0
318066,tt4213758,ro,Autoportretul unei fete cuminți,2015-04-21 00:00:00+00:00,81,,14130.0,14130,,535000,,/lists/tt4213758,,329.0,5.2,7.3,6.0
270780,tt3407614,ta,புரியாத புதிர்,2017-08-31 00:00:00+00:00,140,,65796.0,65796,,1251331,,/lists/tt3407614,,820.0,6.6,7.1,6.0
346758,tt4688658,fr,La montagne magique,2015-07-08 00:00:00+00:00,85,,1189.0,1189,,1102400,,/lists/tt4688658,,134.0,6.9,6.3,6.0
296340,tt2496972,sr,Mali Budo,2014-09-24 00:00:00+00:00,96,,1202777.0,1202777,,448910,,/lists/tt2496972,,2233.0,6.1,4.3,6.0
285210,tt2720764,no,Dirk Ohm: Illusjonisten som forsvant,2015-03-27 00:00:00+00:00,88,,273.0,273,,2712430,,/lists/tt2720764,,189.0,5.5,6.5,6.0
312101,tt0990443,es,Partes usadas,2007-04-18 00:00:00+00:00,95,,122408.0,122408,,790000,,/lists/tt0990443,,178.0,6.8,6.8,6.0
312113,tt2147225,en,Black November,2012-12-07 00:00:00+00:00,95,5782.0,,5782,,7500000,,https://www.metacritic.com/movie/black-november?ftag=MCD-06-10aaa1c,31.0,536.0,5.3,5.6,6.0
329160,tt3255826,tr,Çekmeceler,2015-03-06 00:00:00+00:00,120,,35910.0,35910,,1300000,,/lists/tt3255826,,1068.0,7.2,6.0,6.0
382486,tt5291232,zh,我们的故事,2016-02-04 00:00:00+00:00,107,,2951207.0,2951207,,1782124,,/lists/tt5291232,,154.0,6.7,7.2,6.0
353790,tt3364242,ro,Acasă la tata,2015-05-07 00:00:00+00:00,91,,7911.0,7911,,68535,,/lists/tt3364242,,506.0,6.5,6.0,6.0
390325,tt4371680,en,Icaros: A Vision,2017-05-19 00:00:00+00:00,90,5510.0,,5510,5510.0,600000,,https://www.metacritic.com/movie/icaros-a-vision?ftag=MCD-06-10aaa1c,77.0,174.0,6.0,6.3,6.0
296750,tt3524792,ja,さいはてにて ～やさしい香りと待ちながら～,2014-09-29 00:00:00+00:00,118,,23766.0,23766,,1170000,,/lists/tt3524792,,258.0,7.1,5.4,6.0
310098,tt3956396,ru,Газгольдер,2014-04-24 00:00:00+00:00,119,,1708631.0,1708631,,4000000,,/lists/tt3956396,,287.0,2.5,3.2,6.0
