movie_id,genre_id
54456,12
22,12
49013,12
223783,12
11411,12
49021,12
10228,12
38717,12
15951,12
228326,12
37425,12
50321,12
40160,12
11416,12
1648,12
13041,12
11418,12
1649,12
208763,12
37430,12
58,12
58574,12
138103,12
17711,12
13053,12
1656,12
40171,12
13054,12
14443,12
10249,12
58595,12
57158,12
19386,12
74,12
38745,12
13064,12
1669,12
49051,12
57165,12
79,12
127380,12
81,12
11451,12
85,12
8915,12
87,12
8916,12
89,12
34065,12
79433,12
34067,12
41513,12
95,12
11459,12
41515,12
57201,12
97,12
41517,12
98,12
111237,12
11469,12
105,12
106,12
21311,12
53129,12
50387,12
41536,12
57218,12
204436,12
14506,12
17832,12
37498,12
118,12
17834,12
68450,12
120,12
11483,12
8961,12
60236,12
121,12
87827,12
122,12
10303,12
1724,12
123,12
26804,12
1726,12
43930,12
1727,12
32286,12
1729,12
206647,12
1734,12
8975,12
134,12
219499,12
21356,12
1735,12
10315,12
1771,12
5915,12
80779,12
223988,12
10323,12
69828,12
115383,12
158852,12
10329,12
146,12
167983,12
10336,12
152,12
154,12
14560,12
9005,12
133931,12
157,12
46528,12
13155,12
25353,12
11527,12
46529,12
50456,12
149427,12
9013,12
9016,12
9017,12
46541,12
165,12
72710,12
9023,12
131631,12
10355,12
131634,12
47808,12
168,12
37559,12
11540,12
172,12
19585,12
16112,12
154326,12
25379,12
127585,12
16113,12
174,12
37565,12
45226,12
13179,12
140607,12
9036,12
25388,12
1832,12
11551,12
183,12
209112,12
9042,12
13191,12
19606,12
36233,12
193,12
75612,12
9053,12
196,12
199,12
200,12
10386,12
201,12
14623,12
17968,12
57331,12
69897,12
23685,12
1857,12
29584,12
1858,12
54648,12
10396,12
31002,12
11583,12
9070,12
21501,12
217,12
13225,12
1865,12
11589,12
109445,12
26916,12
6038,12
168138,12
1878,12
9080,12
6068,12
50545,12
46636,12
36278,12
9086,12
13256,12
19666,12
18032,12
37632,12
145220,12
25475,12
63265,12
9091,12
11609,12
1891,12
9093,12
29621,12
1892,12
47890,12
1893,12
9096,12
1894,12
1895,12
221963,12
41682,12
188927,12
29630,12
11619,12
9103,12
23759,12
136405,12
40433,12
145247,12
253,12
61868,12
254,12
1907,12
6116,12
1911,12
9259,12
140818,12
14694,12
54708,12
151960,12
182560,12
10448,12
14704,12
9266,12
11637,12
38985,12
1924,12
129670,12
11639,12
79698,12
26978,12
147441,12
226672,12
36344,12
9273,12
1930,12
67308,12
58857,12
11649,12
13335,12
11651,12
42891,12
285,12
64635,12
44091,12
9279,12
11653,12
36355,12
10479,12
140870,12
202575,12
19798,12
11658,12
47933,12
9285,12
213444,12
99770,12
9288,12
27022,12
9290,12
3989,12
10488,12
11667,12
9292,12
47942,12
50619,12
1956,12
50620,12
46713,12
77068,12
44115,12
83770,12
11676,12
11678,12
11679,12
1966,12
10501,12
39045,12
16276,12
9313,12
4107,12
14784,12
42949,12
18162,12
11688,12
1979,12
329,12
37724,12
13387,12
47971,12
330,12
331,12
332,12
9326,12
6278,12
57500,12
45408,12
99861,12
9334,12
14797,12
64686,12
10528,12
1995,12
81005,12
11704,12
1996,12
6312,12
10530,12
1997,12
9340,12
13404,12
9341,12
45425,12
9342,12
10534,12
2000,12
49375,12
34544,12
16314,12
10538,12
10539,12
21755,12
32654,12
68721,12
32657,12
16320,12
9350,12
53426,12
68726,12
9354,12
105864,12
9355,12
68728,12
9359,12
9360,12
68735,12
9361,12
2019,12
68737,12
21775,12
10550,12
34584,12
16340,12
24016,12
2023,12
31184,12
395,12
11774,12
24021,12
37779,12
141052,12
21788,12
16353,12
41841,12
9381,12
11780,12
77174,12
58995,12
9387,12
411,12
57586,12
421,12
9392,12
18239,12
19995,12
9396,12
34636,12
13475,12
425,12
11802,12
10586,12
20006,12
6470,12
77221,12
2059,12
435,12
14869,12
13491,12
10596,12
14873,12
11818,12
136741,12
10601,12
31250,12
10603,12
6499,12
36557,12
25714,12
11827,12
60596,12
70160,12
10606,12
67499,12
2080,12
4327,12
9433,12
6519,12
27205,12
468,12
6520,12
28465,12
25729,12
44264,12
24100,12
479,12
121640,12
211672,12
13522,12
13523,12
11849,12
25741,12
9447,12
9448,12
37861,12
9449,12
49494,12
136799,12
13532,12
11856,12
56292,12
10628,12
18357,12
14919,12
34723,12
18359,12
18360,12
16441,12
503,12
115875,12
9457,12
11866,12
32909,12
11870,12
10643,12
49519,12
2114,12
49521,12
9471,12
4407,12
157336,12
526,12
11884,12
2119,12
37897,12
28510,12
533,12
49529,12
11888,12
9476,12
62149,12
9477,12
49538,12
157350,12
11893,12
177572,12
9486,12
121734,12
9487,12
62177,12
4442,12
9488,12
6637,12
2135,12
81188,12
13572,12
10669,12
11904,12
36643,12
27275,12
551,12
150088,12
32985,12
10674,12
168705,12
558,12
88546,12
559,12
9502,12
36657,12
115940,12
36658,12
48250,12
37931,12
563,12
564,12
2157,12
20171,12
27295,12
62204,12
34813,12
9513,12
4476,12
41978,12
62206,12
36668,12
2164,12
31361,12
36669,12
15028,12
20177,12
36670,12
13597,12
13600,12
166424,12
177677,12
166426,12
115969,12
166428,12
11933,12
578,12
78698,12
62219,12
580,12
20187,12
581,12
6795,12
9531,12
36683,12
16608,12
166452,12
13626,12
587,12
45650,12
42001,12
4515,12
215946,12
18472,12
10714,12
13637,12
9543,12
62255,12
71781,12
25868,12
601,12
602,12
121856,12
15067,12
604,12
605,12
102382,12
4538,12
10724,12
15070,12
2207,12
607,12
608,12
11967,12
9555,12
16651,12
15074,12
11968,12
20236,12
77459,12
57800,12
11970,12
44397,12
119892,12
9562,12
33106,12
22102,12
11976,12
9570,12
233423,12
24264,12
20264,12
24266,12
6972,12
10750,12
16690,12
11983,12
18524,12
201132,12
27380,12
6978,12
207703,12
84106,12
152747,12
88751,12
10762,12
9593,12
10764,12
82690,12
644,12
22160,12
77512,12
36759,12
12096,12
82700,12
652,12
82702,12
86834,12
82703,12
7131,12
15152,12
137106,12
9607,12
20312,12
27418,12
117974,12
141614,12
2268,12
9610,12
664,12
80109,12
137116,12
2270,12
35026,12
2274,12
33196,12
16790,12
671,12
16791,12
672,12
673,12
139300,12
674,12
9618,12
675,12
9619,12
10798,12
15170,12
9620,12
15173,12
2286,12
16820,12
681,12
2289,12
682,12
9626,12
13754,12
116149,12
48382,12
691,12
36819,12
13764,12
9637,12
2300,12
12137,12
13766,12
12138,12
13767,12
76163,12
9641,12
171424,12
2309,12
12144,12
10820,12
2310,12
699,12
45790,12
12146,12
700,12
2312,12
15213,12
52451,12
76170,12
81390,12
9651,12
16866,12
30147,12
18635,12
2320,12
12155,12
707,12
47070,12
708,12
709,12
710,12
35101,12
12160,12
714,12
9664,12
44514,12
102651,12
9671,12
7305,12
24418,12
13811,12
15268,12
28761,12
24428,12
24432,12
12180,12
9683,12
20416,12
22355,12
16911,12
205584,12
106456,12
7364,12
35138,12
9691,12
199326,12
24449,12
767,12
7446,12
38140,12
10865,12
772,12
7450,12
13836,12
7451,12
100402,12
7453,12
9703,12
48463,12
4824,12
56623,12
7459,12
9710,12
13853,12
2395,12
7484,12
12222,12
12227,12
112304,12
48492,12
39513,12
39514,12
74785,12
27549,12
166823,12
20483,12
15365,12
27551,12
2436,12
808,12
809,12
810,12
9738,12
30305,12
12244,12
812,12
76285,12
12246,12
13888,12
15379,12
817,12
181009,12
93828,12
2454,12
65158,12
24523,12
27578,12
10923,12
157841,12
9760,12
157843,12
9764,12
7840,12
26156,12
4935,12
20526,12
2486,12
55297,12
2493,12
12279,12
841,12
80274,12
100542,12
59500,12
87101,12
175806,12
17043,12
58048,12
15417,12
847,12
17047,12
848,12
10948,12
31692,12
20542,12
849,12
76338,12
146381,12
76341,12
91314,12
18823,12
73501,12
42247,12
45953,12
106631,12
205775,12
18828,12
10956,12
13938,12
12395,12
49885,12
44641,12
10957,12
76349,12
39691,12
12403,12
861,12
58069,12
49891,12
153158,12
7988,12
104711,12
9802,12
9804,12
35432,12
13950,12
9806,12
869,12
8009,12
13956,12
70667,12
17108,12
8014,12
41042,12
879,12
18870,12
9822,12
203801,12
10991,12
9824,12
35552,12
80321,12
17130,12
9826,12
8053,12
8054,12
10996,12
54007,12
10999,12
102899,12
22586,12
12444,12
18885,12
11002,12
12445,12
41070,12
118340,12
44683,12
9837,12
130755,12
9838,12
9839,12
902,12
98472,12
24661,12
27679,12
22611,12
137495,12
17169,12
35610,12
11024,12
24671,12
920,12
20662,12
15511,12
12484,12
15512,12
72197,12
38319,12
17186,12
135397,12
218836,12
20678,12
227707,12
8195,12
14041,12
9886,12
14043,12
33534,12
8204,12
62676,12
9896,12
941,12
33539,12
942,12
11052,12
943,12
944,12
2756,12
227738,12
26325,12
950,12
14064,12
148686,12
20713,12
953,12
37108,12
954,12
9906,12
955,12
38356,12
5137,12
956,12
8247,12
5139,12
128767,12
14074,12
24746,12
98566,12
11076,12
58233,12
978,12
54138,12
227783,12
9922,12
5172,12
48706,12
37135,12
20766,12
110683,12
31909,12
31910,12
15616,12
55502,12
234004,12
153518,12
14113,12
201893,12
186079,12
59859,12
17285,12
146631,12
19016,12
9952,12
59860,12
8326,12
14120,12
48737,12
77951,12
181533,12
225728,12
27786,12
8341,12
62764,12
41216,12
11120,12
14138,12
44826,12
135608,12
26428,12
5255,12
11127,12
8349,12
9975,12
44833,12
19051,12
9978,12
20856,12
8355,12
24825,12
12589,12
26441,12
167449,12
8358,12
11135,12
19059,12
116711,12
230179,12
8367,12
68179,12
26452,12
35791,12
14160,12
5353,12
9992,12
12599,12
188207,12
14161,12
9994,12
8373,12
14164,12
5393,12
1260,12
105001,12
59914,12
137769,12
11153,12
10003,12
1264,12
17379,12
12610,12
8388,12
1265,12
11158,12
14175,12
1271,12
10009,12
1273,12
46195,12
59935,12
116745,12
17408,12
5470,12
1281,12
227973,12
89584,12
75174,12
37232,12
14199,12
78023,12
8427,12
5494,12
1368,12
1369,12
2989,12
1370,12
5503,12
44896,12
59963,12
26505,12
181808,12
10047,12
1381,12
181812,12
44912,12
15749,12
122917,12
61489,12
10054,12
12663,12
38543,12
14235,12
10057,12
22972,12
70981,12
24961,12
10061,12
11212,12
76649,12
47534,12
8487,12
133441,12
81870,12
5549,12
169881,12
72431,12
54318,12
5550,12
1408,12
5551,12
184315,12
33796,12
8536,12
5559,12
32065,12
20988,12
10077,12
11228,12
15789,12
10081,12
38575,12
8584,12
11231,12
12701,12
75258,12
12704,12
223605,12
8592,12
11237,12
8619,12
149085,12
12715,12
11243,12
149087,12
23047,12
228165,12
23048,12
232572,12
46301,12
149099,12
14289,12
23069,12
81919,12
10105,12
27944,12
1450,12
1452,12
8676,12
11259,12
172385,12
11260,12
10117,12
11282,12
38618,12
27957,12
1492,12
10122,12
14317,12
101299,12
1495,12
51609,12
14324,12
245703,12
1497,12
1498,12
41392,12
1499,12
17578,12
1534,12
14342,12
10136,12
5683,12
1541,12
10138,12
223702,12
3097,12
10140,12
5689,12
29339,12
14351,12
41417,12
210860,12
26637,12
14361,12
299824,12
10150,12
267935,12
14372,12
17610,12
272878,12
38665,12
8810,12
10159,12
11335,12
12819,12
3132,12
15907,12
11342,12
241868,12
26672,12
12837,12
1579,12
266647,12
8840,12
320288,12
11358,12
11359,12
11362,12
10188,12
1593,12
10191,12
10192,12
11370,12
11375,12
296100,12
292337,12
260513,12
260514,12
338952,12
338970,12
378102,12
278927,12
293660,12
286217,12
361980,12
365942,12
303542,12
246080,12
302349,12
346648,12
332718,12
331446,12
315635,12
321620,12
248574,12
277834,12
364689,12
383498,12
398792,12
340357,12
280217,12
263109,12
259316,12
387426,12
332794,12
325348,12
271969,12
302462,12
353486,12
353491,12
353501,12
283995,12
285191,12
285200,12
340442,12
308504,12
400157,12
388764,12
279148,12
313297,12
308531,12
284052,12
284053,12
284054,12
335360,12
375588,12
300168,12
315839,12
312157,12
372836,12
330420,12
270938,12
297725,12
270946,12
387592,12
309809,12
346910,12
246655,12
354912,12
330457,12
330459,12
297761,12
297762,12
336808,12
263341,12
249053,12
240483,12
383785,12
276905,12
286567,12
297802,12
351286,12
301528,12
328111,12
347031,12
365045,12
294093,12
278154,12
345775,12
382517,12
362457,12
271110,12
238603,12
400452,12
348350,12
255647,12
287935,12
401791,12
381289,12
337012,12
312408,12
385340,12
307663,12
370567,12
403119,12
283201,12
335724,12
384018,12
389201,12
281957,12
294272,12
334524,12
345934,12
335777,12
311324,12
277154,12
310135,12
377495,12
258489,12
290512,12
399360,12
328387,12
367961,12
333339,12
366668,12
300602,12
258509,12
282035,12
391763,12
258512,12
315043,12
274854,12
374697,12
274862,12
262500,12
330878,12
315064,12
262504,12
330886,12
388045,12
319888,12
266218,12
305470,12
337211,12
290595,12
251619,12
283366,12
293167,12
271404,12
285783,12
254435,12
268896,12
346120,12
335988,12
299534,12
337260,12
332210,12
299536,12
299537,12
241259,12
333484,12
324852,12
320004,12
324857,12
403429,12
399579,12
257445,12
352978,12
305638,12
393277,12
339964,12
343668,12
385736,12
381719,12
251979,12
299687,12
355547,12
257521,12
333667,12
314095,12
290859,12
342473,12
353081,12
262788,12
326215,12
269149,12
363088,12
253412,12
283671,12
427641,12
447404,12
331249,12
329996,12
512200,12
425148,12
431693,12
442056,12
442062,12
381902,12
518514,12
422603,12
570488,12
421333,12
569106,12
523777,12
473920,12
426543,12
486072,12
426563,12
416153,12
412117,12
522518,12
435800,12
463257,12
463272,12
421447,12
534094,12
413518,12
421456,12
499701,12
494401,12
543583,12
573438,12
508763,12
456711,12
438590,12
522681,12
429300,12
458186,12
428045,12
456740,12
413658,12
428078,12
404368,12
458253,12
432165,12
503928,12
549945,12
454294,12
533237,12
415214,12
437543,12
408648,12
407451,12
487880,12
451914,12
433694,12
417859,12
547066,12
466438,12
450720,12
485296,12
454458,12
429617,12
490790,12
414001,12
473183,12
404748,12
454545,12
512916,12
404791,12
411442,12
555630,12
446894,12
548786,12
494971,12
454640,12
445651,12
429777,12
422058,12
497727,12
420809,12
420814,12
420817,12
420818,12
456048,12
424783,12
484238,12
418223,12
405040,12
449700,12
491179,12
557181,12
423627,12
411736,12
458897,12
488397,12
447236,12
466980,12
451172,12
524783,12
523527,12
571655,12
477807,12
434245,12
561557,12
431580,12
459037,12
581387,12
461757,12
496681,12
483165,12
541781,12
509733,12
436830,12
505953,12
635524,12
593026,12
575094,12
575222,12
610445,12
586334,12
636118,12
577028,12
628005,12
10195,14
10196,14
8844,14
54427,14
47644,14
10202,14
8850,14
10208,14
25132,14
10210,14
11395,14
14411,14
10214,14
10215,14
76757,14
18,14
1636,14
58542,14
8871,14
22,14
49017,14
228326,14
8884,14
28032,14
1649,14
208763,14
37430,14
58,14
167810,14
51739,14
17711,14
40171,14
11428,14
14442,14
54486,14
10253,14
58595,14
14449,14
57158,14
19386,14
38745,14
75,14
49051,14
57165,14
81,14
38753,14
10261,14
11451,14
10263,14
60189,14
41499,14
23398,14
5842,14
34065,14
79433,14
34067,14
16007,14
41513,14
32235,14
111237,14
17808,14
11469,14
123187,14
188652,14
204436,14
14506,14
8953,14
17832,14
118,14
17834,14
120,14
8960,14
14517,14
121,14
122,14
123,14
8966,14
8967,14
1729,14
46489,14
129,14
8973,14
163188,14
1734,14
11497,14
21356,14
1735,14
47757,14
137,14
28117,14
21362,14
99494,14
80779,14
141,14
36166,14
10323,14
23522,14
11511,14
8989,14
10330,14
10336,14
9007,14
46528,14
13155,14
11527,14
149427,14
162,14
147241,14
9016,14
58700,14
9021,14
1813,14
51885,14
3587,14
19585,14
16112,14
5961,14
60304,14
127585,14
13179,14
140607,14
11548,14
1832,14
11551,14
209112,14
5994,14
63207,14
11559,14
23629,14
10379,14
13198,14
16140,14
36243,14
14623,14
125418,14
23685,14
14629,14
47855,14
123362,14
9067,14
10395,14
17979,14
9070,14
34279,14
51942,14
13225,14
1865,14
224141,14
13245,14
31011,14
78381,14
11596,14
11597,14
71357,14
6069,14
18032,14
21539,14
25475,14
221963,14
9100,14
16191,14
11618,14
53298,14
109491,14
10434,14
251,14
1903,14
252,14
61868,14
10437,14
10439,14
34376,14
6116,14
26963,14
9259,14
68614,14
3933,14
21588,14
268,14
11639,14
13315,14
13318,14
1930,14
277,14
11649,14
13334,14
11651,14
285,14
11653,14
202575,14
9288,14
27022,14
47939,14
39023,14
297,14
10488,14
4011,14
13360,14
9294,14
300,14
50619,14
50620,14
9297,14
9300,14
1961,14
310,14
9304,14
9306,14
123553,14
23939,14
314,14
6217,14
9312,14
170687,14
37718,14
63363,14
14784,14
42949,14
11688,14
1979,14
37725,14
25597,14
6278,14
14791,14
9327,14
16300,14
19901,14
9334,14
64686,14
1995,14
11704,14
81005,14
10529,14
1996,14
9339,14
219896,14
10539,14
32654,14
32657,14
46756,14
2008,14
364,14
16321,14
68728,14
10546,14
28370,14
68735,14
68737,14
21775,14
127867,14
34584,14
24021,14
9374,14
141052,14
21788,14
14836,14
149871,14
4244,14
6435,14
9387,14
411,14
414,14
415,14
18239,14
39135,14
19995,14
34636,14
13477,14
34647,14
10588,14
6477,14
2062,14
440,14
11817,14
10599,14
16403,14
10601,14
13501,14
6499,14
11827,14
60596,14
70160,14
13509,14
43074,14
11836,14
10610,14
49478,14
24100,14
77281,14
11849,14
25741,14
9447,14
37861,14
492,14
9449,14
36586,14
136799,14
497,14
24126,14
18360,14
53567,14
16441,14
175138,14
71676,14
21932,14
49519,14
2114,14
9470,14
49521,14
526,14
49524,14
75948,14
9479,14
9480,14
10658,14
16523,14
21972,14
62177,14
4442,14
81188,14
11905,14
25797,14
9495,14
32985,14
36648,14
168705,14
557,14
558,14
559,14
561,14
564,14
39278,14
4474,14
57744,14
20177,14
13597,14
13600,14
62213,14
166426,14
15035,14
40729,14
6795,14
36685,14
15045,14
46924,14
20196,14
45649,14
37958,14
587,14
45650,14
42000,14
42001,14
4523,14
16633,14
9543,14
173443,14
33061,14
42010,14
10719,14
25868,14
33065,14
601,14
102382,14
77459,14
11970,14
141520,14
73191,14
620,14
11976,14
218267,14
24264,14
11979,14
207686,14
11980,14
628,14
16690,14
13682,14
6978,14
10756,14
24293,14
7006,14
9593,14
18547,14
9598,14
15139,14
82702,14
4627,14
71864,14
12107,14
137106,14
20312,14
9607,14
35019,14
12110,14
2268,14
9610,14
35021,14
2269,14
2270,14
139293,14
2274,14
671,14
16791,14
9616,14
672,14
77560,14
673,14
2280,14
20329,14
674,14
675,14
2284,14
2286,14
36807,14
45767,14
9626,14
10808,14
4688,14
36819,14
13764,14
13768,14
49730,14
12142,14
2309,14
2312,14
76170,14
9647,14
48395,14
222780,14
9651,14
10830,14
12155,14
47070,14
33257,14
12159,14
10836,14
159824,14
102651,14
73332,14
24418,14
24420,14
752,14
24426,14
38117,14
9678,14
10849,14
24432,14
205584,14
31586,14
20421,14
12187,14
765,14
766,14
24449,14
767,14
9697,14
15301,14
13836,14
9703,14
12211,14
35169,14
9707,14
164372,14
52520,14
2395,14
13856,14
12222,14
20455,14
18726,14
795,14
9722,14
59436,14
36914,14
20481,14
27549,14
12238,14
27551,14
141901,14
808,14
137321,14
809,14
810,14
9738,14
212249,14
812,14
76285,14
110416,14
146309,14
44588,14
157820,14
9745,14
102780,14
4922,14
2454,14
157834,14
44603,14
7797,14
7840,14
4935,14
62546,14
2486,14
55297,14
834,14
2493,14
52587,14
150689,14
49852,14
55301,14
20533,14
59500,14
844,14
26179,14
847,14
848,14
9785,14
20542,14
849,14
76338,14
96231,14
4958,14
56715,14
18823,14
44638,14
854,14
106631,14
4961,14
856,14
72105,14
7980,14
39691,14
7985,14
124471,14
2608,14
13948,14
203739,14
2612,14
22538,14
8009,14
43475,14
8010,14
8011,14
2619,14
879,14
18870,14
89247,14
9822,14
13970,14
9823,14
10991,14
9824,14
35552,14
229883,14
8054,14
888,14
12437,14
2657,14
18882,14
22586,14
12444,14
12445,14
44683,14
2668,14
8067,14
902,14
22611,14
2687,14
73576,14
208211,14
11024,14
2698,14
8093,14
46025,14
922,14
33510,14
38319,14
927,14
928,14
227707,14
62664,14
11044,14
33534,14
8204,14
18937,14
47327,14
11052,14
20701,14
51349,14
2758,14
38352,14
37108,14
9906,14
197796,14
18975,14
15582,14
58244,14
76492,14
985,14
77931,14
50023,14
80446,14
17271,14
62731,14
62732,14
9945,14
9946,14
1024,14
55502,14
9947,14
12556,14
76516,14
69510,14
50037,14
75074,14
9954,14
181533,14
11114,14
62764,14
137698,14
41216,14
24808,14
46146,14
5255,14
19051,14
14145,14
20856,14
15668,14
12589,14
2907,14
72331,14
11135,14
1250,14
116711,14
9986,14
26452,14
85874,14
9992,14
12599,14
9997,14
14164,14
5393,14
105001,14
1262,14
37209,14
44864,14
110813,14
33714,14
10013,14
116745,14
5470,14
14191,14
22894,14
19101,14
10019,14
10020,14
2978,14
10025,14
12650,14
26505,14
122906,14
75204,14
26515,14
122917,14
22970,14
12665,14
24961,14
14239,14
12683,14
54318,14
14248,14
46261,14
103332,14
10075,14
11227,14
1417,14
23023,14
75258,14
3040,14
11232,14
37302,14
11236,14
1427,14
3050,14
1433,14
11243,14
228161,14
23047,14
11244,14
228165,14
10096,14
32091,14
3064,14
11253,14
23082,14
1487,14
11283,14
1491,14
1494,14
8698,14
17566,14
1499,14
14334,14
10136,14
5680,14
10137,14
223702,14
10140,14
33932,14
10144,14
12797,14
299822,14
299824,14
309425,14
10150,14
267935,14
15888,14
15895,14
11342,14
266639,14
26672,14
326333,14
8839,14
266647,14
8840,14
11352,14
11359,14
10185,14
1593,14
10191,14
10192,14
237710,14
296100,14
364540,14
338952,14
338970,14
278927,14
349067,14
303542,14
350904,14
302349,14
365961,14
380800,14
346672,14
321612,14
322796,14
314405,14
340357,14
259316,14
351044,14
257932,14
353486,14
353491,14
287590,14
400155,14
360920,14
400157,14
293863,14
284052,14
284053,14
284054,14
335360,14
312157,14
372836,14
330420,14
265712,14
297725,14
309809,14
246655,14
354912,14
330457,14
297761,14
297762,14
328032,14
399055,14
297802,14
397837,14
397852,14
301528,14
347031,14
258230,14
294093,14
311170,14
246942,14
287903,14
287947,14
381289,14
261102,14
385340,14
361292,14
370567,14
266040,14
389201,14
385397,14
294272,14
311324,14
345938,14
377495,14
258489,14
274795,14
367961,14
400650,14
282035,14
322240,14
346026,14
274854,14
274857,14
330886,14
388045,14
266218,14
283366,14
293167,14
268896,14
335988,14
337260,14
241259,14
324849,14
402193,14
320029,14
331075,14
305638,14
370964,14
339967,14
290825,14
355547,14
254672,14
395982,14
323792,14
419831,14
447404,14
331249,14
451303,14
329996,14
512200,14
381890,14
442056,14
442062,14
381902,14
422545,14
443408,14
403862,14
446171,14
433150,14
557499,14
426543,14
435800,14
413518,14
543583,14
499712,14
416234,14
408355,14
405633,14
501170,14
428045,14
456740,14
478260,14
536869,14
460885,14
428078,14
458253,14
459674,14
405882,14
568160,14
474350,14
454294,14
481084,14
515195,14
424349,14
437543,14
407451,14
437583,14
417859,14
547066,14
466438,14
454458,14
565590,14
497536,14
423239,14
428399,14
465136,14
428449,14
411442,14
446894,14
463821,14
492317,14
497727,14
449563,14
420809,14
