url,tmdb_id,budget_original_string,budget_currency,budget_min,budget_max,budget_avg,budget_error,box_office_original_string,box_office_currency,box_office_min,box_office_max,box_office_avg,box_office_error,external_links,error
https://en.wikipedia.org/wiki/Who_Is_Killing_the_Great_Chefs_of_Europe%3F,42216,$7 million[1],USD,7000000.0,7000000.0,7000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0078488/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/95716/enwp', 'AllMovie': 'https://www.allmovie.com/movie/v54406'}",
https://en.wikipedia.org/wiki/The_Beast_Within_(film),40219,$5 million[1],USD,5000000.0,5000000.0,5000000.0,,$7.7 million[2],USD,7700000.0,7700000.0,7700000.0,,"{'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/56729', 'AllMovie': 'https://www.allmovie.com/movie/v4459', 'IMDb': 'https://www.imdb.com/title/tt0083629/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/beast_within'}",
https://en.wikipedia.org/wiki/Heartbreak_Hotel_(film),38615,$13 million,USD,13000000.0,13000000.0,13000000.0,,$5.5 million (US/Canada)[1],USD,5500000.0,5500000.0,5500000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0095288/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=heartbreakhotel.htm'}",
https://en.wikipedia.org/wiki/Tallulah_(film),353571,$6 million[1],USD,6000000.0,6000000.0,6000000.0,,,,,,,,"{'Netflix': 'https://www.netflix.com/title/80093198', 'IMDb': 'https://www.imdb.com/title/tt1639084/'}",
https://en.wikipedia.org/wiki/Hawking_(2013_film),176238,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt2830416/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/hawking_2013', 'YouTube': 'https://www.youtube.com/watch?v=ZnePdPmxjtE'}",
https://en.wikipedia.org/wiki/The_Bad_Kids,376256,,,,,,,,,,,,,"{'Official website': 'http://www.thebadkidsmovie.com/#the-bad-kids', 'Independent Lens': 'http://www.pbs.org/independentlens/films/bad-kids/', 'IMDb': 'https://www.imdb.com/title/tt5278458/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_bad_kids', 'Metacritic': 'https://www.metacritic.com/movie/the-bad-kids', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=thebadkids.htm'}",
https://en.wikipedia.org/wiki/Naked_Girl_Killed_in_the_Park,105111,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0068777/', 'Variety Distribution': 'https://www.varietydistribution.it/en/catalogue/naked-girl-murdered-in-the-park/'}",
https://en.wikipedia.org/wiki/Do_You_Take_This_Man,345916,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt4723724/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/do_you_take_this_man'}",
https://en.wikipedia.org/wiki/Endgame_(2007_film),18312,,,,,,,,,,,,,"{'Official website': 'http://www.endgamethemovie.com/', 'IMDb': 'https://www.imdb.com/title/tt1135489/'}",
https://en.wikipedia.org/wiki/Legend_No._17,184155,"€13,7 million[2][3]",EUR,137000000.0,137000000.0,137000000.0,,$29.3 million[2],USD,29300000.0,29300000.0,29300000.0,,"{'Official website': 'http://legenda17.ru/', 'IMDb': 'https://www.imdb.com/title/tt2182001/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/legenda_no_17'}",
https://en.wikipedia.org/wiki/Alien_Trespass,16634,,,,,,,,,,,,,"{'Official website': 'http://www.alientrespass.com', 'IMDb': 'https://www.imdb.com/title/tt1122836/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/alien_trespass', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/736769/enwp', 'The New York Times': 'https://www.nytimes.com/2009/03/29/movies/29raff.html', 'Director R.W. Goodwin DiscussesAlien Trespassat AMCtv.com': 'https://web.archive.org/web/20091009051007/http://blogs.amctv.com/scifi-scanner/2009/03/rw-goodwin-interview.php', 'permanent dead link': 'http://www.starlog.com/features/15-featuresmain/39-exclusive-trespassers-from-space'}",
https://en.wikipedia.org/wiki/The_Class_of_Miss_MacMichael,230950,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0077341/', 'ReelStreets': 'https://www.reelstreets.com/films/class-of-miss-macmichael-the/'}",
https://en.wikipedia.org/wiki/Space_Chimps,11802,$37 million[2],USD,37000000.0,37000000.0,37000000.0,,$64.8 million[2],USD,64800000.0,64800000.0,64800000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0482603/', 'AllMovie': 'https://www.allmovie.com/movie/v347996', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1195801_space_chimps', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=spacechimps.htm', 'Metacritic': 'https://www.metacritic.com/movie/space-chimps'}",
https://en.wikipedia.org/wiki/Goodbye_to_All_That_(film),261820,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt2437548/'},
https://en.wikipedia.org/wiki/The_Ministers,26861,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0880570/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/ministers'}",
https://en.wikipedia.org/wiki/Blind_(2011_film),79374,,,,,,,$16.1 millions,USD,16.1,16.1,16.1,,"{'HanCinema': 'https://www.hancinema.net/korean_movie_Blind.php', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/12713', 'IMDb': 'https://www.imdb.com/title/tt2025506/'}",
https://en.wikipedia.org/wiki/Emile%27s_Boat,41507,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0054669/'},
https://en.wikipedia.org/wiki/Lambert_%26_Stamp,250756,,,,,,,,,,,,,"{'Official Website': 'http://www.lambertstampmovie.com/', 'IMDb': 'https://www.imdb.com/title/tt3458236/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/lambert_and_stamp'}",
https://en.wikipedia.org/wiki/Dheepan,314402,€8 million[3],EUR,8000000.0,8000000.0,8000000.0,,$4.9 million[4],USD,4900000.0,4900000.0,4900000.0,,"{'IMDb': 'https://www.imdb.com/title/tt4082068/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=dheepan.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/dheepan', 'Metacritic': 'https://www.metacritic.com/movie/dheepan', 'Michael Atkinson': 'https://www.criterion.com/current/posts/4586-dheepan-things-fall-apart'}",
https://en.wikipedia.org/wiki/Audrey_the_Trainwreck,103650,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1314161/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/audrey_the_trainwreck_2010'}",
https://en.wikipedia.org/wiki/Zerograd,74711,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0095244/', 'YouTube': 'https://www.youtube.com/watch?v=3xTvqWQ7_gA'}",
https://en.wikipedia.org/wiki/Strings_(2004_film),21290,€3.4 million,EUR,3400000.0,3400000.0,3400000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0374248/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/strings'}",
https://en.wikipedia.org/wiki/Sachs%27_Disease,57726,$4.8 million,USD,4800000.0,4800000.0,4800000.0,,$4.1 million[1],USD,4099999.9999999995,4099999.9999999995,4099999.9999999995,,{'IMDb': 'https://www.imdb.com/title/tt0210167/'},
https://en.wikipedia.org/wiki/Night_Train_(2009_film),14549,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1020055/', 'AllMovie': 'https://www.allmovie.com/movie/v486632', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1212127-night_train'}",
https://en.wikipedia.org/wiki/Goetz_von_Berlichingen_of_the_Iron_Hand_(1979_film),162893,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0079255/'},
https://en.wikipedia.org/wiki/The_51st_State,1613,$27 million[3][4],USD,27000000.0,27000000.0,27000000.0,,$14.4 million[4],USD,14400000.0,14400000.0,14400000.0,,{},
https://en.wikipedia.org/wiki/The_Amityville_Curse,41848,$3.5 million[1],USD,3500000.0,3500000.0,3500000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0099030/', 'AllMovie': 'https://www.allmovie.com/movie/v2091', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/amityville_curse'}",
https://en.wikipedia.org/wiki/Ninja_in_the_Dragon%27s_Den,18813,,,,,,,"HK$7,587,002[1]",HKD,7587002.0,7587002.0,7587002.0,,{'IMDb': 'https://www.imdb.com/title/tt0084267/'},
https://en.wikipedia.org/wiki/The_Creeping_Garden,284226,,,,,,,,,,,,,"{'Official website': 'http://www.creepinggarden.com/', 'IMDb': 'https://www.imdb.com/title/tt3913550/'}",
https://en.wikipedia.org/wiki/The_Greatest_Silence:_Rape_in_the_Congo,44819,,,,,,,,,,,,,"{'Official website': 'http://thegreatestsilence.org/', 'IMDb': 'https://www.imdb.com/title/tt1157650/', 'Jackson Films, Inc.': 'http://jacksonfilms.com/', ""Lisa F. Jackson interviewed on NPR'sAll Things Considered"": 'https://www.npr.org/templates/story/story.php?storyId=89476111', ""Lisa F. Jackson interviewed on NPR'sDay to Day"": 'https://www.npr.org/templates/story/story.php?storyId=91692457', 'Women Make Movies': 'http://www.wmm.com/filmcatalog/pages/c709.shtml'}",
https://en.wikipedia.org/wiki/Bad_Kids_of_Crestview_Academy,426580,,,,,,,,,,,,,"{'Official website': 'http://www.crestview-academy.com/', 'IMDb': 'https://www.imdb.com/title/tt3349578/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/bad_kids_of_crestview_academy_2017', 'Metacritic': 'https://www.metacritic.com/movie/bad-kids-of-crestview-academy'}",
https://en.wikipedia.org/wiki/Anji_(film),115067,₹25–30 crore,INR,25.0,300000000.0,150000012.5,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0239235/'},
https://en.wikipedia.org/wiki/Too_Scared_to_Scream,85009,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0090186/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/too_scared_to_scream'}",
https://en.wikipedia.org/wiki/Out_Cold_(1989_film),120328,,,,,,,"$294,266[1]",USD,294266.0,294266.0,294266.0,,"{'IMDb': 'https://www.imdb.com/title/tt0098042/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1015742_out_cold', 'AllMovie': 'https://www.allmovie.com/movie/v36784'}",
https://en.wikipedia.org/wiki/Bounce_Ko_Gals,27228,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0122393/', 'AllMovie': 'https://www.allmovie.com/movie/v160657', 'Bounce Ko Gals': 'http://www.kinenote.com/main/public/cinema/detail.aspx?cinema_id=30649'}",
https://en.wikipedia.org/wiki/Carry_On_Pickpocket,97731,,,,,,,"HK$11,809,432",HKD,11809432.0,11809432.0,11809432.0,,"{'Hong Kong Movie DataBase': 'https://www.hkmdb.com/db/movies/view.mhtml?id=6353&display_set=eng', 'IMDb': 'https://www.imdb.com/title/tt0083828/', 'Hong Kong Cinemagic': 'http://www.hkcinemagic.com/en/movie.asp?id=569'}",
https://en.wikipedia.org/wiki/The_Adventures_of_the_Wilderness_Family,28994,,,,,,,$28.8 million or $14.87 million[1],USD,14870000.0,28800000.0,21835000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0072610/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/413717/enwp', 'AllMovie': 'https://www.allmovie.com/movie/v60158'}",
https://en.wikipedia.org/wiki/Man_with_the_Golden_Winchester,292747,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0070060/'},
https://en.wikipedia.org/wiki/Men_Do_What_They_Can,149763,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt2036408/'},
https://en.wikipedia.org/wiki/How_to_Grow_Up_Despite_Your_Parents,425703,,,,,,,$2 million[1],USD,2000000.0,2000000.0,2000000.0,,{'IMDb': 'https://www.imdb.com/title/tt6284414/'},
https://en.wikipedia.org/wiki/Lady_Ice,304816,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0070284/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/lady_ice'}",
https://en.wikipedia.org/wiki/Something_Better_to_Come,322142,,,,,,,,,,,,,"{'Official website': 'http://somethingbettertocomethemovie.com/', 'IMDb': 'https://www.imdb.com/title/tt4188338/', 'Danish Film Database': 'https://www.dfi.dk/en/viden-om-film/filmdatabasen/film/90544', 'Deadline Hollywood': 'https://deadline.com/2015/10/oscars-feature-documentary-list-academy-of-motion-picture-arts-and-sciences-1201592179/', 'Something Better to Come - Facebook': 'https://www.facebook.com/somethingbettertocome/'}",
https://en.wikipedia.org/wiki/3000_Miles,19266,,,,,,,,,,,,,{'Official website': 'http://www.gumball3000.com/'},
https://en.wikipedia.org/wiki/But_When_Do_the_Girls_Get_Here%3F,57512,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0417930/'},
https://en.wikipedia.org/wiki/Swashbuckler_(film),42242,$8 million[1],USD,8000000.0,8000000.0,8000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0075294/', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/55838', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/92050/enwp', 'Letterboxd': 'https://letterboxd.com/film/swashbuckler/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/Swashbuckler'}",
https://en.wikipedia.org/wiki/Infernal_Affairs_II,11647,,,,,,,"HK$24,919,376",HKD,24919376.0,24919376.0,24919376.0,,"{'Official website': 'http://www.infernalaffairs.com/2003/', 'Official site on Miramax': 'https://web.archive.org/web/20060118050556/http://www.miramax.com/infernalaffairs/', 'IMDb': 'https://www.imdb.com/title/tt0369060/', 'AllMovie': 'https://www.allmovie.com/movie/v292780', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/infernal_affairs_2'}",
https://en.wikipedia.org/wiki/Silver_Hawk,41392,,,,,,,"HK$3,391,280",HKD,3391280.0,3391280.0,3391280.0,,{'IMDb': 'https://www.imdb.com/title/tt0357894/'},
https://en.wikipedia.org/wiki/The_Devil%27s_Chair,20919,"£150,000[1]",GBP,150000.0,150000.0,150000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0837791/'},
https://en.wikipedia.org/wiki/The_Idol_(2015_film),353460,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt4912068/'},
https://en.wikipedia.org/wiki/High_Flying_Bird,510498,$2 million[2],USD,2000000.0,2000000.0,2000000.0,,,,,,,,"{'Netflix': 'https://www.netflix.com/title/80991400', 'IMDb': 'https://www.imdb.com/title/tt8128188/'}",
https://en.wikipedia.org/wiki/Carole_Matthieu,414202,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt4928704/'},
https://en.wikipedia.org/wiki/Nerdland,389627,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt5574372/'},
https://en.wikipedia.org/wiki/Termini_Station_(film),363385,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0098457/'},
https://en.wikipedia.org/wiki/The_War_at_Home_(1996_film),59232,$3 million,USD,3000000.0,3000000.0,3000000.0,,"$44,722",USD,44722.0,44722.0,44722.0,,"{'IMDb': 'https://www.imdb.com/title/tt0118117/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1075864-war_at_home', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=warathome.htm'}",
https://en.wikipedia.org/wiki/Nonsense_Revolution,80165,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1149599/', 'Nonsense Revolution': 'https://www.shortworksproductions.ca/project/nonsenserevolution/'}",
https://en.wikipedia.org/wiki/AWOL_(2016_film),356752,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt4462372/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/awol_2017'}",
https://en.wikipedia.org/wiki/You_Talkin%27_to_Me%3F_(film),281496,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0094361/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/you_talkin_to_me'}",
https://en.wikipedia.org/wiki/The_House_of_the_Dead_(1978_film),77156,"$685,000",USD,685000.0,685000.0,685000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0072626/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_house_of_the_dead'}",
https://en.wikipedia.org/wiki/Anita_O%27Day:_The_Life_of_a_Jazz_Singer,139854,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0843838/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1215016-anita_oday_the_life_of_a_jazz_singer', 'The New York Times': 'https://movies.nytimes.com/2008/08/15/movies/15anit.html', 'Review': 'http://tokinwoman.blogspot.com/2011/08/anita-oday-indestructibly-good.html'}",
https://en.wikipedia.org/wiki/Repm%C3%A5nad,18142,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0079794/', 'Swedish Film Institute Database': 'https://www.svenskfilmdatabas.se/en/item/?type=film&itemid=5033'}",
https://en.wikipedia.org/wiki/A_Intrusa,308716,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0084146/', 'A Intrusa': 'http://shipwrecklibrary.com/borges/borges-film-intrusa-1979/'}",
https://en.wikipedia.org/wiki/Teraa_Surroor,395339,₹11 crore[1],INR,110000000.0,110000000.0,110000000.0,,₹20.21 crore[2],INR,202100000.0,202100000.0,202100000.0,,"{'IMDb': 'https://www.imdb.com/title/tt5056470/', 'Bollywood Hungama': 'https://www.bollywoodhungama.com/moviemicro/cast/id/6747008'}",
https://en.wikipedia.org/wiki/Clara_et_les_Chics_Types,49959,,,,,,,$3 million[1],USD,3000000.0,3000000.0,3000000.0,,{'IMDb': 'https://www.imdb.com/title/tt0080541/'},
https://en.wikipedia.org/wiki/The_Beat_That_My_Heart_Skipped,1553,$6.2 million[3],USD,6200000.0,6200000.0,6200000.0,,$6.5 million[4],USD,6500000.0,6500000.0,6500000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0411270/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=thebeatthatmyheartskipped.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_beat_that_my_heart_skipped'}",
https://en.wikipedia.org/wiki/Shakes_the_Clown,26291,$1.4 million[1],USD,1400000.0,1400000.0,1400000.0,,"$115,103[1]",USD,115103.0,115103.0,115103.0,,"{'IMDb': 'https://www.imdb.com/title/tt0102898/', 'AllMovie': 'https://www.allmovie.com/movie/v44047'}",
https://en.wikipedia.org/wiki/Rollin%27_with_the_Nines,10084,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0437459/'},
https://en.wikipedia.org/wiki/Thieves_of_Fortune,18695,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0100771/'},
https://en.wikipedia.org/wiki/Dogs%27_Feast,254213,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0128555/'},
https://en.wikipedia.org/wiki/Black_Belt_Jones,18257,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0071221/', 'AllMovie': 'https://www.allmovie.com/movie/v5822', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/68848/enwp', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/55263', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/black_belt_jones'}",
https://en.wikipedia.org/wiki/Three_for_the_Road,116064,,,,,,,"$1,539,000[1]",USD,1539000.0,1539000.0,1539000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0094140/', 'AllMovie': 'https://www.allmovie.com/movie/v49769', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/three_for_the_road'}",
https://en.wikipedia.org/wiki/Salty_Air,24162,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0805488/'},
https://en.wikipedia.org/wiki/Buscando_a_Casal,784613,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt13384550/'},
https://en.wikipedia.org/wiki/Hot_Moves,40600,,,,,,,"$2,732,684[1]",USD,2732684.0,2732684.0,2732684.0,,"{'IMDb': 'https://www.imdb.com/title/tt0089304/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/hot_moves'}",
https://en.wikipedia.org/wiki/Beyond_the_Ocean,179638,,,,,,,,,,,,,"{'African Film Festival of Cordoba-FCAT': 'https://www.fcat.es/FCAT/index.php?option=com_zoo&task=item&item_id=440&Itemid=37', 'IMDb': 'https://www.imdb.com/title/tt0418985/'}",
https://en.wikipedia.org/wiki/The_Bastard_Brother_of_God,204116,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0091196/'},
https://en.wikipedia.org/wiki/Your_Ticket_Is_No_Longer_Valid,112588,$6 million[1],USD,6000000.0,6000000.0,6000000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0080164/'},
https://en.wikipedia.org/wiki/Russian_Holiday,192686,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0102821/'},
https://en.wikipedia.org/wiki/Ajay_(2006_film),691305,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt6355420/'},
https://en.wikipedia.org/wiki/Delitto_passionale,104984,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0194799/'},
https://en.wikipedia.org/wiki/Carbon_(2017_film),427348,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt6183834/'},
https://en.wikipedia.org/wiki/The_Adversary_(film),52999,,,,,,,$5.7 million [1],USD,5700000.0,5700000.0,5700000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0273069/', 'AllMovie': 'https://www.allmovie.com/movie/v266064'}",
https://en.wikipedia.org/wiki/Oxygen_(2017_film),482477,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt6735678/'},
https://en.wikipedia.org/wiki/Havana_(film),22189,$40 million,USD,40000000.0,40000000.0,40000000.0,,$9.6 million,USD,9600000.0,9600000.0,9600000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0099747/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/19348/enwp', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=havana.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/havana', 'YouTube': 'https://www.youtube.com/watch?v=ojuquGS2aSo'}",
https://en.wikipedia.org/wiki/Stray_Dogs_(1989_film),324084,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt1316626/'},
https://en.wikipedia.org/wiki/Turtle_Power:_The_Definitive_History_of_the_Teenage_Mutant_Ninja_Turtles,280276,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt3817848/'},
https://en.wikipedia.org/wiki/Over_Your_Cities_Grass_Will_Grow,100409,,,,,,,,,,,,,"{'': 'https://web.archive.org/web/20110812162756/http://www.overyourcities.com/', 'IMDb': 'https://www.imdb.com/title/tt1414368/'}",
https://en.wikipedia.org/wiki/The_Black_Pin,417556,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt4768468/'},
https://en.wikipedia.org/wiki/Love_and_a_Bullet,57351,,,,,,,,,,,,,"{'AllMovie': 'https://www.allmovie.com/movie/v260388', 'IMDb': 'https://www.imdb.com/title/tt0235553/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/love_and_a_bullet'}",
https://en.wikipedia.org/wiki/The_Apocalypse_Code,27379,$15 million[1],USD,15000000.0,15000000.0,15000000.0,,,,,,,,"{'Info at VincentPerez.com': 'http://www.vincentperez.com/apocalypse.html', 'IMDb': 'https://www.imdb.com/title/tt1087832/'}",
https://en.wikipedia.org/wiki/Kaala_Patthar,30627,,,,,,,₹6 crore (equivalent to ₹155 crore or US$19 million in 2023),INR,60000000.0,60000000.0,60000000.0,,{'IMDb': 'https://www.imdb.com/title/tt0079386/'},
