Unnamed: 0,url,movie_id,budget_original_string,budget_currency,budget_min,budget_max,budget_avg,budget_error,box_office_original_string,box_office_currency,box office_min,box_office_max,box_office_avg,box_office_error,external_links,error,box_office_min,release_date,budget_avg_usd,budget_avg_usd_rate,box_office_avg_usd,box_office_avg_usd_rate
17765,https://en.wikipedia.org/wiki/The_Honorary_Consul_(film),69007,$11.8 million[2],USD,11800000.0,11800000.0,11800000.0,,"$5,997,566[3]",USD,5997566.0,5997566.0,5997566.0,,"{'IMDb': 'https://www.imdb.com/title/tt0085236/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/beyond_the_limit'}",,,1983-09-01,11800000.0,1.0,5997566.0,1.0
2055,https://en.wikipedia.org/wiki/Whiteout_(2000_film),69009,,,,,,,"¥4,200,000,000 ($52,876,740)[2]",JPY,4200000000.0,4200000000.0,4200000000.0,,{'IMDb': 'https://www.imdb.com/title/tt0266048/'},,,2000-08-01,,,39359010.40202418,0.0093711929528629
34413,https://en.wikipedia.org/wiki/The_Wicked_City_(1992_film),69011,,,,,,,"$10,778,465[1]",USD,10778465.0,10778465.0,10778465.0,,"{'IMDb': 'https://www.imdb.com/title/tt0105869/', 'AllMovie': 'https://www.allmovie.com/movie/v147421', 'WICKED CITY': 'http://www.heroic-cinema.com/goldenshadows/wicked_city.html', '妖獸都市 (1992)': 'http://www.hkmdb.com/db/movies/view.mhtml?id=7515&display_set=big5'}",,,1992-11-01,,,10778465.0,1.0
38472,https://en.wikipedia.org/wiki/Ruby_Cairo,69035,$24 million[1],USD,24000000.0,24000000.0,24000000.0,,"$608,866 (USA)[2]",USD,608866.0,608866.0,608866.0,,"{'IMDb': 'https://www.imdb.com/title/tt0107999/', 'AllMovie': 'https://www.allmovie.com/movie/v42249', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/59503', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/deception_1993'}",,,1992-12-01,24000000.0,1.0,608866.0,1.0
36438,https://en.wikipedia.org/wiki/Shy_People,69040,,,,,,,"$769,119[1]",USD,769119.0,769119.0,769119.0,,"{'IMDb': 'https://www.imdb.com/title/tt0093964/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/shy_people', 'AllMovie': 'https://www.allmovie.com/movie/v44563'}",,,1987-05-01,,,769119.0,1.0
11334,https://en.wikipedia.org/wiki/Dr._Otto_and_the_Riddle_of_the_Gloom_Beam,69061,"$800,000[1]",USD,800000.0,800000.0,800000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0090968/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/dr-otto-and-the-riddle-of-the-gloom-beam'}",,,1986-04-01,800000.0,1.0,,
16708,https://en.wikipedia.org/wiki/The_Chant_of_Jimmie_Blacksmith_(film),69069,A$1.2 million[1],AUD,1200000.0,1200000.0,1200000.0,,A$1.021 million (Australia),AUD,1021000.0,1021000.0,1021000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0077318/', 'The Chant of Jimmie Blacksmith': 'http://www.ozmovies.com.au/movie/chant-of-jimmie-blacksmith', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1201493_chant_of_jimmie_blacksmith?', 'permanent dead link': 'http://colsearch.nfsa.afc.gov.au/nfsa/search/display/display.w3p;adv=yes;group=;groupequals=;holdingType=;page=0;parentid=;query=44726;querytype=;rec=0;resCount=10'}",,,1978-06-01,1376936.3166953528,1.1474469305794606,1171543.3161216292,1.1474469305794606
14202,https://en.wikipedia.org/wiki/Celia_(1989_film),69141,A$1.4 million[1],AUD,1400000.0,1400000.0,1400000.0,,"A$23,336 (Australia) ¥32,255 (Japan)",JPY,23336.0,32255.0,27795.5,,"{'AllMovie': 'https://www.allmovie.com/movie/v61371', 'IMDb': 'https://www.imdb.com/title/tt0094849/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/celia_child_of_terror', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/502009/enwp', 'Celia': 'http://www.ozmovies.com.au/movie/celia', 'National Film and Sound Archive': 'https://archive.today/20121127041540/http://colsearch.nfsa.afc.gov.au/nfsa/search/display/display.w3p;adv=yes;group=;groupequals=;holdingType=;page=0;parentid=;query=233331;querytype=;rec=0;resCount=10', 'British Film Institute': 'https://web.archive.org/web/20170820042206/http://www.bfi.org.uk/films-tv-people/4ce2b793ec3b0'}",,,1989-05-01,1050026.2506562665,0.7500187504687618,194.59185102212263,0.007000840100812097
31215,https://en.wikipedia.org/wiki/An_Ordinary_Execution,69157,$9.2 million [1],USD,9200000.0,9200000.0,9200000.0,,$1.3 million [2],USD,1300000.0,1300000.0,1300000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1417040/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/une_execution_ordinaire_2010'}",,,2010-02-01,9200000.0,1.0,1300000.0,1.0
2771,https://en.wikipedia.org/wiki/New_Year%27s_Evil_(film),69165,"$500,000[1]",USD,500000.0,500000.0,500000.0,,,,,,,,"{'AllMovie': 'https://www.allmovie.com/movie/v35039', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/new_years_evil', 'IMDb': 'https://www.imdb.com/title/tt0082806/', 'YouTube': 'https://www.youtube.com/watch?v=Jx9biPN6uRE', ""New Year's Evil movie trailer on Youtube"": 'https://www.youtube.com/watch?v=7TewWY1ZPX4', 'Horror Society sing-a-long lyrics': 'https://www.horrorsociety.com/2010/01/01/new-years-evil-sing-a-long/'}",,,1980-12-01,500000.0,1.0,,
15371,https://en.wikipedia.org/wiki/Switch_(2011_film),69225,$6.3 million,USD,6300000.0,6300000.0,6300000.0,,$3 million[1],USD,3000000.0,3000000.0,3000000.0,,{'IMDb': 'https://www.imdb.com/title/tt1401636/'},,,2011-06-01,6300000.0,1.0,3000000.0,1.0
6459,https://en.wikipedia.org/wiki/Resistance_(2003_film),69299,"€16,000,000 (est.)",EUR,16000000.0,16000000.0,16000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0306011/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/resistance_2002'}",,,2003-07-01,17969451.931716084,1.1230907457322552,,
53962,https://en.wikipedia.org/wiki/Est%C3%B4mago,69335,"R$ 800,000",BRL,800000.0,800000.0,800000.0,,,,,,,,{},,,2007-09-01,436442.989634479,0.5455537370430987,,
21379,https://en.wikipedia.org/wiki/The_Dark_Backward,69342,"$700,000[1]",USD,700000.0,700000.0,700000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0101660/', 'AllMovie': 'https://www.allmovie.com/movie/v12238'}",,,1991-07-01,700000.0,1.0,,
12477,https://en.wikipedia.org/wiki/Exterminator_2,69343,$3 million,USD,3000000.0,3000000.0,3000000.0,,$3.7 million[1],USD,3700000.0,3700000.0,3700000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0087229/', 'AllMovie': 'https://www.allmovie.com/movie/v16415'}",,,1984-09-01,3000000.0,1.0,3700000.0,1.0
23678,https://en.wikipedia.org/wiki/Vampire_Cop_Ricky,69391,,,,,,,"$ 10,671,848",USD,10671848.0,10671848.0,10671848.0,,"{'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/07004', 'HanCinema': 'https://www.hancinema.net/korean_movie_Vampire_Cop_Ricky.php', 'IMDb': 'https://www.imdb.com/title/tt0757215/'}",,,2006-02-01,,,10671848.0,1.0
45063,https://en.wikipedia.org/wiki/Rio_Sex_Comedy,69406,€5 million,EUR,5000000.0,5000000.0,5000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1429432/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/rio_sex_comedy'}",,,2010-09-01,6817562.039814562,1.3635124079629124,,
38403,https://en.wikipedia.org/wiki/All_in_the_Family_(film),69482,,,,,,,"HK $1,062,710.50",USD,1062710.5,1062710.5,1062710.5,,"{'HKcinemamagic.com': 'http://www.hkcinemagic.com/en/movie.asp?id=1163', 'IMDb': 'https://www.imdb.com/title/tt0080897/'}",,,1975-02-01,,,1062710.5,1.0
29898,https://en.wikipedia.org/wiki/Naan_Kadavul,69499,₹7 crore[1],INR,70000000.0,70000000.0,70000000.0,,₹18 crore,INR,180000000.0,180000000.0,180000000.0,,{'IMDb': 'https://www.imdb.com/title/tt1379228/'},,,2009-02-01,1372414.469169689,0.019605920988138417,3529065.7778649153,0.019605920988138417
13010,https://en.wikipedia.org/wiki/Nanban_(2012_film),69537,,,,,,,₹150 crore[1],INR,1500000000.0,1500000000.0,1500000000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2180477/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/nanban', 'AllMovie': 'https://www.allmovie.com/movie/v555169'}",,,2012-01-01,,,30293850.348379277,0.02019590023225285
56059,https://en.wikipedia.org/wiki/Peranmai,69566,₹100 million (equivalent to ₹250 million or US$3.0 million in 2023),INR,100000000.0,100000000.0,100000000.0,,₹250 million (equivalent to ₹630 million or US$7.5 million in 2023)[1],INR,,250000000.0,250000000.0,,"{'Official website': 'http://www.peraanmaithefilm.com', 'IMDb': 'https://www.imdb.com/title/tt1535020/'}",,250000000.0,2009-10-01,2131060.202450719,0.021310602024507193,5327650.506126798,0.021310602024507193
26523,https://en.wikipedia.org/wiki/Black_Jack_(1979_film),69567,"~£450,000[1]",GBP,450000.0,450000.0,450000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0078870/', 'British Film Institute': 'https://web.archive.org/web/20160309123746/http://www.bfi.org.uk/films-tv-people/4ce2b6bc4a014/', 'BFI': 'http://www.screenonline.org.uk/film/id/557200/'}",,,1979-09-01,990971.1517286941,2.2021581149526535,,
14670,https://en.wikipedia.org/wiki/Happy_Ghost_III,69594,,,,,,,"HK$ 15,339,277",HKD,15339277.0,15339277.0,15339277.0,,"{'IMDb': 'https://www.imdb.com/title/tt0091317/', 'HK Cinemagic entry': 'http://www.hkcinemagic.com/en/movie.asp?id=325'}",,,1986-07-01,,,1964559.0420081965,0.12807377049180327
9384,https://en.wikipedia.org/wiki/Dum_(2003_Hindi_film),69632,₹ 7.75 crore[2],INR,77500000.0,77500000.0,77500000.0,,₹ 9.07 crore[2],INR,90700000.0,90700000.0,90700000.0,,{'IMDb': 'https://www.imdb.com/title/tt0314006/'},,,2003-01-01,1621338.9121338914,0.020920502092050212,1897489.5397489541,0.020920502092050212
14052,https://en.wikipedia.org/wiki/Ghajini_(2005_film),69636,₹7 crore[2],INR,70000000.0,70000000.0,70000000.0,,"₹50
crore[3]",INR,500000000.0,500000000.0,500000000.0,,"{'AllMovie': 'https://www.allmovie.com/movie/v339022', 'IMDb': 'https://www.imdb.com/title/tt0449951/'}",,,2005-10-01,1553139.5606833813,0.02218770800976259,11093854.004881294,0.02218770800976259
49390,https://en.wikipedia.org/wiki/Dream_House_(2011_film),69668,$50 million[2],USD,50000000.0,50000000.0,50000000.0,,$40 million,USD,,40000000.0,40000000.0,,"{'Official website': 'https://www.uphe.com/movies/dream-house', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=dreamhouse.htm', 'IMDb': 'https://www.imdb.com/title/tt1462041/'}",,40000000.0,2011-09-01,50000000.0,1.0,40000000.0,1.0
32868,https://en.wikipedia.org/wiki/Bobby_G._Can%27t_Swim,69671,"$20,000 (est.)",USD,20000.0,20000.0,20000.0,,,,,,,,{},,,1999-03-01,20000.0,1.0,,
10148,https://en.wikipedia.org/wiki/The_Trial_(1993_film),69703,,,,,,,$0.2 million (UK/US),USD,200000.0,200000.0,200000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0108388/', 'AllMovie': 'https://www.allmovie.com/movie/v332714160', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/93911/enwp', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1047936-trial'}",,,1993-06-01,,,200000.0,1.0
33559,https://en.wikipedia.org/wiki/The_Earthling,69716,$4.5 million[1],USD,4500000.0,4500000.0,4500000.0,,"A$72,000 (Australia)",AUD,72000.0,72000.0,72000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0080671/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/earthling', 'The Earthling': 'http://www.ozmovies.com.au/movie/earthling', 'The Earthling at the National Film and Sound Archive': 'http://colsearch.nfsa.afc.gov.au/nfsa/search/display/display.w3p;adv=yes;group=;groupequals=;holdingType=;page=0;parentid=;query=Number%3A8211;querytype=;rec=0;resCount=10'}",,,1980-07-01,4500000.0,1.0,82920.64954508812,1.1516756881262238
50325,https://en.wikipedia.org/wiki/Songwriter_(film),69722,$8.6 million[1],USD,8600000.0,8600000.0,8600000.0,,"$865,915[2]",USD,,865915.0,865915.0,,{'IMDb': 'https://www.imdb.com/title/tt0088153/'},,865915.0,1984-10-01,8600000.0,1.0,865915.0,1.0
19541,https://en.wikipedia.org/wiki/Final_Justice_(1988_film),69727,,,,,,,"HK$8,916,612",HKD,8916612.0,8916612.0,8916612.0,,"{'Hong Kong Movie DataBase': 'https://www.hkmdb.com/db/movies/view.mhtml?id=7042&display_set=eng', 'Hong Kong Cinemagic': 'http://www.hkcinemagic.com/en/movie.asp?id=261', 'IMDb': 'https://www.imdb.com/title/tt0126301/', 'Final Justice': 'http://www.lovehkfilm.com/reviews/final_justice_1988.htm'}",,,1988-06-01,,,1142642.660344717,0.12814762606522714
32541,"https://en.wikipedia.org/wiki/AAA,_la_pel%C3%ADcula:_sin_l%C3%ADmite_en_el_tiempo",69738,,,,,,,"MX$7.1 million[1](US$557,931)[2]",USD,7100000.0,7100000.0,7100000.0,,"{'Archived': 'http://www.animaestudios.com/aaa/', 'IMDb': 'https://www.imdb.com/title/tt1484065/'}",,,2010-02-01,,,7100000.0,1.0
52841,https://en.wikipedia.org/wiki/Crime_Scenes,69758,$3.5 million,USD,3500000.0,3500000.0,3500000.0,,$1.6 million[1],USD,,1600000.0,1600000.0,,{'IMDb': 'https://www.imdb.com/title/tt0230745/'},,1600000.0,2000-03-01,3500000.0,1.0,1600000.0,1.0
1754,https://en.wikipedia.org/wiki/Cicak_Man,69767,"MYR1.7 million (US$492,394.80)",USD,492394.8,492394.8,492394.8,,"MYR6.7 million (US$1,940,614.80)[1]",USD,1940614.8,1940614.8,1940614.8,,"{'IMDb': 'https://www.imdb.com/title/tt1123372/', 'Cicak Man': 'http://www.superheroeslives.com/internationals/cicak-man_%282006%29.htm'}",,,2006-12-01,492394.8,1.0,1940614.8,1.0
49619,https://en.wikipedia.org/wiki/A_Good_Old_Fashioned_Orgy,69778,$5 million[2],USD,5000000.0,5000000.0,5000000.0,,$1.4 million[3][4],USD,,1400000.0,1400000.0,,"{'Official website': 'http://www.sonypictures.com/movies/agoodoldfashionedorgy/', 'AllMovie': 'https://www.allmovie.com/movie/v536018', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=goodorgy.htm', 'IMDb': 'https://www.imdb.com/title/tt1231586/', 'Metacritic': 'https://www.metacritic.com/movie/a-good-old-fashioned-orgy', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/a-good-old-fashioned-orgy'}",,1400000.0,2011-09-01,5000000.0,1.0,1400000.0,1.0
7776,https://en.wikipedia.org/wiki/Shaitan_(film),69785,₹110 million (US$1.3 million),INR,110000000.0,110000000.0,110000000.0,,₹397.6 million (US$4.8 million),INR,397600000.0,397600000.0,397600000.0,,{'IMDb': 'https://www.imdb.com/title/tt1836912/'},,,2011-06-01,2460850.111856823,0.022371364653243846,8894854.586129753,0.022371364653243846
10332,https://en.wikipedia.org/wiki/Small_Town_Murder_Songs,69794,,,,,,,"$30,858",USD,30858.0,30858.0,30858.0,,"{'AllMovie': 'https://www.allmovie.com/movie/v526794', 'IMDb': 'https://www.imdb.com/title/tt1429392/'}",,,2010-09-01,,,30858.0,1.0
11910,https://en.wikipedia.org/wiki/The_Inbetweeners_Movie,69798,£3.5 million ($4.9 million)[2],GBP,3500000.0,3500000.0,3500000.0,,$88 million[3],USD,88000000.0,88000000.0,88000000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1716772/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=inbetweeners.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_inbetweeners_movie', 'Metacritic': 'https://www.metacritic.com/movie/the-inbetweeners-movie', 'British Comedy Guide': 'https://www.comedy.co.uk/film/the_inbetweeners/'}",,,2011-08-01,5689206.762028609,1.6254876462938883,88000000.0,1.0
45096,https://en.wikipedia.org/wiki/Breaking_In_(1989_film),69828,$5.5 million[1],USD,5500000.0,5500000.0,5500000.0,,$1.9 million[2][3],USD,,1900000.0,1900000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0096976/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=breakingin.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/breaking_in'}",,1900000.0,1989-10-01,5500000.0,1.0,1900000.0,1.0
57642,https://en.wikipedia.org/wiki/Hochelaga_(film),69843,$1 million,USD,1000000.0,1000000.0,1000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0215850/', 'AllMovie': 'https://www.allmovie.com/movie/v220905'}",,,2000-09-01,1000000.0,1.0,,
15437,https://en.wikipedia.org/wiki/The_Legend_of_Wisely,69865,,,,,,,"HK$18,712,571",HKD,18712571.0,18712571.0,18712571.0,,{'IMDb': 'https://www.imdb.com/title/tt0090302/'},,,1987-01-01,,,2409861.043142305,0.128783000643915
53464,https://en.wikipedia.org/wiki/The_Sender,69870,$8 million[1],USD,8000000.0,8000000.0,8000000.0,,"$1,054,328 (US)[2]",USD,,1054328.0,1054328.0,,"{'IMDb': 'https://www.imdb.com/title/tt0084658/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1018569-sender', 'AllMovie': 'https://www.allmovie.com/movie/v43691'}",,1054328.0,1982-10-01,8000000.0,1.0,1054328.0,1.0
38111,https://en.wikipedia.org/wiki/Riens_du_tout,69896,,,,,,,$3.7 million [1],USD,3700000.0,3700000.0,3700000.0,,{'IMDb': 'https://www.imdb.com/title/tt0105260/'},,,1992-11-01,,,3700000.0,1.0
2822,https://en.wikipedia.org/wiki/The_Greatest_(1977_film),69903,,,,,,,$3.8 million (US rentals)[1],USD,3800000.0,3800000.0,3800000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0076111/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_greatest_1977', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/20084/enwp', 'AllMovie': 'https://www.allmovie.com/movie/v20815'}",,,1977-05-01,,,3800000.0,1.0
1587,https://en.wikipedia.org/wiki/Before_It_Had_a_Name,69922,"$450,000",USD,450000.0,450000.0,450000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0439878/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_black_widow_2007', 'AllMovie': 'https://www.allmovie.com/movie/v323298'}",,,2005-09-01,450000.0,1.0,,
40102,https://en.wikipedia.org/wiki/Parama_Veera_Chakra,69927,₹32 crore (US$3.8 million)[2],INR,320000000.0,320000000.0,320000000.0,,"₹7 crore (US$840,000)[2]",INR,70000000.0,70000000.0,70000000.0,,{'IMDb': 'https://www.imdb.com/title/tt1732724/'},,,2011-01-01,6983087.834151663,0.021822149481723948,1527550.4637206763,0.021822149481723948
26272,https://en.wikipedia.org/wiki/The_Man_Who_Loved_Women_(1983_film),69928,$12 million[1] or $19 million[2],USD,12000000.0,19000000.0,15500000.0,,"$10,964,231[3]",USD,10964231.0,10964231.0,10964231.0,,"{'Sony Pictures Entertainment': 'http://www.sonypictures.com/movies/themanwholovedwomen/', 'IMDb': 'https://www.imdb.com/title/tt0085891/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=manwholovedwomen.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1046723-man_who_loved_women/'}",,,1983-12-01,15500000.0,1.0,10964231.0,1.0
38793,https://en.wikipedia.org/wiki/Cilada.com,69938,,,,,,,$14.58 million[3],USD,14580000.0,14580000.0,14580000.0,,{'IMDb': 'https://www.imdb.com/title/tt1988573/'},,,2011-07-01,,,14580000.0,1.0
8691,https://en.wikipedia.org/wiki/Never_Back_Down_2:_The_Beatdown,70006,$5.5 million[1],USD,5500000.0,5500000.0,5500000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1754264/', 'AllMovie': 'https://www.allmovie.com/movie/v536533', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/never_back_down_2_the_beatdown'}",,,2011-09-01,5500000.0,1.0,,
54211,https://en.wikipedia.org/wiki/10%C2%BD,70018,CAD $3.9 million,CAD,3900000.0,3900000.0,3900000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt1591622/'},,,2010-10-01,3827657.2774560805,0.9814505839630976,,
22509,https://en.wikipedia.org/wiki/Falling_from_Grace_(film),70026,"$3,000,000 (US)[1]",USD,3000000.0,3000000.0,3000000.0,,"$231,826 (US)",USD,231826.0,231826.0,231826.0,,"{'IMDb': 'https://www.imdb.com/title/tt0104225/', 'AllMovie': 'https://www.allmovie.com/movie/v16653'}",,,1992-02-01,3000000.0,1.0,231826.0,1.0
24462,https://en.wikipedia.org/wiki/Theremin:_An_Electronic_Odyssey,70042,,,,,,,"$253,311",USD,253311.0,253311.0,253311.0,,"{'IMDb': 'https://www.imdb.com/title/tt0108323/', 'Movie Review Query Engine': 'http://www.mrqe.com/lookup?Theremin'}",,,1995-08-01,,,253311.0,1.0
57384,https://en.wikipedia.org/wiki/The_Scouting_Book_for_Boys,70044,£1 million,GBP,1000000.0,1000000.0,1000000.0,,,,,,,,{},,,2010-03-01,1518372.3048891588,1.5183723048891589,,
44106,https://en.wikipedia.org/wiki/Dragon_(2011_film),70057,US$20 million[5],USD,20000000.0,20000000.0,20000000.0,,US$29.1 million[6],USD,,29100000.0,29100000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1718199/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/swordsmen', 'Hong Kong Movie DataBase': 'https://www.hkmdb.com/db/movies/view.mhtml?id=14406&display_set=eng'}",,29100000.0,2011-07-01,20000000.0,1.0,29100000.0,1.0
19007,https://en.wikipedia.org/wiki/Bullet_to_the_Head,70074,$55 million,USD,55000000.0,55000000.0,55000000.0,,$22.6 million,USD,22600000.0,22600000.0,22600000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1308729/', 'AllMovie': 'https://www.allmovie.com/movie/v538046', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/69231'}",,,2012-11-01,55000000.0,1.0,22600000.0,1.0
21551,https://en.wikipedia.org/wiki/Cruel_Winter_Blues,70131,US$4 million,USD,4000000.0,4000000.0,4000000.0,,US$2.5 million[1],USD,2500000.0,2500000.0,2500000.0,,"{'Official website': 'https://web.archive.org/web/20070125061340/http://www.hotblood.co.kr/', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/07305', 'IMDb': 'https://www.imdb.com/title/tt0969367/', 'HanCinema': 'https://www.hancinema.net/korean_movie_Cruel_Winter_Blues.php'}",,,2006-11-01,4000000.0,1.0,2500000.0,1.0
38973,https://en.wikipedia.org/wiki/The_Lady_from_the_Shanghai_Cinema,70147,"$450,000[3]",USD,450000.0,450000.0,450000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0092818/'},,,1987-07-01,450000.0,1.0,,
43469,https://en.wikipedia.org/wiki/Morgen_(film),70149,"€790,000 (estimated)",EUR,790000.0,790000.0,790000.0,,,,,,,,"{'Official website': 'http://www.morgen.ro/', 'IMDb': 'https://www.imdb.com/title/tt1567130/', 'https://www.academia.edu/9056751/Challenging_Communities_of_Values_Th_e_Peripheral_Cosmopolitanism_of_Marian_Cri%C8%99an_s_Morgen': 'https://www.academia.edu/9056751/Challenging_Communities_of_Values_Th_e_Peripheral_Cosmopolitanism_of_Marian_Cri%C8%99an_s_Morgen'}",,,2010-10-01,1102274.3128226595,1.3952839402818473,,
32682,https://en.wikipedia.org/wiki/The_Hunger_Games_(film),70160,$78 million[4],USD,78000000.0,78000000.0,78000000.0,,$695.2 million[5],USD,695200000.0,695200000.0,695200000.0,,"{'Official website': 'http://www.thehungergamesmovie.com/', 'IMDb': 'https://www.imdb.com/title/tt1392170/', 'AllMovie': 'https://www.allmovie.com/movie/v483902'}",,,2012-03-01,78000000.0,1.0,695200000.0,1.0
1549,https://en.wikipedia.org/wiki/The_Veteran_(2011_film),70196,£2 million[1],GBP,2000000.0,2000000.0,2000000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt1653700/'},,,2011-04-01,3341129.301703976,1.670564650851988,,
43522,https://en.wikipedia.org/wiki/Dangerous_Game_(1987_film),70198,A$4.7 million[1],AUD,4700000.0,4700000.0,4700000.0,,"A$31,802 (Australia)[2]",AUD,,31802.0,31802.0,,{'IMDb': 'https://www.imdb.com/title/tt0101656/'},,31802.0,1988-07-01,3777527.7286609868,0.8037293039704227,25560.199324867383,0.8037293039704227
36198,https://en.wikipedia.org/wiki/Dead_of_Winter_(film),70199,,,,,,,$2.4 million (USA)[1],USD,2400000.0,2400000.0,2400000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0092842/', 'AllMovie': 'https://www.allmovie.com/movie/v12735', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=deadofwinter.htm'}",,,1987-02-01,,,2400000.0,1.0
24403,https://en.wikipedia.org/wiki/Patty_Hearst_(film),70202,,,,,,,"$1,223,326",USD,1223326.0,1223326.0,1223326.0,,"{'IMDb': 'https://www.imdb.com/title/tt0095836/', 'New Yorker review by Richard Brody': 'https://www.newyorker.com/podcast/movie-of-the-week/patty-hearst', 'Official site': 'https://vinegarsyndrome.com/products/patty-hearst'}",,,1988-09-01,,,1223326.0,1.0
17802,https://en.wikipedia.org/wiki/The_Fortune,70259,$3.5 million[1],USD,3500000.0,3500000.0,3500000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0073008/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/fortune', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=fortune.htm'}",,,1975-05-01,3500000.0,1.0,,
18856,https://en.wikipedia.org/wiki/Gamera_vs._Zigra,70322,¥35 million[3],JPY,35000000.0,35000000.0,35000000.0,,,,,,,,"{'Gamera web archive (Japanese)': 'https://web.archive.org/web/20081218081808/http://gamera.jp/archive/index.html', 'IMDb': 'https://www.imdb.com/title/tt0067123/'}",,,1971-07-01,97932.23089621981,0.002798063739891995,,
5308,https://en.wikipedia.org/wiki/Sssssss,70345,"$1,030,000[2]",USD,1030000.0,1030000.0,1030000.0,,$1 million (US/Canada rentals)[3],USD,1000000.0,1000000.0,1000000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0070622/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/91210/enwp', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/sssssss', 'Sssssss at Cinema de Merde': 'http://www.cinemademerde.com/sssssss.shtml'}",,,1973-07-01,1030000.0,1.0,1000000.0,1.0
25016,https://en.wikipedia.org/wiki/Wasted_on_the_Young,70418,,,,,,,"$138,724[1]",USD,138724.0,138724.0,138724.0,,"{'IMDb': 'https://www.imdb.com/title/tt1647483/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/wasted_on_the_young_2010'}",,,2010-06-01,,,138724.0,1.0
