url,tmdb_id,budget_original_string,budget_currency,budget_min,budget_max,budget_avg,budget_error,box_office_original_string,box_office_currency,box_office_min,box_office_max,box_office_avg,box_office_error,external_links,error
https://en.wikipedia.org/wiki/Illegal_Tender_(film),15156,,,,,,,$3.1 million[2],USD,3100000.0,3100000.0,3100000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0775488/', 'Official Website for Illegal Tender': 'http://www.illegaltendermovie.net', 'YouTube': 'https://www.youtube.com/watch?v=mBF6bxDIgz8'}",
https://en.wikipedia.org/wiki/Showdown_in_Little_Tokyo,13154,$8 million,USD,8000000.0,8000000.0,8000000.0,,$2.3 million[1],USD,2300000.0,2300000.0,2300000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0102915/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=showdowninlittletokyo.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/showdown_in_little_tokyo_1998', 'Dolph - the ultimate guide': 'http://www.dolph-ultimate.com/films/showdown.html'}",
https://en.wikipedia.org/wiki/12_Feet_Deep,459928,,,,,,,"$6,158[1]",USD,6158.0,6158.0,6158.0,,"{'Official website': 'http://www.marvista.net/catalog_items/159', 'IMDb': 'https://www.imdb.com/title/tt5143226/'}",
https://en.wikipedia.org/wiki/La_Gueule_de_l%27autre,4268,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0079251/'},
"https://en.wikipedia.org/wiki/Vukovar,_jedna_pri%C4%8Da",341257,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0111646/'},
https://en.wikipedia.org/wiki/Eaux_profondes,77146,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0082309/'},
https://en.wikipedia.org/wiki/Sorority_Boys,6020,$12 million,USD,12000000.0,12000000.0,12000000.0,,$12.5 million,USD,12500000.0,12500000.0,12500000.0,,{'IMDb': 'https://www.imdb.com/title/tt0279781/'},
https://en.wikipedia.org/wiki/My_Life_So_Far,48958,$7 million,USD,7000000.0,7000000.0,7000000.0,,"$635,620",USD,635620.0,635620.0,635620.0,,"{'IMDb': 'https://www.imdb.com/title/tt0120899/', 'AllMovie': 'https://www.allmovie.com/movie/v180056', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/my_life_so_far', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=mylifesofar.htm', ""Roger Ebert's review of the film"": 'http://rogerebert.suntimes.com/apps/pbcs.dll/article?AID=/19990806/REVIEWS/908060304/1023'}",
https://en.wikipedia.org/wiki/Girlfight,19348,$1 million,USD,1000000.0,1000000.0,1000000.0,,$1.7 million,USD,1700000.0,1700000.0,1700000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0210075/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=girlfight.htm'}",
https://en.wikipedia.org/wiki/Wiener-Dog_(film),326094,,,,,,,"$734,739[2]",USD,734739.0,734739.0,734739.0,,"{'Official website': 'http://wienerdogmovie.com', 'IMDb': 'https://www.imdb.com/title/tt4144190/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=wienerdog.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/wiener_dog', 'Metacritic': 'https://www.metacritic.com/movie/wiener-dog', 'AllMovie': 'https://www.allmovie.com/movie/v648781'}",
https://en.wikipedia.org/wiki/Blame_It_on_the_Bellboy,34151,,,,,,,$3 million,USD,3000000.0,3000000.0,3000000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0103827/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=blameitonthebellboy.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/blame_it_on_the_bellboy'}",
https://en.wikipedia.org/wiki/Jab_Tak_Hai_Jaan,132316,₹78 crore[2],INR,780000000.0,780000000.0,780000000.0,,est. ₹235.66 crore[3],INR,2356600000.0,2356600000.0,2356600000.0,,"{'Official website': 'http://www.yashrajfilms.com/microsites/jthj/fullpage.html', 'IMDb': 'https://www.imdb.com/title/tt2176013/', 'Bollywood Hungama': 'https://web.archive.org/web/20120107190725/http://www.bollywoodhungama.com/moviemicro/cast/id/548942', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/jab_tak_hai_jaan', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=yashchopra.htm'}",
https://en.wikipedia.org/wiki/A_Different_Kind_of_Blue,144008,,,,,,,,,,,,,"{'review at allaboutjazz.com': 'http://www.allaboutjazz.com/php/article.php?id=15893', 'IMDb': 'https://www.imdb.com/title/tt0427541/'}",
https://en.wikipedia.org/wiki/Arctic_Blue,58787,"US$ 6,000,000",USD,6000000.0,6000000.0,6000000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0106303/'},
https://en.wikipedia.org/wiki/The_Little_Cowboy,542211,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0269460/'},
https://en.wikipedia.org/wiki/Marmaduke_(2010_film),38579,$50 million[4][5],USD,50000000.0,50000000.0,50000000.0,,$83.8 million[5],USD,83800000.0,83800000.0,83800000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1392197/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=marmaduke.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/marmaduke', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/778069/enwp'}",
https://en.wikipedia.org/wiki/Barfly_(film),10937,$5 million[1],USD,5000000.0,5000000.0,5000000.0,,$3.2 million[2],USD,3200000.0,3200000.0,3200000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0092618/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/barfly', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=barfly.htm', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/68128/enwp', 'AllMovie': 'https://www.allmovie.com/movie/v3946', ""Charles Bukowski'sBarfly:The Dignity and Depravity of Emotion"": 'http://www.jaydougherty.com/bukowski/barfly.htm', 'BarflyQuotes': 'http://bukowskiquotes.com/2012/06/charles-bukowski-barfly-movie-quotes/', ""Barbet Schroeder, ombres et clarté de Jérôme d'Estais"": 'http://www.edition-lettmotif.com/produit/barbet-schroeder/'}",
https://en.wikipedia.org/wiki/Release_the_Prisoners_to_Spring,129467,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0073720/', 'Swedish Film Institute Database': 'https://www.svenskfilmdatabas.se/en/item/?type=film&itemid=4967', 'AllMovie': 'https://www.allmovie.com/movie/v156143'}",
https://en.wikipedia.org/wiki/Tigers_Are_Not_Afraid,349067,,,,,,,"$576,164[1][2]",USD,576164.0,576164.0,576164.0,,{'IMDb': 'https://www.imdb.com/title/tt4823434/'},
https://en.wikipedia.org/wiki/Loose_Cannons_(2010_film),40794,,,,,,,€8.3 million[1],EUR,8300000.000000001,8300000.000000001,8300000.000000001,,{'IMDb': 'https://www.imdb.com/title/tt1405810/'},
https://en.wikipedia.org/wiki/Once_More_with_Feeling_(film),60012,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt1259580/'},
https://en.wikipedia.org/wiki/Double_Trap_(film),323138,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0089063/', 'YouTube': 'https://www.youtube.com/watch?v=0T9Qxcs2zBk'}",
https://en.wikipedia.org/wiki/Je_Tu_Il_Elle,93934,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0071690/', 'British Film Institute': 'https://web.archive.org/web/20160217091413/http://www.bfi.org.uk/films-tv-people/4ce2b7315c3aa', 'The Criterion Collection': 'https://www.criterion.com/films/20962-je-tu-il-elle'}",
https://en.wikipedia.org/wiki/Raw_Justice,34750,,,,,,,"35,254,617",,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0110948/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/raw_justice'}",
https://en.wikipedia.org/wiki/Traces_of_Red,103299,,,,,,,"$3,206,714",USD,3206714.0,3206714.0,3206714.0,,"{'IMDb': 'https://www.imdb.com/title/tt0105631/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/traces_of_red', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=tracesofred.htm'}",
https://en.wikipedia.org/wiki/Hawaa_Hawaai,268860,₹110 million[1],INR,110000000.0,110000000.0,110000000.0,,₹113.6 million[1],INR,113600000.0,113600000.0,113600000.0,,"{'IMDb': 'https://www.imdb.com/title/tt3501994/', 'Facebook': 'https://www.facebook.com/HawaaHawaai', 'X': 'https://x.com/HawaaaHawaai'}",
https://en.wikipedia.org/wiki/Druids_(film),12911,$15 million,USD,15000000.0,15000000.0,15000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0199481/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/druids', 'AllMovie': 'https://www.allmovie.com/movie/v237168', 'Yahoo! Movies entry': 'https://web.archive.org/web/20050315112129/http://movies.yahoo.com/shop?d=hv&id=1807578300&cf=info&intl=us', '– Tribute.ca synopsis and release information': 'http://www.tribute.ca/synopsis.asp?m_id=3354'}",
https://en.wikipedia.org/wiki/Air_Collision,82887,£4 million,GBP,4000000.0,4000000.0,4000000.0,,£2.56,GBP,2.56,2.56,2.56,,"{'IMDb': 'https://www.imdb.com/title/tt2091229/', 'YouTube': 'https://www.youtube.com/watch?v=0wnTTAH-XH0'}",
https://en.wikipedia.org/wiki/Blonde_Ambition,15017,,,,,,,$1.6 million[1],USD,1600000.0,1600000.0,1600000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0887719/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/blonde_ambition', 'AllMovie': 'https://www.allmovie.com/movie/v383905', 'permanent dead link': 'https://www.dvdtalk.com/reviews/read.php?ID=32079'}",
https://en.wikipedia.org/wiki/The_Prisoner_of_Second_Avenue,19221,,,,,,,,,,,,,"{'Internet Broadway Database': 'http://www.ibdb.com/production.asp?ID=3622', 'IMDb': 'https://www.imdb.com/title/tt0072034/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/18342/enwp', 'AllMovie': 'https://www.allmovie.com/movie/v39278', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/54815', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/prisoner_of_second_avenue'}",
https://en.wikipedia.org/wiki/Bloody_Birthday,55538,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0082084/', 'AllMovie': 'https://www.allmovie.com/movie/v6193', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/bloody_birthday'}",
https://en.wikipedia.org/wiki/Redneck_Zombies,27916,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0093833/', 'AllMovie': 'https://www.allmovie.com/movie/v40770', 'Troma Studios Website': 'http://www.troma.com/', 'BadMovies.org Review': 'http://www.badmovies.org/movies/redneckzombies/'}",
https://en.wikipedia.org/wiki/Sweet_Body_of_Bianca,15014,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0085240/'},
https://en.wikipedia.org/wiki/Barrymore_(film),137464,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt2033952/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/barrymore'}",
https://en.wikipedia.org/wiki/Blue_Blood_(2014_film),315992,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt2746200/'},
https://en.wikipedia.org/wiki/Sign_of_the_Beast,302623,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0142757/'},
https://en.wikipedia.org/wiki/Sing_Sing_(1983_film),81666,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0086314/'},
https://en.wikipedia.org/wiki/L%27uccello_migratore,289651,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0069431/'},
https://en.wikipedia.org/wiki/Unbelievable_Adventures_of_Italians_in_Russia,57778,"49,200,000 Rbls",,,,,,,,,,,,"{'Mosfilm': 'https://www.youtube.com/watch?v=0B3nK-k0KzQ', 'IMDb': 'https://www.imdb.com/title/tt0070439/', 'AllMovie': 'https://www.allmovie.com/movie/v54558'}",
https://en.wikipedia.org/wiki/O_Desejado,204114,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0092875/'},
https://en.wikipedia.org/wiki/Southern_Comfort_(2001_film),55852,,,,,,,,,,,,,"{'New Wave Films': 'http://www.nextwavefilms.com/southern/', 'IMDb': 'https://www.imdb.com/title/tt0276515/', 'Interview with Kate Davis': 'https://web.archive.org/web/20130927132632/http://www.gendercentre.org.au/resources/polare-archive/archived-articles/interview-with-kate-davis.htm'}",
https://en.wikipedia.org/wiki/Benjamin_(2018_film),545567,,,,,,,"$97,521[1]",USD,97521.0,97521.0,97521.0,,{'IMDb': 'https://www.imdb.com/title/tt7455076/'},
https://en.wikipedia.org/wiki/1:_Nenokkadine,249772,₹60–70 crore[2][3],INR,60.0,700000000.0,350000030.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt2375559/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1_2014'}",
https://en.wikipedia.org/wiki/Convoy_Buddies,198301,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0073713/'},
https://en.wikipedia.org/wiki/It_Was_an_Accident,274947,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0233954/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/it_was_an_accident'}",
https://en.wikipedia.org/wiki/Tokyo_Pop,186379,,,,,,,"$37,834[1]",USD,37834.0,37834.0,37834.0,,"{'IMDb': 'https://www.imdb.com/title/tt0096281/', 'AllMovie': 'https://www.allmovie.com/movie/v50258'}",
https://en.wikipedia.org/wiki/College_(2008_film),13991,$7 million,USD,7000000.0,7000000.0,7000000.0,,$6.2 million[2],USD,6200000.0,6200000.0,6200000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0844671/', 'AllMovie': 'https://www.allmovie.com/movie/v395856'}",
https://en.wikipedia.org/wiki/Shor_in_the_City,61203,"₹30 million (US$360,000)[1][2]",INR,30000000.0,30000000.0,30000000.0,,"₹43.9 million (US$530,000)(net domestic gross)[3]",INR,43900000.0,43900000.0,43900000.0,,"{'Official website': 'http://www.dotheshor.com', 'IMDb': 'https://www.imdb.com/title/tt1916728/'}",
https://en.wikipedia.org/wiki/John_John_in_the_Sky,291286,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0301479/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/john_john_in_the_sky'}",
https://en.wikipedia.org/wiki/Body_Slam_(film),83415,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0092684/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1002836_body_slam', 'the original': 'https://web.archive.org/web/20140826120950/http://www.whenwrestlersact.com/2014/08/episode-01-body-slam-1986-dir-hal.html'}",
https://en.wikipedia.org/wiki/Paris_05:59:_Th%C3%A9o_%26_Hugo,382892,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt5096628/'},
https://en.wikipedia.org/wiki/Like_Two_Crocodiles,57930,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0109461/'},
https://en.wikipedia.org/wiki/A_Fish_Called_Wanda,623,$7.5 million[3],USD,7500000.0,7500000.0,7500000.0,,$188.6 million,USD,188600000.0,188600000.0,188600000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0095159/', 'AllMovie': 'https://www.allmovie.com/movie/v17540', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/18086/enwp', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/55759', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/fish_called_wanda', 'Metacritic': 'https://www.metacritic.com/movie/a-fish-called-wanda', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=fishcalledwanda.htm', '""A Fish Called Wanda""': 'https://www.the-numbers.com/movies/1988/0FCLW.php'}",
https://en.wikipedia.org/wiki/New_Waterford_Girl,35612,,,,,,,"$774,469[1]",USD,774469.0,774469.0,774469.0,,"{'IMDb': 'https://www.imdb.com/title/tt0213121/', 'AllMovie': 'https://www.allmovie.com/movie/v181347', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/new_waterford_girl'}",
https://en.wikipedia.org/wiki/Another_State_of_Mind_(film),42082,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0198307/', 'AllMovie': 'https://www.allmovie.com/movie/v157755'}",
https://en.wikipedia.org/wiki/Passionada,54390,,,,,,,"$540,833[1]",USD,540833.0,540833.0,540833.0,,"{'IMDb': 'https://www.imdb.com/title/tt0285879/', 'QuickTime trailer from Apple Computer website': 'https://web.archive.org/web/20070522140328/http://www.apple.com/trailers/samuel_goldwyn/passionada.html'}",
https://en.wikipedia.org/wiki/Hinterholz_8,38005,$1.8 million[1],USD,1800000.0,1800000.0,1800000.0,,"617,597 admissions (Austria)[2]",,,,,,{'IMDb': 'https://www.imdb.com/title/tt0150918/'},
https://en.wikipedia.org/wiki/Moondance_Alexander,41281,,,,,,,"$37,895",USD,37895.0,37895.0,37895.0,,"{'Moondance Alexander': 'https://www.facebook.com/pages/Moondance-Alexander/108030169226058?fref=ts', 'IMDb': 'https://www.imdb.com/title/tt0828065/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=moondancealexander.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/moondance_alexander'}",
https://en.wikipedia.org/wiki/13Hrs,48015,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1411232/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/13hrs'}",
https://en.wikipedia.org/wiki/Cover_(film),53529,,,,,,,"$79,436[1]",USD,79436.0,79436.0,79436.0,,"{'IMDb': 'https://www.imdb.com/title/tt0765460/', 'AllMovie': 'https://www.allmovie.com/movie/v396623'}",
https://en.wikipedia.org/wiki/Long_Live_the_Lady!,131787,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0093454/'},
https://en.wikipedia.org/wiki/Jailbirds_(2015_film),402910,$3 million[1],USD,3000000.0,3000000.0,3000000.0,,$1.3 million[2],USD,1300000.0,1300000.0,1300000.0,,"{'IMDb': 'https://www.imdb.com/title/tt4466928/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/jailbirds_2016'}",
https://en.wikipedia.org/wiki/6.9_on_the_Richter_Scale,435009,,,,,,,"$105,000[1]",USD,105000.0,105000.0,105000.0,,{'IMDb': 'https://www.imdb.com/title/tt5289520/'},
https://en.wikipedia.org/wiki/Laplace%27s_Witch_(film),489891,,,,,,,$10.9 million [2],USD,10900000.0,10900000.0,10900000.0,,{'IMDb': 'https://www.imdb.com/title/tt6686358/'},
https://en.wikipedia.org/wiki/Fados_(film),25774,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt1056422/'},
https://en.wikipedia.org/wiki/Cap_Tourmente_(film),197545,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0106516/'},
https://en.wikipedia.org/wiki/Itsi_Bitsi,287491,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt3119360/'},
https://en.wikipedia.org/wiki/Outfoxed,13372,"US$200,000",USD,200000.0,200000.0,200000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0418038/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/outfoxed_rupert_murdochs_war_on_journalism', 'Official website': 'http://www.bravenewfilms.org/outfoxed'}",
https://en.wikipedia.org/wiki/Heart_of_Stone_(2009_film),134388,,,,,,,,,,,,,"{'Official website': 'http://www.heartofstonethemovie.com/', 'AllMovie': 'https://www.allmovie.com/movie/v482235', 'IMDb': 'https://www.imdb.com/title/tt1334534/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/heart_of_stone_2009'}",
https://en.wikipedia.org/wiki/Taarzan:_The_Wonder_Car,277229,₹14 crore[1],INR,140000000.0,140000000.0,140000000.0,,₹6.20 crore[1],INR,62000000.0,62000000.0,62000000.0,,{'IMDb': 'https://www.imdb.com/title/tt0435437/'},
https://en.wikipedia.org/wiki/Abraham%27s_Gold,310519,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0096752/'},
https://en.wikipedia.org/wiki/Nina%27s_Tragedies,26498,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0376007/', 'Nina’s Tragedies on Amazon': 'https://www.amazon.com/Ninas-Tragedies-Ayelet-Zurer/dp/B000A345KI/'}",
https://en.wikipedia.org/wiki/The_Stud_Farm,130328,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0077969/'},
https://en.wikipedia.org/wiki/In_the_Radiant_City,413842,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt5033018/'},
https://en.wikipedia.org/wiki/True_Vengeance,152138,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0117978/', 'AllMovie': 'https://www.allmovie.com/movie/vm455830'}",
https://en.wikipedia.org/wiki/Sara_(1992_film),45898,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0111072/', 'Sureh Cinema': 'http://www.sourehcinema.com/Title/Title.aspx?id=138109211630'}",
https://en.wikipedia.org/wiki/The_Best_Things_in_the_World,24243,R$6 million[1],BRL,6000000.0,6000000.0,6000000.0,,"R$2,257,084[2]",BRL,2257084.0,2257084.0,2257084.0,,{'IMDb': 'https://www.imdb.com/title/tt1054677/'},
https://en.wikipedia.org/wiki/The_Blonde_in_the_Blue_Movie,201383,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0067946/'},
https://en.wikipedia.org/wiki/That_Should_Not_Be:_Our_Children_Will_Accuse_Us,50452,,,,,,,,,,,,,"{'Official site': 'http://www.nosenfantsnousaccuseront-lefilm.com/', 'IMDb': 'https://www.imdb.com/title/tt1319645/'}",
https://en.wikipedia.org/wiki/18_Years_Old_and_Rising,91052,$1.8 million,USD,1800000.0,1800000.0,1800000.0,,"$347,100[2]",USD,347100.0,347100.0,347100.0,,"{'IMDb': 'https://www.imdb.com/title/tt1946269/', 'AlloCiné': 'https://www.allocine.fr/film/fichefilm_gen_cfilm=190865.html'}",
https://en.wikipedia.org/wiki/Ravenous_(2017_film),415010,,,,,,,"$182,883[3]",USD,182883.0,182883.0,182883.0,,{'IMDb': 'https://www.imdb.com/title/tt6243140/'},
https://en.wikipedia.org/wiki/Effi_Briest_(2009_film),26496,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt1035732/'},
https://en.wikipedia.org/wiki/Captivated:_The_Trials_of_Pamela_Smart,250650,,,,,,,,,,,,,"{'Official website': 'http://captivatedpamelasmart.com/', 'IMDb': 'https://www.imdb.com/title/tt1826730/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/captivated_the_trials_of_pamela_smart'}",
https://en.wikipedia.org/wiki/Marshal_Tito%27s_Spirit,194941,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0227034/'},
https://en.wikipedia.org/wiki/Street_Dreams_(film),50417,,,,,,,"$84,944[1]",USD,84944.0,84944.0,84944.0,,"{'Street Dreams': 'http://www.streetdreamsmovie.com/', 'IMDb': 'https://www.imdb.com/title/tt0838241/'}",
https://en.wikipedia.org/wiki/Lost_Kisses_(2010_film),80675,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1529273/', 'AllMovie': 'https://www.allmovie.com/movie/v525060', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/i_baci_mai_dati_2011'}",
https://en.wikipedia.org/wiki/Wounded_Land,359314,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt3489526/'},
https://en.wikipedia.org/wiki/I_Love_You_(1986_film),198466,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0091244/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1213216_i_love_you'}",
