url,tmdb_id,budget_original_string,budget_currency,budget_min,budget_max,budget_avg,budget_error,box_office_original_string,box_office_currency,box office_min,box_office_max,box_office_avg,box_office_error,external_links,error
https://en.wikipedia.org/wiki/Ice_Queen_(film),68505,,,,,,,,,,,,,"{'Official website (Japan)': 'https://web.archive.org/web/20110707103810/http://www.albatros-film.com/title.phtml?titleid=239', 'IMDb': 'https://www.imdb.com/title/tt0461788/', 'AllMovie': 'https://www.allmovie.com/movie/v331225'}",
"https://en.wikipedia.org/wiki/Augustin,_King_of_Kung-Fu",64919,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0208694/', 'Variety': 'https://variety.com/1999/film/reviews/augustin-king-of-kung-fu-1200460042/'}",
https://en.wikipedia.org/wiki/Four_Stars_(2006_film),13739,$9.8 million [1],USD,9800000.0,9800000.0,9800000.0,,$7 million[2],USD,7000000.0,7000000.0,7000000.0,,{'IMDb': 'https://www.imdb.com/title/tt0448245/'},
https://en.wikipedia.org/wiki/Greenery_Will_Bloom_Again,298986,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt3478140/'},
https://en.wikipedia.org/wiki/Caterina_in_the_Big_City,18503,,,,,,,"$295,466[1]",USD,295466.0,295466.0,295466.0,,{'IMDb': 'https://www.imdb.com/title/tt0366287/'},
https://en.wikipedia.org/wiki/Silent_Witness_(2013_film),225877,,,,,,,"$29,260,000[1]",USD,29260000.0,29260000.0,29260000.0,,{'IMDb': 'https://www.imdb.com/title/tt3204696/'},
https://en.wikipedia.org/wiki/Passion_Fish,41768,$5 million[1][2],USD,5000000.0,5000000.0,5000000.0,,$4 million[3],USD,4000000.0,4000000.0,4000000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0105107/', 'AllMovie': 'https://www.allmovie.com/movie/v37365', 'YouTube': 'https://www.youtube.com/watch?v=KCi_ulBX0YE'}",
https://en.wikipedia.org/wiki/Nightkill,167119,$4 million[1],USD,4000000.0,4000000.0,4000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0081232/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/20040/enwp'}",
https://en.wikipedia.org/wiki/Eldorado_(1995_film),197558,$1.5 million,USD,1500000.0,1500000.0,1500000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0112941/'},
https://en.wikipedia.org/wiki/East_Side_Sushi,257245,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt2340650/'},
https://en.wikipedia.org/wiki/Favorites_of_the_Moon,47450,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0087246/'},
https://en.wikipedia.org/wiki/At_Sachem_Farm,24224,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0147856/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/at_sachem_farm'}",
"https://en.wikipedia.org/wiki/Golem,_the_Spirit_of_the_Exile",261601,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0104356/'},
https://en.wikipedia.org/wiki/The_Hot_Flashes,170752,,,,,,,$5.6 million[1],USD,5600000.0,5600000.0,5600000.0,,"{'Official website': 'https://web.archive.org/web/20131022214900/http://www.hotflashesthemovie.com/', 'IMDb': 'https://www.imdb.com/title/tt2201251/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_hot_flashes'}",
https://en.wikipedia.org/wiki/Atalia,327883,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0143119/', ""Hebrew account and Bat-Adam's photo in the Israeli Film Fund website"": 'https://web.archive.org/web/20081002020732/http://filmfund.org.il/page.aspx?section=625&mode=movie&itemid=1106'}",
https://en.wikipedia.org/wiki/Searchers_(film),411039,$1.2 million,USD,1200000.0,1200000.0,1200000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt6045752/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/maliglutit/'}",
https://en.wikipedia.org/wiki/Haunted_(2007_film),43640,"$1,500,000 (estimated)",USD,1500000.0,1500000.0,1500000.0,,"$2,170,188",USD,2170188.0,2170188.0,2170188.0,,"{'AllMovie': 'https://www.allmovie.com/movie/v431551', 'IMDb': 'https://www.imdb.com/title/tt1077091/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/729406/enwp'}",
https://en.wikipedia.org/wiki/Scissors_(film),41793,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0102860/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/scissors'}",
https://en.wikipedia.org/wiki/In_the_Life_of_Music,523256,,,,,,,"$7,238[1]",USD,7238.0,7238.0,7238.0,,{'IMDb': 'https://www.imdb.com/title/tt5496628/'},
https://en.wikipedia.org/wiki/Old_Well_(film),127200,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0091377/', 'AllMovie': 'https://www.allmovie.com/movie/v139086', 'Old Well': 'http://www.dianying.com/en/title/lj-1987'}",
https://en.wikipedia.org/wiki/Fascination_(2004_film),71547,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0305632/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/fascination_2005'}",
https://en.wikipedia.org/wiki/Angel_of_Mercy_(1993_film),322592,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0109118/'},
https://en.wikipedia.org/wiki/And_Then_There_Was_Light,203986,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0097297/'},
https://en.wikipedia.org/wiki/Bad_Grandmas,455847,,,,,,,"$17,688[1]",USD,17688.0,17688.0,17688.0,,"{'IMDb': 'https://www.imdb.com/title/tt4792524/', 'Fandango': 'https://www.fandango.com/bad-grandmas-202717/movie-overview'}",
https://en.wikipedia.org/wiki/Four_Nights_of_a_Dreamer,55847,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0067641/'},
https://en.wikipedia.org/wiki/Darker_Than_Night_(2014_film),267268,MXN$37.7 million(USD$2.5 million),MXN,37700000.0,37700000.0,37700000.0,,$6.1 million[1],USD,6100000.0,6100000.0,6100000.0,,"{'IMDb': 'https://www.imdb.com/title/tt3450116/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=masnegroquelanoche.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/mas_negro_que_la_noche'}",
https://en.wikipedia.org/wiki/Valley_of_the_Wolves:_Palestine,58637,$10 million,USD,10000000.0,10000000.0,10000000.0,,"$12,732,423",USD,12732423.0,12732423.0,12732423.0,,{'IMDb': 'https://www.imdb.com/title/tt1784499/'},
https://en.wikipedia.org/wiki/Perd%C3%B3name_todo,337356,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0236590/'},
https://en.wikipedia.org/wiki/Bloodmoon_(1990_film),83717,,,,,,,"A$419,769 (Australia)[1]",AUD,419769.0,419769.0,419769.0,,"{'IMDb': 'https://www.imdb.com/title/tt0096954/', 'Bloodmoon': 'http://www.ozmovies.com.au/movie/bloodmoon'}",
https://en.wikipedia.org/wiki/The_Kreutzer_Sonata_(1987_film),326833,,,,,,,,,,,,,"{'AllMovie': 'https://www.allmovie.com/movie/v170118', 'IMDb': 'https://www.imdb.com/title/tt0093370/'}",
https://en.wikipedia.org/wiki/Aire_libre,287482,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt3543234/'},
https://en.wikipedia.org/wiki/The_40th_Door,219220,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0014927/'},
https://en.wikipedia.org/wiki/The_Bridge_to_Nowhere,22165,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0973785/', 'https://web.archive.org/web/20070301202331/http://www.movieweb.com/news/09/18009.php': 'https://web.archive.org/web/20070301202331/http://www.movieweb.com/news/09/18009.php', 'permanent dead link': 'https://movies.msn.com/movies/movie/the-bridge-to-nowhere.2/', 'https://web.archive.org/web/20110207103934/http://bridgetonowherefilm.com/': 'https://web.archive.org/web/20110207103934/http://bridgetonowherefilm.com/'}",
https://en.wikipedia.org/wiki/Koto_(film),318618,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0081013/', 'Japanese Movie Database': 'http://www.jmdb.ne.jp/1980/dd003980.htm', '""Koto""': 'http://cinema.intercritique.com/movie.cgi?mid=2384'}",
https://en.wikipedia.org/wiki/Words_Upon_the_Window_Pane,565482,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0111745/'},
https://en.wikipedia.org/wiki/The_Bullet_Vanishes,129850,US$15.8 million[1],USD,15800000.0,15800000.0,15800000.0,,US$25.0 million (Worldwide) [2][3],USD,25000000.0,25000000.0,25000000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2106741/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_bullet_vanishes', 'Metacritic': 'https://www.metacritic.com/movie/the-bullet-vanishes', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=bulletvanishes.htm'}",
https://en.wikipedia.org/wiki/Point_and_Shoot_(film),264166,,,,,,,,,,,,,"{'Official Website': 'http://pointandshootfilm.com/', 'IMDb': 'https://www.imdb.com/title/tt3576060/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/point_and_shoot', 'Metacritic': 'https://www.metacritic.com/movie/point-and-shoot'}",
https://en.wikipedia.org/wiki/Sometimes_Aunt_Martha_Does_Dreadful_Things,104304,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0179471/'},
https://en.wikipedia.org/wiki/Window_to_Paris,41043,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0110719/'},
https://en.wikipedia.org/wiki/Funny_People,20829,$75 million[4],USD,75000000.0,75000000.0,75000000.0,,$71.6 million[4],USD,71600000.0,71600000.0,71600000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1201167/', 'AllMovie': 'https://www.allmovie.com/movie/v433971', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=funnypeople.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/funny_people', 'Metacritic': 'https://www.metacritic.com/movie/funny-people'}",
https://en.wikipedia.org/wiki/Once_Upon_ay_Time_in_Mumbai_Dobaara!,208540,₹85 crore[3],INR,850000000.0,850000000.0,850000000.0,,₹91.7 crore[4],INR,917000000.0,917000000.0,917000000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1891884/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/once_upon_a_time_in_mumbai_dobaara'}",
https://en.wikipedia.org/wiki/Bad_Company_(1995_film),40480,,,,,,,"$3,674,841",USD,3674841.0,3674841.0,3674841.0,,"{'IMDb': 'https://www.imdb.com/title/tt0112443/', 'AllMovie': 'https://www.allmovie.com/movie/v133984', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=badcompany95.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/1058955-bad_company'}",
"https://en.wikipedia.org/wiki/Rita,_Sue_and_Bob_Too",18125,"£993,000[1]",GBP,993000.0,993000.0,993000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0091859/', 'AllMovie': 'https://www.allmovie.com/movie/v41523', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/rita_sue_and_bob_too', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=ritasueandbobtoo.htm', 'British Film Institute Screen Online': 'http://www.screenonline.org.uk/film/id/439435/synopsis.html'}",
https://en.wikipedia.org/wiki/Heaven_on_Earth_(2008_film),21009,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1146285/', 'Heaven on Earth: National Film Board, Official film site': 'https://web.archive.org/web/20090412005851/http://www3.nfb.ca/webextension/heaven-on-earth/'}",
https://en.wikipedia.org/wiki/The_Naked_Brothers_Band:_The_Movie,160166,Under US$1 million[3],USD,1000000.0,1000000.0,1000000.0,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0444736/', 'AllMovie': 'https://www.allmovie.com/movie/v340193', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/naked_brothers_band_the_movie'}",
https://en.wikipedia.org/wiki/The_Knight_of_the_Dragon,72824,400 million pesetas ($4 million USD),ESP,4000000.0,4000000.0,4000000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0088870/'},
https://en.wikipedia.org/wiki/Unmarried_Mothers,422013,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0073331/'},
https://en.wikipedia.org/wiki/The_Hidden_Blade,34019,,,,,,,"$8,043,781[1]",USD,8043781.0,8043781.0,8043781.0,,"{'IMDb': 'https://www.imdb.com/title/tt0442286/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/hidden_blade'}",
https://en.wikipedia.org/wiki/Magician:_The_Astonishing_Life_and_Work_of_Orson_Welles,298664,,,,,,,,,,,,,"{'Archived': 'http://cohenmedia.net/films/magician', 'AllMovie': 'https://www.allmovie.com/movie/v620743', 'IMDb': 'https://www.imdb.com/title/tt4137324/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/2044482/enwp', 'Metacritic': 'https://www.metacritic.com/movie/magician-the-astonishing-life-and-work-of-orson-welles', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/magician_the_astonishing_life_and_work_of_orson_welles'}",
https://en.wikipedia.org/wiki/Kuro_Arirang,478205,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0298983/', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/04224'}",
https://en.wikipedia.org/wiki/The_Short_Life_of_Jos%C3%A9_Antonio_Gutierrez,321465,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0492484/', ""US distributor's film page"": 'http://www.atopia.com/film.e/jag.php'}",
https://en.wikipedia.org/wiki/The_Cup_(1999_film),14521,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0201840/'},
https://en.wikipedia.org/wiki/The_Band%27s_Visit,5259,,,,,,,$14.6 million[1],USD,14600000.0,14600000.0,14600000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1032856/', 'Metacritic': 'https://www.metacritic.com/movie/the-bands-visit', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=bandsvisit.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/bands_visit', 'AllMovie': 'https://www.allmovie.com/movie/v399243'}",
https://en.wikipedia.org/wiki/The_Lost_Steps,291592,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0288719/', 'AllMovie': 'https://www.allmovie.com/movie/v386629', 'cinenacional.com': 'http://www.cinenacional.com/peliculas/index.php?pelicula=2480', 'Los pasos perdidos': 'http://www.labutaca.net/films/5/lospasosperdidos1.htm', 'YouTube': 'https://www.youtube.com/watch?v=RGw7PfRgnRA'}",
https://en.wikipedia.org/wiki/Goodbye_Grandad,632184,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0310578/'},
https://en.wikipedia.org/wiki/Pigs_(1992_film),18575,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0105185/', 'Pigs - Władysław Pasikowski': 'https://culture.pl/en/work/pigs-wladyslaw-pasikowski', 'https://link.springer.com/chapter/10.1007%2F978-3-319-66496-5_16': 'https://link.springer.com/chapter/10.1007%2F978-3-319-66496-5_16'}",
https://en.wikipedia.org/wiki/Wandering_Girl,560709,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt8487580/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/wandering_girl'}",
https://en.wikipedia.org/wiki/Tropical_Malady,11534,,,,,,,,,,,,,"{'Official site at Kick the Machine': 'http://www.kickthemachine.com/works/tropical_malady.html', 'IMDb': 'https://www.imdb.com/title/tt0381668/', 'AllMovie': 'https://www.allmovie.com/movie/v307728', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/tropical_malady', 'Tropical Maladyat the Thai Film Database': 'http://www.thaifilmdb.com/en/tt00416'}",
https://en.wikipedia.org/wiki/All_for_Two,168510,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt2188655/'},
https://en.wikipedia.org/wiki/Lost_in_Transit,146966,,,,,,,$770.000[1],USD,770.0,770.0,770.0,,"{'IMDb': 'https://www.imdb.com/title/tt0108359/', 'cinemovies.fr entry': 'https://web.archive.org/web/20061208150545/http://www.cinemovies.fr/fiche_film.php?IDfilm=7520'}",
https://en.wikipedia.org/wiki/The_Wedding_Banquet,9261,$1 million[2],USD,1000000.0,1000000.0,1000000.0,,$23.6 million[2],USD,23600000.0,23600000.0,23600000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0107156/', 'AllMovie': 'https://www.allmovie.com/movie/v131213', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=weddingbanquet.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/wedding_banquet', 'Literature, Arts and Medicine Database, NYU': 'http://litmed.med.nyu.edu/Annotation?action=view&annid=10023'}",
https://en.wikipedia.org/wiki/Cindy%27s_Love_Games,383086,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0078760/'},
https://en.wikipedia.org/wiki/Heart_of_the_Warrior,39417,500 million ₧,ESP,,,,,,,,,,,{},
https://en.wikipedia.org/wiki/Crying_100_Times:_Every_Raindrop_Falls,254875,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt2345126/'},
https://en.wikipedia.org/wiki/Shrink_(film),22640,,,,,,,"$303,431[2]",USD,303431.0,303431.0,303431.0,,"{'IMDb': 'https://www.imdb.com/title/tt1247692/', 'AllMovie': 'https://www.allmovie.com/movie/v477598', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=shrink.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/10011435-shrink', 'Metacritic': 'https://www.metacritic.com/movie/shrink'}",
https://en.wikipedia.org/wiki/A_Black_Ribbon_for_Deborah,105156,,,,,,,₤118.676 million,ITL,,,,,{'IMDb': 'https://www.imdb.com/title/tt0072710/'},
https://en.wikipedia.org/wiki/Deadly_Strangers,56384,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0071398/', 'Deadly Strangers': 'https://www.reelstreets.com/films/deadly-strangers/'}",
https://en.wikipedia.org/wiki/Last_Men_in_Aleppo,433085,,,,,,,,,,,,,"{'Grasshopper Films: Last Men in Aleppo page': 'http://grasshopperfilm.com/film/last-men-in-aleppo/', 'POV': 'https://www.pbs.org/pov/lastmeninaleppo/', 'IMDb': 'https://www.imdb.com/title/tt6333074/'}",
https://en.wikipedia.org/wiki/Public_Enemy_Returns,65337,,,,,,,US$27.2 million[1],USD,27200000.0,27200000.0,27200000.0,,"{'Official website': 'http://001-1.co.kr', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/09502', 'IMDb': 'https://www.imdb.com/title/tt1071800/', 'HanCinema': 'https://www.hancinema.net/korean_movie_Public_Enemy_Returns.php'}",
https://en.wikipedia.org/wiki/And_in_the_Morning_They_Woke_Up,197057,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0768690/'},
https://en.wikipedia.org/wiki/Le_Solitaire,72655,,,,,,,$6.9 million[2],USD,6900000.0,6900000.0,6900000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0091982/', 'Le Solitaire': 'http://www.lefilmguide.com/review/le-solitaire-1987.html', 'AllMovie': 'https://www.allmovie.com/movie/v107122'}",
https://en.wikipedia.org/wiki/Champions_(1984_film),149926,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0085320/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/champions', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=champions.htm'}",
https://en.wikipedia.org/wiki/The_Colors_of_the_Mountain,81623,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt1715853/'},
https://en.wikipedia.org/wiki/Hors_Satan,89456,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt1666168/'},
https://en.wikipedia.org/wiki/Buster%27s_Bedroom,214819,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0099194/'},
https://en.wikipedia.org/wiki/Naakaa,493956,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt7230362/'},
https://en.wikipedia.org/wiki/Mes_tr%C3%A9sors,426830,$12.2 million [1],USD,12200000.0,12200000.0,12200000.0,,$1.8 million [2],USD,1800000.0,1800000.0,1800000.0,,"{'IMDb': 'https://www.imdb.com/title/tt5286268/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/family_heist'}",
https://en.wikipedia.org/wiki/Classmates_(2015_film),322039,,,,,,,est.₹21 crore[1],INR,210000000.0,210000000.0,210000000.0,,{'IMDb': 'https://www.imdb.com/title/tt4373868/'},
https://en.wikipedia.org/wiki/For_the_Love_of_Spock,338544,,,,,,,,,,,,,"{'Official website': 'http://www.fortheloveofspock.com', 'IMDb': 'https://www.imdb.com/title/tt4572820/'}",
https://en.wikipedia.org/wiki/Star_Trek:_The_Motion_Picture,152,$44 million[3],USD,44000000.0,44000000.0,44000000.0,,$139 million[4],USD,139000000.0,139000000.0,139000000.0,,"{'Official website': 'http://www.startrek.com/database_article/star-trek-the-motion-picture', 'IMDb': 'https://www.imdb.com/title/tt0079945/', 'AllMovie': 'https://www.allmovie.com/movie/v46515', 'Memory Alpha': 'https://memory-alpha.fandom.com/wiki/Star_Trek:_The_Motion_Picture', 'AFI Catalog of Feature Films': 'https://catalog.afi.com/Catalog/moviedetails/53863'}",
https://en.wikipedia.org/wiki/Sex_Tape_(film),225886,$40 million[2],USD,40000000.0,40000000.0,40000000.0,,$126.3 million[2],USD,126300000.0,126300000.0,126300000.0,,"{'IMDb': 'https://www.imdb.com/title/tt1956620/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=sextape.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/sex_tape_2014', 'Metacritic': 'https://www.metacritic.com/movie/sex-tape'}",
https://en.wikipedia.org/wiki/Athisaya_Piravi,66256,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0318275/'},
"https://en.wikipedia.org/wiki/Don_Quixote,_Knight_Errant",115725,900 million ₧,ESP,,,,,,,,,,,{},
"https://en.wikipedia.org/wiki/The_Good,_the_Bad,_the_Weird",15067,US$10 million[2],USD,10000000.0,10000000.0,10000000.0,,US$44.3 million,USD,44300000.0,44300000.0,44300000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0901487/', 'Korean Movie Database': 'https://www.kmdb.or.kr/eng/db/kor/detail/movie/K/09499', 'HanCinema': 'https://www.hancinema.net/korean_movie_The_Good_v__the_Bad_v__the_Weird.php', 'AllMovie': 'https://www.allmovie.com/movie/v450000', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/good_the_bad_and_the_weird', 'Metacritic': 'https://www.metacritic.com/movie/the-good-the-bad-the-weird', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=thegoodthebadtheweird.htm'}",
https://en.wikipedia.org/wiki/The_Wolfpack,307931,,,,,,,$1.2 million[3],USD,1200000.0,1200000.0,1200000.0,,"{'IMDb': 'https://www.imdb.com/title/tt2415458/', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=wolfpack.htm', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_wolfpack', 'Metacritic': 'https://www.metacritic.com/movie/the-wolfpack'}",
https://en.wikipedia.org/wiki/The_Shanghai_Job,473920,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt5648036/'},
https://en.wikipedia.org/wiki/The_Little_Room,57383,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt1401669/', 'Locarno International Film Festival': 'http://www.pardo.ch/jahia/Jahia/home/film/cache/bypass?appid=11456_34&appparams=http%3A%2F%2Fwww.pardo.ch%2Fjpwacatalog%2Fpardo%2Ffilm.do%3Fid%3D495714&resetAppSession=true#'}",
https://en.wikipedia.org/wiki/The_Throne_of_Fire_(film),157394,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0090166/'},
https://en.wikipedia.org/wiki/Rhymes_for_Young_Ghouls,212748,"$1,500,000 CAD[2]",CAD,1500000.0,1500000.0,1500000.0,,,,,,,,"{'Official website': 'http://montereymedia.com/rhymesforyoungghouls/', 'IMDb': 'https://www.imdb.com/title/tt2385195/', 'AllMovie': 'https://www.allmovie.com/movie/v587581', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=rhymesyoungghouls.htm', 'Metacritic': 'https://www.metacritic.com/movie/rhymes-for-young-ghouls', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/rhymes_for_young_ghouls'}",
https://en.wikipedia.org/wiki/Men_with_Brooms,34341,$7.5 million[1][2],USD,7500000.0,7500000.0,7500000.0,,$4.2 million[3],USD,4200000.0,4200000.0,4200000.0,,{'IMDb': 'https://www.imdb.com/title/tt0263734/'},
https://en.wikipedia.org/wiki/The_Prince_%26_Me,11137,$22 million[2],USD,22000000.0,22000000.0,22000000.0,,$37.6 million [2],USD,37600000.0,37600000.0,37600000.0,,"{'Official website': 'http://www.princeandme.com/', 'IMDb': 'https://www.imdb.com/title/tt0337697/', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/the_prince_and_me', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/533798/enwp', 'AllMovie': 'https://www.allmovie.com/movie/v290202', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=princeandme.htm'}",
https://en.wikipedia.org/wiki/Dancer_(1991_film),161420,"1.90cr 
 [1]",,,,,,2.10cr[1](worldwide gross revenue),,,,,,{'IMDb': 'https://www.imdb.com/title/tt0289686/'},
https://en.wikipedia.org/wiki/The_Lucky_Guy,132183,,,,,,,"HK$27,387,890.00",HKD,27387890.0,27387890.0,27387890.0,,{'IMDb': 'https://www.imdb.com/title/tt0138587/'},
https://en.wikipedia.org/wiki/Buffalo_Rider,79719,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0198346/', 'Archive.org': 'https://archive.org/details/BuffaloRider1978', 'TV trailers': 'https://www.youtube.com/watch?v=Ix4HOCUWUqg'}",
https://en.wikipedia.org/wiki/Happy_We,76047,,,,,,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0086488/'},
https://en.wikipedia.org/wiki/The_300_Year_Weekend,722312,"$260,000[1]",USD,260000.0,260000.0,260000.0,,,,,,,,{'IMDb': 'https://www.imdb.com/title/tt0066734/'},
https://en.wikipedia.org/wiki/Sugar_Hill_(1994_film),39349,$10 million[1],USD,10000000.0,10000000.0,10000000.0,,$18.3 million[1],USD,18300000.0,18300000.0,18300000.0,,"{'IMDb': 'https://www.imdb.com/title/tt0107079/', 'AllMovie': 'https://www.allmovie.com/movie/v131135', 'Box Office Mojo': 'https://www.boxofficemojo.com/movies/?id=sugarhill.htm'}",
https://en.wikipedia.org/wiki/It%27s_Alive_III:_Island_of_the_Alive,49684,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0093286/', 'TCM Movie Database': 'https://www.tcm.com/tcmdb/title/79571/enwp', 'Rotten Tomatoes': 'https://www.rottentomatoes.com/m/its_alive_iii_island_of_the_alive'}",
https://en.wikipedia.org/wiki/The_New_Barbarians,48490,,,,,,,,,,,,,"{'IMDb': 'https://www.imdb.com/title/tt0084424/', 'AllMovie': 'https://www.allmovie.com/movie/v53483'}",
