movie_id,collection_id,collection_name
157,151,star_trek_the_original_series_collection
15840,289288,per_fly_trilogien_samling_
166,41649,la_boum_saga
161,304,ocean_s_collection
163,304,ocean_s_collection
477277,550581,duenyanin_en_guezel_kokusu_seri_
57257,133423,broedrene_dal_samlingen
57259,169460,poletje_v_skoljki_collection
168,151,star_trek_the_original_series_collection
169,399,predator_collection
171,41649,la_boum_saga
36214,171732,mosura_collection
170,1565,28_days_weeks_later_collection
80880,840690,aarya_collection
174,151,star_trek_the_original_series_collection
172,151,star_trek_the_original_series_collection
36218,661025,pokettomonsutaa_adobansujenereeshon_shiriizu
36212,171732,mosura_collection
15895,48655,deathstalker_collection
36222,192532,dead_or_alive_collection
36217,263866,class_of_nuke_em_high_collection
15900,97237,faces_of_death_collection
477300,479680,kardeshim_benim_koleksiyonu
176,656,saw_collection
15901,97237,faces_of_death_collection
15898,114993,les_trois_petits_cochons
15902,97237,faces_of_death_collection
36223,385720,zebraman_collection
36225,119240,the_joys_of_torture_collection
15903,97237,faces_of_death_collection
420956,216435,alle_for_quadrilogy_
187,135179,sin_city_collection
189,135179,sin_city_collection
193,115570,star_trek_the_next_generation_collection
581598,579938,vasatko_a_horac_kolekce_
215269,219737,szeleburdi_csalad_gyujtemeny
343097,264481,mega_shark_collection
158848,437584,the_falls_collection
57313,294918,paranormal_investigations_collection
271910,479971,sag_salim_koleksiyonu
199,115570,star_trek_the_next_generation_collection
319459,527950,shake_rattle_roll_collection
57331,70764,largo_winch_collection
200,115570,star_trek_the_next_generation_collection
201,115570,star_trek_the_next_generation_collection
215301,463428,pequeno_dicionario_amoroso_colesao
36244,445332,heishehui3buzuo
36238,633245,heitaiyang731_xilie_
421044,507070,best_f_r_iends_collection
36247,171732,mosura_collection
36258,721992,project_shadowchaser_collection
214,656,saw_collection
377279,1173707,the_shakespeare_reads_collection
80985,1183070,oblivion_collection
36255,750651,the_man_in_white_collection
215,656,saw_collection
57353,288235,cat_run_collection
215303,260586,le_coeur_des_hommes
218,528,the_terminator_collection
217,84,indiana_jones_collection
36250,445332,heishehui3buzuo
15943,294519,the_shaggy_dog_collection
343139,521291,ah_boys_to_men_collection
115156,640587,he_s_a_woman_she_s_a_man_collection_
224,457305,solidarity_trilogy
225,457305,solidarity_trilogy
115213,474219,takashi_miike_s_family_saga
115223,661028,pokettomonsutaa_besutouisshu_shiriizu
36267,104202,mr_bones_collection
240,230,the_godfather_collection
215405,397848,magic_kid_collection
242,230,the_godfather_collection
238,230,the_godfather_collection
36282,727547,jidaozhanguozhi_budong
15974,264317,bhuutanaath
377449,380042,gangster_ka_kolekce_
115306,735856,risto_raeppaeaejae_kokoelma
262391,579870,qu_est_ce_qu_on_a_fait_au_bon_dieu_saga
15973,97156,varg_veum_den_komplette_samlingen
36289,449511,ratten_collection
259,185682,the_adventures_of_antoine_doinel_collection
250,95891,i_kina_spiser_de_hunde_collection
253,645,james_bond_collection
319565,527950,shake_rattle_roll_collection
36325,142182,bananas_collection
605375,1018621,zhongguoshengli3buqu_xilie_
159048,280483,pytlaci_jezevci_a_trnky_kolekce_
16003,137913,jaegarna_collection
272,263,the_dark_knight_collection
298483,393744,gorko_kollektsiya_
277,2326,underworld_collection
274,9743,the_hannibal_lecter_collection
16007,102019,desunooto_shiriizu
377495,501769,doktor_proktor_filmreihe
81128,370667,a_moment_of_romance_collection
285,295,pirates_of_the_caribbean_collection
280,528,the_terminator_collection
298504,340803,die_vampirschwestern_collection
16026,112537,saellskapsresorna
319637,435347,otoko_wa_tsurai_yo_collection
296,528,the_terminator_collection
36387,1077636,fuks_kolekcja
298,304,ocean_s_collection
36392,697597,kogel_mogel_kolekcja
310,124949,almighty_collection
306,85861,beverly_hills_cop_collection
16043,205497,tempelriddernes_skat_collection
16044,205497,tempelriddernes_skat_collection
159237,620415,colectsia_brigada_diverse
16045,205497,tempelriddernes_skat_collection
560694,843973,sune_samling_
57548,104769,lilla_joenssonligan_samling_
329,328,jurassic_park_collection
36421,174218,the_howling_collection
330,328,jurassic_park_collection
331,328,jurassic_park_collection
16072,725681,american_civil_war_collection
421499,921318,se_nos_armo_la_gorda_coleccion
16094,159600,house_party_collection
298581,466291,borgriki_collection
57590,986888,familie_gisberts_collection
16096,159600,house_party_collection
16097,159600,house_party_collection
115547,297142,white_collar_hooligan_collection
57600,790819,abbronzatissimi_collezione
57597,114915,xtro_collection
81298,106011,boi_s_tenyu_kollektsiya_
344,703277,unna_trilogy
348,8091,alien_collection
57635,873220,huononiao
16111,1141913,hanuman_collection
262500,283579,divergent_collection
16113,126166,the_delta_force_collection
350,1314623,the_devil_wears_prada_collection
36481,918027,carry_on_collection
159479,1011603,asya_klyachina
262504,283579,divergent_collection
364,120794,batman_collection
36515,86334,the_prince_me_collection
57663,170416,dushen_collection
16140,102019,desunooto_shiriizu
377,8581,a_nightmare_on_elm_street_collection
388,631194,inside_man_collection
16139,47770,phantasm_collection
115656,735856,risto_raeppaeaejae_kokoelma
16146,47770,phantasm_collection
36555,153948,best_of_the_best_collection
159597,891478,the_peacock_king_collection
36558,147207,uevegtigris_collection
159582,474583,zimmer_feri_collection
393,2883,kill_bill_collection
639957,629837,emmanuelle_through_time_collection
319847,645678,hansel_gretel_collection
395,115762,avp_collection
16162,243598,the_best_man_collection
115655,991025,el_mundo_es_suyo_coleccion
36567,153948,best_of_the_best_collection
262551,331841,babysitting_collection
343611,403374,jack_reacher_collection
402,86336,basic_instinct_collection
115695,320059,el_lute_coleccion
278311,527950,shake_rattle_roll_collection
478260,823942,super_furball_collection
57723,697597,kogel_mogel_kolekcja
36586,735,blade_collection
36576,937,the_pink_panther_original_collection
415,120794,batman_collection
115693,320059,el_lute_coleccion
414,120794,batman_collection
36593,37139,naked_gun_collection
278321,921381,renyinakiyewang
36599,123255,prom_night_collection
16186,534673,madea_collection
278327,527950,shake_rattle_roll_collection
57759,398707,body_chemistry_collection
437,432,cube_collection
431,432,cube_collection
81503,1107197,busty_cops_collection
440,115762,avp_collection
57769,829105,indecent_behavior_collection
438,432,cube_collection
278332,527950,shake_rattle_roll_collection
278336,527950,shake_rattle_roll_collection
343668,391860,kingsman_collection
159774,433140,zipi_y_zape_coleccion
57767,141836,chetyre_taksista_i_sobaka_kollektsiya_
524736,747063,kuntilanak_remake_collection
36618,584396,zero_litva_kollektsiya_
524738,632909,sebelum_iblis_menjemput
159795,890241,go_for_broke_collection
57779,107462,osobennosti_natsionalnoi_kollektsiya_
36627,1003970,trylogia_kolekcja
57784,520790,the_glass_house_collection
57785,760826,night_eyes_collection
36647,735,blade_collection
36643,645,james_bond_collection
36648,735,blade_collection
57809,107465,yolki_collection
36657,748,x_men_collection
343689,24717,johan_falk_gsi_collection
343688,24717,johan_falk_gsi_collection
36658,748,x_men_collection
36668,748,x_men_collection
478583,524220,burg_schreckenstein_filmreihe
36669,645,james_bond_collection
36674,1019541,bert
319990,429229,vai_trabalhar_vagabundo
16235,397842,the_amityville_collection
36679,374511,godzilla_heisei_collection
57852,645830,no_contest_collection
36670,645,james_bond_collection
16258,52749,the_butterfly_effect_collection
16246,391040,gone_in_60_seconds_trilogy
479,608103,shaft_reboot_collection
57848,645830,no_contest_collection
482,495,shaft_collection
36685,694606,rocky_horror_collection
493,495,shaft_collection
36683,17149,20shijishaonian_shiriizu
496,747168,borat_moviefilms_collection
494,495,shaft_collection
16268,201061,war_of_the_worlds_collection
343739,474015,mandira_filozofu_seri_
16257,190435,street_fighter_animated_collection
343737,527964,the_aswang_chronicles_collection
36692,36694,bloodsport_collection
36693,36694,bloodsport_collection
16269,170416,dushen_collection
504,936268,aileen_wuornos_collection
378017,1050658,the_barn_collection
16281,107725,creepshow_collection
36699,165778,my_iz_budushchego_kollektsiya_
16285,1314941,kaankluai
16288,107725,creepshow_collection
57889,107467,samyi_luchshy_film_kollektsiya_
16290,17178,jackass_collection
57892,628510,vizontele_seri_
36724,157671,the_decline_of_western_civilization_collection
525,112636,the_blues_brothers_collection
16304,107725,creepshow_collection
527,300546,once_were_warriors_collection
534,528,the_terminator_collection
57916,528010,ang_panday_bong_revilla_series_
160194,727666,the_skateboard_kid_collection
479001,479002,gogol
36764,148324,uuno_turhapuro_kokoelma
16314,71458,3_ninja_kids_collection
36769,148324,uuno_turhapuro_kokoelma
479034,956561,shinzanmono_collection
262690,815185,ammar_seri_
116038,116041,little_bigfoot_collection
36774,620423,seria_liceenii
36779,47983,killer_tomatoes_collection
16318,213697,sejishikong_xilie_
551,372257,the_poseidon_adventure_collection
16321,385721,zu_warriors_collection
553,1952,usa_land_of_opportunities_collection
558,556,spider_man_collection
557,556,spider_man_collection
343864,433140,zipi_y_zape_coleccion
16337,111751,texas_chainsaw_massacre_collection
559,556,spider_man_collection
561,1025281,constantine_collection
562,1570,die_hard_collection
116149,488924,paddington_collection
563,10522,starship_troopers_collection
16346,246839,center_stage_collection
565,14563,the_ring_collection
278488,112860,beste_filmreihe
479226,319850,afdeling_q
36808,1161620,hollywood_hot_tubs_collection
217086,977727,hanuman_collection
16353,94589,ong_bak_collection
116158,585419,munchie_collection
580,2366,jaws_collection
578,2366,jaws_collection
584,9485,the_fast_and_the_furious_collection
579,2366,jaws_collection
320170,1128486,chengshi3buqu_xilie_
116213,954909,operation_delta_force_collections
58013,926177,aldo_giovanni_e_giacomo_collection
36838,106818,mr_rossi_collection
16395,1229144,the_three_mothers_collection
588,64748,silent_hill_collection
591,115776,the_robert_langdon_collection
479426,756460,election_collection
343964,527950,shake_rattle_roll_collection
58051,142015,housefull_collection
378385,285564,jarhead_collection
58061,283775,zanna_bianca_collection
36884,384920,no_retreat_no_surrender_collection
602,304378,independence_day_collection
603,2344,the_matrix_collection
36887,304809,schulmaedchen_report_collection
36882,837811,film_autobiographiques_de_claude_berri
606117,437451,cinderella_story_collection
36885,304809,schulmaedchen_report_collection
605,2344,the_matrix_collection
36896,47983,killer_tomatoes_collection
36886,304809,schulmaedchen_report_collection
604,2344,the_matrix_collection
116312,705369,the_national_shotgun_collection
607,86055,men_in_black_collection
608,86055,men_in_black_collection
160580,160598,brigada_z_collection
609,10453,poltergeist_collection
422742,723457,jim_knopf_filmreihe
16437,98853,cyborg_collection
36901,242275,violent_shit_collection
36900,242275,violent_shit_collection
36902,242275,violent_shit_collection
16441,106000,the_beastmaster_collection
378462,600117,yawang_xilie_
615,985311,passion_of_the_christ_collection
36909,628075,american_yakuza_saga
617,33059,wild_things_collection
621,86083,grease_collection
36912,330605,the_sting_collection
16456,9436,the_crow_collection
422766,334414,ostwind_filmreihe
627,424202,trainspotting_collection
628,217704,the_vampire_chronicles_collection
16452,157626,the_comedians_of_comedy_collection
36934,384920,no_retreat_no_surrender_collection
116356,1132291,la_vie_sexuelle_des_belges
634,8936,bridget_jones_collection
422803,899158,shaun_the_sheep_collection
160686,160598,brigada_z_collection
160684,160598,brigada_z_collection
320288,748,x_men_collection
58151,230161,fright_night_reboot_collection
524927,900465,_russky_biznes_russkoe_chudo_russky_schet_
16517,699605,gympl
81983,693162,waijiaoguan_heitiankangzuo
479718,619802,beomjoedosi_sirijeu
217584,895316,kl_gangster
217631,370667,a_moment_of_romance_collection
663,656,saw_collection
561265,107465,yolki_collection
664,1062948,twister_collection
36993,142695,kolekce_slunce_seno_
671,1241,harry_potter_collection
36994,142695,kolekce_slunce_seno_
679,8091,alien_collection
16562,110179,the_cutting_edge_collection
672,1241,harry_potter_collection
58233,86117,johnny_english_collection
82080,529140,rimini_rimini_collection
422985,778484,de_buurtpolitie_collectie
674,1241,harry_potter_collection
36999,1273004,31_minutos_movies
16566,744686,ab_tak_chhappan_collection
58219,259363,manuale_d_amore_collezione
675,1241,harry_potter_collection
682,645,james_bond_collection
82082,268301,snuf_de_hond_collectie
681,645,james_bond_collection
344268,579012,les_nouvelles_aventures_d_aladin_saga
82083,529140,rimini_rimini_collection
694,530064,the_shining_collection
160939,803526,suupaazhandui_shiriizu
691,645,james_bond_collection
698,645,james_bond_collection
699,645,james_bond_collection
693,51509,meet_the_parents_collection
378704,256548,far_til_fire_samling_
160907,557690,essex_boys
262840,533711,wolfcop_collection
217807,1245618,trilogie_tropezienne_de_max_pecas
606413,1015007,aykut_enishte_seri_
480007,575778,mata_batin_collection
37032,184977,shaolin_temple_collection
16606,767583,attack_the_gas_station_collection
378782,379112,hubert_und_staller_filmreihe
700,645,james_bond_collection
37050,646622,os_normais_collection
37030,184977,shaolin_temple_collection
217923,222639,detective_dee_collection_tsui_hark_
480042,525891,escape_plan_collection
709,645,james_bond_collection
262848,47770,phantasm_collection
58311,156240,dongfang3xiaxilie
707,645,james_bond_collection
714,645,james_bond_collection
708,645,james_bond_collection
710,645,james_bond_collection
37088,489564,aileen_wuornos_broomfield_collection
58333,341455,tanu_weds_manu_collection
480105,635922,47_meters_down_collection
742,985435,tillsammans
525003,527938,the_ambiguous_focus_collection
744,531330,top_gun_collection
299245,506363,the_gallows_collection
16651,663273,the_other_side_of_heaven_collection
218031,245466,crimes_of_passion_the_maria_lang_collection
37136,37139,naked_gun_collection
423204,386534,has_fallen_collection
525041,526203,a_christmas_prince_collection
606562,698598,il_giorno_piu_bello_del_mondo_collezione
16653,823915,singles_ward
561417,522231,generation_iron_collection
755,10924,from_dusk_till_dawn_collection
58409,204930,tiger_cage_collection
16685,97156,varg_veum_den_komplette_samlingen
37137,37139,naked_gun_collection
378932,347469,antboy_collection
16686,97156,varg_veum_den_komplette_samlingen
764,1960,evil_dead_collection
58402,794409,trilogia_del_milieu_collezione
771,9888,home_alone_collection
772,9888,home_alone_collection
765,1960,evil_dead_collection
766,1960,evil_dead_collection
767,1241,harry_potter_collection
37169,96671,the_human_centipede_collection
58412,204930,tiger_cage_collection
299340,1100591,la_herencia_valdemar_collection
116946,459212,la_llorona_coleccion
82361,643588,bound_heat_collection
641228,438282,cross_collection
37221,483535,huevos_collection
58440,1068661,close_to_jesus_collection
82360,121067,bloodfist_collection
58443,115839,en_el_filo_de_las_olas_coleccion
794,10919,the_omen_collection
58444,343477,kusswechsel_filmreihe
16763,166378,joy_ride_collection
82404,699053,the_fontainhas_collection
82406,347544,siggaeg_sirijeu
480530,553717,creed_collection
344556,1205074,zhuoxin_xilie_
16768,791936,an_evening_with_kevin_smith_collection
161238,557749,judwaa_collection
796,52789,cruel_intentions_collection
218454,636165,cementerio_general_collection
813,91663,airplane_collection
561557,619923,askeladden_collection
16781,534673,madea_collection
816,1006,austin_powers_collection
58476,466185,aljzyra
814,9380,an_american_werewolf_collection
218468,979674,eugene_collection
82447,112537,saellskapsresorna
278924,280504,mechanic_collection
823,799462,kerberos_saga_collection
82450,108043,hamilton_collection
16780,111751,texas_chainsaw_massacre_collection
817,1006,austin_powers_collection
37302,109082,left_behind_collection
818,1006,austin_powers_collection
834,2326,underworld_collection
218548,950367,cowboy_filmreihe
161327,1180127,guhuozi_xilie_
16808,661025,pokettomonsutaa_adobansujenereeshon_shiriizu
829,359005,the_jake_gittes_collection
37351,864199,rouletabille_podalydes_
846,19387,the_x_files_collection
16821,1045387,casa_da_mae_joana_colesao
838,124950,american_graffiti_collection
161368,470274,killer_crocodile_collection
320660,1026051,haami_collection
299534,86311,the_avengers_collection
850,201873,a_christmas_story_collection
854,43072,the_mask_collection
379344,921329,usted_no_sabe_quien_soy_yo_coleccion
82507,357173,sinister_collection
16820,171439,f_x_collection
299537,623911,captain_marvel_collection
218601,280057,babovresky_kolekce_
16846,138968,the_gingerdead_man_collection
862,10194,toy_story_collection
860,151263,wargames_collection
16852,185010,the_raven_collection
299536,86311,the_avengers_collection
218671,336051,c_i_a_collection
16853,185010,the_raven_collection
278989,608880,indio_collection
58574,102322,sherlock_holmes_collection
58557,361140,house_of_angels_collection
16851,739216,sukebanxingshishiriizu
37410,378453,henry_fool_collection
58595,393379,the_huntsman_collection
16889,48190,revenge_of_the_nerds_collection
58586,911076,the_repo_collection
161436,1304422,khiladi
889,351684,the_flintstones_collection
82537,1136393,la_valigia_sul_letto_collezione
117263,386534,has_fallen_collection
117300,150374,all_night_long_collection
82545,751961,the_last_picture_show_and_texasville
117335,1304422,khiladi
37472,70068,yewen_xilie_
117319,654203,vishwaroopam_collection
37478,791859,profils_paysans
37477,791859,profils_paysans
923,261590,living_dead_collection
58625,124881,street_kings_collection
16931,174386,into_the_blue_collection
117361,1141913,hanuman_collection
928,89151,the_gremlins_collection
58637,663490,kurtlar_vadisi_seri_
161545,188197,cetto_la_qualunque_collezione
279096,520965,lazer_team_collection
82650,86110,diary_of_a_wimpy_kid_collection
37526,117952,the_dentist_collection
117447,722872,orkney_snork_nie_movie_collection
944,945,lethal_weapon_collection
58651,516581,lotoman
941,945,lethal_weapon_collection
16971,1102424,erdmaennchen_filmreihe
942,945,lethal_weapon_collection
943,945,lethal_weapon_collection
948,91361,halloween_collection
37530,102782,house_collection
219059,315944,wallander_samling_rolf_lassgaard_
949,1048282,heat_collection
